name,address,latitude,longitude
雙園街口,站牌代碼 1001112,25.03128,121.493925
捷運六張犁站(�,站牌代碼 2308,25.02346,121.55164
安和路口,站牌代碼 1000927,25.02484,121.55014
東新國小,站牌代碼 1640,25.057539,121.60204
復興北村,站牌代碼 1348,25.064809,121.544024
財政園區,站牌代碼 1000808,24.995499,121.541443
臺北市立美術�,站牌代碼 101,25.07214,121.523964
南京公寓(捷運�,站牌代碼 7665,25.051256,121.566536
南京敦化路口(�,站牌代碼 13105,25.052552,121.549234
仁愛國中,站牌代碼 4170,25.035819,121.549047
中國時報,站牌代碼 1742,25.035229,121.496809
山仔后派出所,站牌代碼 559,25.136106,121.546297
木柵國小,站牌代碼 56079,24.991902,121.569954
聯合醫院和平�,站牌代碼 1926,25.036493,121.506508
捷運民權西路�,站牌代碼 1000393,25.062949,121.518978
福港街,站牌代碼 900,25.091566,121.517899
聯合醫院和平�,站牌代碼 4607,25.036244,121.506763
捷運大安站(復�,站牌代碼 6995,25.034491,121.543757
民權吉林路口,站牌代碼 1000112,25.06253,121.530107
萬芳國宅,站牌代碼 50048,25.003497,121.565341
中華賓士,站牌代碼 50015,25.053504,121.589993
捷運中正紀念�,站牌代碼 1987,25.031067,121.519269
司法新村,站牌代碼 2396,24.983594,121.565971
捷運南京復興�,站牌代碼 200005017,25.051785,121.544221
白雲山莊,站牌代碼 686,25.122512,121.551666
信義永康街口,站牌代碼 2115,25.033744,121.530233
中港抽水站,站牌代碼 2376,24.98616,121.553164
外雙溪(故宮),站牌代碼 3948,25.096709,121.547239
圳內,站牌代碼 1001459,25.15976,121.53193
一女中(公園),站牌代碼 1847,25.038042,121.515003
雨農國小,站牌代碼 752,25.104695,121.530182
永春里（忠孝�,站牌代碼 2059,25.041487,121.578859
南港公園一,站牌代碼 20398,25.043971,121.592904
國父紀念館,站牌代碼 6922,25.037677,121.561297
台泥大樓(馬偕�,站牌代碼 1000155,25.060818,121.522713
麗寶大樓,站牌代碼 8603,25.070494,121.582716
國防醫學院(網�,站牌代碼 1081,25.06804,121.595969
新明成功路口,站牌代碼 50432,25.060167,121.590455
大安國中,站牌代碼 2186,25.029648,121.549017
羅斯福金門街�,站牌代碼 1000049,25.024106,121.52474
聯合醫院忠孝�,站牌代碼 1632,25.046238,121.586252
東新國小,站牌代碼 1000899,25.057654,121.602129
普羅旺世,站牌代碼 5070,24.987763,121.583851
師大分部,站牌代碼 1001390,25.006894,121.53901
中山老人住宅,站牌代碼 4786,25.05699,121.52781
捷運芝山站(文�,站牌代碼 800,25.102117,121.520444
松山車站(八德),站牌代碼 1530,25.049976,121.577246
仁愛杭州路口,站牌代碼 1865,25.038615,121.525484
國賓飯店,站牌代碼 1000156,25.056428,121.522629
港墘派出所,站牌代碼 4657,25.078636,121.57619
南京西寧路口,站牌代碼 4802,25.054005,121.508817
捷運南京復興�,站牌代碼 1000238,25.053562,121.54428
木新市場,站牌代碼 2391,24.981329,121.558302
萬芳活動中心,站牌代碼 1000032,25.002529,121.568814
玉成公園(成福),站牌代碼 1000600,25.042614,121.586904
後車站,站牌代碼 1000178,25.050193,121.513634
三民國小,站牌代碼 10403,25.063076,121.564044
興隆路口(忠順),站牌代碼 1000523,24.984452,121.560977
捷運辛亥站,站牌代碼 1000445,25.003681,121.556649
東山路,站牌代碼 1000259,25.11593,121.539196
吳興國小(松仁),站牌代碼 2078,25.02623,121.56852
臺北市立圖書�,站牌代碼 200000015,25.02906,121.538162
社子公園,站牌代碼 737,25.091857,121.507024
圓山皇宮大廈,站牌代碼 1000114,25.083542,121.523821
南港分局(重陽),站牌代碼 1698,25.055477,121.596246
雨農國小,站牌代碼 4753,25.104529,121.530708
永平街口,站牌代碼 36108,25.09244,121.50427
永倫里(社中),站牌代碼 5041,25.091678,121.502095
捷運象山站,站牌代碼 20304,25.033006,121.570056
中山北路口,站牌代碼 610,25.105781,121.523591
至善國中,站牌代碼 695,25.10368,121.555574
稻香市場,站牌代碼 50059,25.139733,121.489666
康定路口,站牌代碼 1792,25.040563,121.502543
長安龍江路口,站牌代碼 20364,25.048064,121.540811
承德公館路口,站牌代碼 3959,25.119978,121.501247
麗山高中(環山),站牌代碼 8607,25.084063,121.577013
松山車站(八德),站牌代碼 200005040,25.050171,121.576244
康寧護專,站牌代碼 20266,25.075388,121.610352
捷運後山埤站(�,站牌代碼 1701,25.044573,121.582072
碧湖國小,站牌代碼 1137,25.083723,121.592362
光復路口,站牌代碼 1516,25.048075,121.556771
克強游泳池,站牌代碼 50636,25.108312,121.525035
民生東路口,站牌代碼 6990,25.05827,121.544404
興隆市場,站牌代碼 2536,24.999747,121.548036
聯合醫院中興�,站牌代碼 1484,25.051335,121.510399
雙溪社區,站牌代碼 954,25.105861,121.566212
民生敦化路口,站牌代碼 1561,25.057539,121.548107
國興路口一,站牌代碼 1790,25.024586,121.50881
南京吉林路口,站牌代碼 16012,25.052101,121.530305
士林電機(中山�,站牌代碼 589,25.105316,121.524988
銘傳大學,站牌代碼 913,25.088003,121.526936
新光路口,站牌代碼 1000854,24.988172,121.573911
客家文化主題�,站牌代碼 5032,25.020798,121.521371
捷運港墘站(內�,站牌代碼 8527,25.079837,121.576109
捷運大湖公園�,站牌代碼 3997,25.083752,121.602529
民族重慶路口,站牌代碼 1001200,25.068586,121.514331
南京公寓(捷運�,站牌代碼 6931,25.051456,121.56665
饒河街觀光夜�,站牌代碼 1602,25.04994,121.571509
文山運動中心(�,站牌代碼 3782,24.996275,121.559841
芝山抽水站,站牌代碼 1000289,25.10133,121.527263
捷運古亭站(和�,站牌代碼 1000529,25.026868,121.523558
綜合市場,站牌代碼 4833,25.030846,121.490428
建民里一,站牌代碼 758,25.101881,121.511977
社子國小,站牌代碼 5983,25.089952,121.502647
景明街口,站牌代碼 2457,25.001897,121.542318
捷運南港展覽�,站牌代碼 1658,25.056341,121.616849
捷運木柵站,站牌代碼 56109,24.997735,121.57396
樟山寺,站牌代碼 2527,24.971041,121.579879
合江街口,站牌代碼 1517,25.057586,121.538263
公館山,站牌代碼 8621,25.071952,121.581177
石牌國小,站牌代碼 3956,25.114402,121.51283
民權中山路口,站牌代碼 1235,25.062782,121.522208
明水路一,站牌代碼 1265,25.082198,121.551468
西門國小(臺大�,站牌代碼 1755,25.042337,121.502439
榮總,站牌代碼 483,25.118567,121.519685
仁愛復興路口(�,站牌代碼 1869,25.03806,121.544071
萬華國中,站牌代碼 1815,25.029222,121.49891
成功國宅,站牌代碼 13101,25.027599,121.549034
南京敦化路口(�,站牌代碼 50001,25.051704,121.548353
復興崗,站牌代碼 416,25.138109,121.492244
北政國中,站牌代碼 2395,24.98505,121.579955
長春松江路口,站牌代碼 1270,25.054574,121.533098
八德東寧路口,站牌代碼 1525,25.04876,121.563765
國興路口,站牌代碼 4602,25.025757,121.508379
南港路三段,站牌代碼 1684,25.052973,121.587671
昆明街口,站牌代碼 1764,25.035101,121.50249
金華新生路口,站牌代碼 1942,25.030773,121.533497
指南路,站牌代碼 1000855,24.987893,121.570009
青年社區,站牌代碼 4642,25.025478,121.504647
仁愛建國路口�,站牌代碼 1867,25.037593,121.537218
美麗華旅遊中�,站牌代碼 200000024,25.08358,121.55709
中社路一段61巷,站牌代碼 20229,25.107004,121.560788
捷運東門站(金�,站牌代碼 2280,25.033164,121.526979
捷運南京復興�,站牌代碼 20258,25.051368,121.544188
後山一,站牌代碼 20238,25.182629,121.558863
黎雙公園,站牌代碼 2176,25.024308,121.560579
民生社區活動�,站牌代碼 1000074,25.058809,121.561145
松山高中(松隆),站牌代碼 15111,25.043815,121.567586
立功立德路口,站牌代碼 434,25.12549,121.47105
春光公園,站牌代碼 2086,25.042737,121.580888
麗山國中,站牌代碼 4084,25.080638,121.57386
國華新村,站牌代碼 1696,25.048873,121.587874
捷運東湖站(南�,站牌代碼 1000209,25.066845,121.611416
捷運昆陽站,站牌代碼 3920,25.05036,121.594275
仁愛新生路口,站牌代碼 2214,25.037871,121.532461
聯合醫院仁愛�,站牌代碼 2218,25.038767,121.543905
松山高中(基隆�,站牌代碼 2095,25.044672,121.566375
鳳甲美術館,站牌代碼 506,25.126464,121.498535
圓環(南京),站牌代碼 16015,25.053651,121.515705
龍山寺(康定),站牌代碼 1000975,25.036314,121.501464
中山市場,站牌代碼 1000712,25.050461,121.522198
花博公園,站牌代碼 1406,25.068335,121.522062
師大,站牌代碼 2289,25.02646,121.52786
中正二分局,站牌代碼 1000513,25.032648,121.514094
大同大學,站牌代碼 1169,25.067643,121.522908
建國錦州街口,站牌代碼 1323,25.060766,121.536504
臺北郵局,站牌代碼 1000108,25.046765,121.511294
環東大道口,站牌代碼 20291,25.059421,121.61932
永建國小,站牌代碼 2402,24.988045,121.554874
內湖運動公園,站牌代碼 50421,25.066868,121.574799
文湖國小,站牌代碼 1008,25.084151,121.561517
恕德家商,站牌代碼 1075,25.081963,121.569045
南港分局(向陽),站牌代碼 1646,25.055335,121.594415
臺大綜合體育�,站牌代碼 2197,25.021393,121.534416
龍門國中(和平),站牌代碼 2345,25.025261,121.538492
中影文化城,站牌代碼 9448,25.097297,121.54349
大同之家,站牌代碼 1001316,25.145949,121.523141
立人國際國中�,站牌代碼 2235,25.028825,121.550354
大直美堤花園�,站牌代碼 8653,25.079873,121.556649
天母棒球場(忠�,站牌代碼 3950,25.113355,121.531932
松山新城,站牌代碼 60138,25.05499,121.55573
大業路(捷運北�,站牌代碼 7240,25.131914,121.496187
中央北路,站牌代碼 3969,25.132677,121.47509
誠正國中,站牌代碼 1711,25.051804,121.615866
忠義街,站牌代碼 59006,25.108104,121.5327
福安國中,站牌代碼 5984,25.103353,121.487298
大同街口,站牌代碼 1000907,25.137144,121.49984
大坪尾,站牌代碼 9473,25.12309,121.572372
師大綜合大樓,站牌代碼 2292,25.026622,121.53006
美仁里,站牌代碼 1560,25.048079,121.554754
內湖國小,站牌代碼 999,25.07926,121.581155
文山一分局,站牌代碼 2378,24.988699,121.562687
棕櫚泉社區,站牌代碼 2473,24.997577,121.562502
馬明潭,站牌代碼 1000443,24.989363,121.559943
警智新村,站牌代碼 1158,25.079104,121.594505
捷運中正紀念�,站牌代碼 1977,25.03643,121.51673
永安街,站牌代碼 20262,24.986882,121.569664
普濟堂,站牌代碼 830,25.09405,121.4973
信義建國路口,站牌代碼 2128,25.033527,121.538343
明水路口,站牌代碼 9404,25.080076,121.552608
溝子口(幸福華�,站牌代碼 1000760,24.988569,121.552211
木南公園,站牌代碼 50681,24.985348,121.570615
小南門,站牌代碼 1975,25.038008,121.506813
故宮博物院(正�,站牌代碼 4684,25.101952,121.549257
新聚里,站牌代碼 4003,25.049134,121.566656
政大附中,站牌代碼 103,24.987007,121.585759
舊莊一站,站牌代碼 1724,25.04086,121.6189
環山路,站牌代碼 1147,25.08607,121.5717
漢口中華路口,站牌代碼 486,25.045299,121.507966
金山潮州街口,站牌代碼 6621,25.028591,121.526384
萬美社區,站牌代碼 2501,25.003429,121.562621
安康路,站牌代碼 50438,25.063194,121.601407
泉都溫泉飯店,站牌代碼 292,25.136299,121.504661
東昇路口,站牌代碼 5014,25.141484,121.515649
榮星花園,站牌代碼 1000766,25.063916,121.536609
中華南海路口,站牌代碼 1743,25.027344,121.506438
忠順街口,站牌代碼 2410,24.984744,121.561438
中央北路三段,站牌代碼 53,25.137048,121.4823
捷運芝山站(文�,站牌代碼 1000388,25.102734,121.52067
新興國中(新生),站牌代碼 6661,25.060967,121.52726
士林電機(中山�,站牌代碼 50633,25.105356,121.524661
教師中心,站牌代碼 793,25.149554,121.549422
翠山派出所,站牌代碼 9419,25.107995,121.560535
臺北醫學大學�,站牌代碼 2052,25.026931,121.563745
西門國小(臺大�,站牌代碼 1000434,25.042588,121.502356
文昌街口,站牌代碼 2222,25.03118,121.552323
景美女中,站牌代碼 2461,24.980326,121.555648
捷運內湖站(內�,站牌代碼 1000892,25.084524,121.593532
松山車站,站牌代碼 15102,25.049806,121.578206
發電所(西松高�,站牌代碼 1583,25.055269,121.569528
大坪尾一,站牌代碼 568,25.122194,121.573613
圓山大飯店,站牌代碼 1356,25.077189,121.528208
大業中央北路�,站牌代碼 50062,25.135605,121.498029
臺北車站(鄭州),站牌代碼 1895,25.048269,121.517856
捷運台北101/世�,站牌代碼 200005006,25.033107,121.561671
聯合醫院中興�,站牌代碼 1485,25.051335,121.508462
臺北市區監理�,站牌代碼 1593,25.04693,121.55763
社子公園,站牌代碼 36107,25.091498,121.5072
文山行政中心(�,站牌代碼 2547,24.989912,121.570961
福星公園,站牌代碼 1001449,25.046238,121.50581
下埤里,站牌代碼 3987,25.067849,121.542007
玉成里,站牌代碼 1515,25.050867,121.580983
芝山國小,站牌代碼 50664,25.110333,121.537252
水源路口,站牌代碼 1000762,25.021473,121.525083
大度立德路口,站牌代碼 4661,25.123143,121.47093
圓環(南京),站牌代碼 16020,25.053539,121.516899
榮光新村(榮總�,站牌代碼 482,25.120267,121.522587
朝陽公園(鈕釦�,站牌代碼 3960,25.054917,121.514111
社子市場,站牌代碼 5987,25.087485,121.509216
西園路二段,站牌代碼 1756,25.026622,121.493276
康寧醫院,站牌代碼 1094,25.076132,121.607006
大經橋,站牌代碼 9491,25.109369,121.55699
衛勤訓練中心,站牌代碼 50503,25.07383,121.602397
頂湖,站牌代碼 50525,25.156384,121.530313
興隆山莊,站牌代碼 1000444,24.990786,121.559216
仁愛林森路口,站牌代碼 1866,25.040352,121.521937
松山車站(八德),站牌代碼 200005041,25.049799,121.577464
青年公園(青年),站牌代碼 4641,25.025959,121.506233
天母廣場,站牌代碼 645,25.119325,121.530609
士商路,站牌代碼 597,25.091142,121.519971
市政府(松智),站牌代碼 4031,25.036846,121.565521
南京三民路口,站牌代碼 16005,25.051544,121.561006
崇仁路口,站牌代碼 7234,25.122587,121.502694
兆如安養中心,站牌代碼 5071,24.989391,121.584324
中山國小,站牌代碼 1193,25.063933,121.525372
圓環(重慶),站牌代碼 16019,25.052868,121.514247
九如里一,站牌代碼 1616,25.038181,121.617027
仁愛林森路口,站牌代碼 6943,25.039103,121.521427
榮總一,站牌代碼 55004,25.118825,121.520552
大安運動中心,站牌代碼 2271,25.020441,121.545946
南京新生北路�,站牌代碼 1315,25.051244,121.527683
酒泉重慶路口,站牌代碼 1455,25.07181,121.513832
世新大學,站牌代碼 2394,24.988431,121.543822
大安森林公園,站牌代碼 2190,25.025531,121.536207
啟智學校,站牌代碼 787,25.117222,121.534201
內湖國小,站牌代碼 8634,25.079397,121.581399
政大,站牌代碼 2415,24.98778,121.574739
陽明大學校門�,站牌代碼 50083,25.119808,121.513115
行愛路77巷口,站牌代碼 1037,25.062333,121.581217
胡適公園,站牌代碼 1687,25.039528,121.617338
臺北市立動物�,站牌代碼 200000035,24.998918,121.58108
民權松江路口,站牌代碼 1239,25.062448,121.532879
東興路,站牌代碼 1540,25.046618,121.566518
興農橋,站牌代碼 933,25.139328,121.570212
南京建國路口,站牌代碼 50005,25.051961,121.536279
三民路,站牌代碼 10404,25.057698,121.563623
重陽橋,站牌代碼 773,25.086149,121.508359
捷運行天宮站,站牌代碼 1570,25.057768,121.532554
捷運市政府站,站牌代碼 3916,25.040977,121.567491
大草坪(自強宿�,站牌代碼 1001213,24.978053,121.574723
福林國小,站牌代碼 3954,25.0962,121.52976
治磐新村,站牌代碼 8521,25.082945,121.563842
捷運公館站,站牌代碼 1991,25.014321,121.534722
臺北科技大學(�,站牌代碼 1900,25.041855,121.534209
民族承德路口,站牌代碼 1424,25.067923,121.51821
清白里,站牌代碼 8412,25.082986,121.596227
景勤2號公園,站牌代碼 7203,25.026046,121.558862
國稅局宿舍,站牌代碼 2142,25.033964,121.575148
靜修女中,站牌代碼 1482,25.057107,121.515059
武功國小(羅斯�,站牌代碼 2412,25.003864,121.538416
景興國中,站牌代碼 2467,24.996933,121.544929
潮州街口,站牌代碼 2341,25.030034,121.522302
酒泉重慶路口,站牌代碼 1454,25.072019,121.514353
師大附中,站牌代碼 2281,25.033491,121.542348
辛亥路口,站牌代碼 2249,25.023499,121.538085
捷運中山國小�,站牌代碼 1000182,25.062768,121.525967
梅林新村,站牌代碼 807,25.097522,121.540127
方濟中學,站牌代碼 3996,25.076885,121.590231
捷運內湖站,站牌代碼 8538,25.083291,121.594167
北投國小,站牌代碼 120,25.133809,121.500853
第一銀行,站牌代碼 399,25.134801,121.502413
關渡站,站牌代碼 546,25.122375,121.469785
臨時站,站牌代碼 1001334,24.994278,121.558265
德行芝玉路口,站牌代碼 746,25.109549,121.533752
仁愛新生路口,站牌代碼 1000130,25.038537,121.533162
南港花園社區�,站牌代碼 1674,25.039998,121.592584
公教住宅,站牌代碼 1495,25.057923,121.552565
萬壽橋頭(秀明),站牌代碼 2510,24.99161,121.574153
臺北市立圖書�,站牌代碼 200000032,25.07898,121.57747
羅斯福金門街�,站牌代碼 1000044,25.024371,121.524389
中正紀念堂,站牌代碼 1946,25.037155,121.520761
南京公寓(捷運�,站牌代碼 1545,25.051285,121.564902
景新里,站牌代碼 2162,25.029495,121.562431
萬華健康服務�,站牌代碼 200000000,25.02318,121.49764
中華賓士,站牌代碼 1614,25.053287,121.589662
南京敦化路口(�,站牌代碼 200005025,25.051836,121.55153
成福路口一,站牌代碼 1519,25.041136,121.588223
一女中(貴陽),站牌代碼 4612,25.038583,121.514486
辛亥路6段21巷�,站牌代碼 2301,24.990333,121.552374
松仁路,站牌代碼 2082,25.024531,121.5696
中央南路,站牌代碼 7241,25.132154,121.501318
重慶南路三段(�,站牌代碼 1000325,25.024255,121.516899
松平路口,站牌代碼 6730,25.031092,121.56842
港墘,站牌代碼 1105,25.080558,121.577539
世貿新城,站牌代碼 50156,25.03081,121.56547
翠山街,站牌代碼 910,25.107518,121.568624
中山女高,站牌代碼 1000255,25.048619,121.537769
仁愛國泰醫院,站牌代碼 6925,25.037829,121.553216
大安國中,站牌代碼 2185,25.032378,121.548487
捷運東門站5,站牌代碼 200005004,25.033564,121.529506
碧山岩,站牌代碼 8542,25.085664,121.590673
木柵高工,站牌代碼 1001413,24.995959,121.572344
捷運西門站,站牌代碼 1793,25.04173,121.508286
龍山國中,站牌代碼 1835,25.03579,121.503978
喬治商職,站牌代碼 3705,25.026921,121.555136
自來水處(辛亥),站牌代碼 2248,25.01748,121.54798
大業路(捷運北�,站牌代碼 39,25.13174,121.495841
蘭雅國小,站牌代碼 4892,25.108897,121.523597
溝子口,站牌代碼 56101,24.987807,121.551864
師大,站牌代碼 6025,25.026799,121.527799
仁愛臨沂街口,站牌代碼 2216,25.037957,121.529124
公企中心,站牌代碼 2196,25.030599,121.526472
民權東路六段(�,站牌代碼 1019,25.067036,121.598357
萬大路,站牌代碼 1811,25.030742,121.500422
忠靈堂,站牌代碼 1001432,25.036964,121.609887
安泰街,站牌代碼 176,25.0761,121.61688
信義通化街口,站牌代碼 2132,25.033193,121.554622
大度立德路口,站牌代碼 18077,25.122746,121.470551
金龍里,站牌代碼 1000737,25.08456,121.596385
天母圓環,站牌代碼 14668,25.125651,121.531411
廣化天宮,站牌代碼 1001257,25.014857,121.585221
福德廟(行義),站牌代碼 14618,25.124529,121.526179
社子市場,站牌代碼 738,25.087943,121.508697
新福里,站牌代碼 1375,25.064526,121.530291
國父紀念館,站牌代碼 6921,25.037557,121.56113
清水祖師廟,站牌代碼 2158,25.012145,121.568428
松山車站1,站牌代碼 200005043,25.049799,121.577971
忠孝新村,站牌代碼 50650,25.111251,121.539828
師大路,站牌代碼 2296,25.023217,121.528611
吉林路底,站牌代碼 1251,25.067086,121.530224
金山泰安街口,站牌代碼 6677,25.040464,121.529289
臺北市區監理�,站牌代碼 60137,25.04698,121.55794
台肥新村,站牌代碼 50017,25.053827,121.603502
泰北中學,站牌代碼 777,25.097285,121.533482
仁愛新生路口,站牌代碼 6681,25.038511,121.532505
捷運善導寺站,站牌代碼 1998,25.045222,121.52223
捷運辛亥站一,站牌代碼 1000451,25.003075,121.555781
捷運中山站(志�,站牌代碼 14680,25.052867,121.519866
捷運南京復興�,站牌代碼 200005019,25.052018,121.543819
溝子口(幸福華�,站牌代碼 1000757,24.988643,121.552392
祖師廟(貴陽),站牌代碼 1784,25.039973,121.50249
捷運士林站(中�,站牌代碼 796,25.092942,121.527718
長安松江路口,站牌代碼 1281,25.048237,121.532985
捷運關渡站,站牌代碼 391,25.125124,121.467024
麗山高中(港墘),站牌代碼 8631,25.08299,121.57831
民生松江路口,站牌代碼 1571,25.058099,121.535311
臺大,站牌代碼 2224,25.018239,121.533435
社子國小,站牌代碼 741,25.089553,121.502825
西藏路,站牌代碼 1758,25.029599,121.502089
台電大樓,站牌代碼 2231,25.017434,121.531151
捷運中正紀念�,站牌代碼 1985,25.033788,121.51992
中華南海路口,站牌代碼 4603,25.027236,121.506661
捷運動物園站,站牌代碼 50672,24.998553,121.579926
南港分局(重陽),站牌代碼 8627,25.055561,121.596717
松山車站(八德),站牌代碼 200005039,25.050088,121.57725
大業路(農禪寺),站牌代碼 40,25.122739,121.499655
古亭國中,站牌代碼 1748,25.024768,121.509856
博嘉國小,站牌代碼 56110,24.999361,121.575249
市民復興路口,站牌代碼 1223,25.044942,121.543089
仁愛延吉街口,站牌代碼 6926,25.037774,121.555779
南港花園社區�,站牌代碼 1673,25.038837,121.592488
羅斯福浦城街�,站牌代碼 2359,25.022243,121.526027
仁愛安和路口,站牌代碼 1863,25.037721,121.550883
捷運萬芳醫院�,站牌代碼 2449,24.999259,121.557829
指南路口,站牌代碼 2426,24.987194,121.570898
芳和國中,站牌代碼 4805,25.018015,121.550275
再興中學,站牌代碼 56104,24.988825,121.559398
秀山里,站牌代碼 1000928,25.145288,121.493827
消防局(忠孝),站牌代碼 2138,25.041184,121.569454
和平新生路口,站牌代碼 2256,25.02635,121.534756
八德東寧路口,站牌代碼 1524,25.048841,121.563767
大佳國小,站牌代碼 1000931,25.072759,121.536537
長壽公園,站牌代碼 1522,25.05381,121.55985
仁愛杭州路口,站牌代碼 1935,25.03676,121.524987
捷運龍山寺站,站牌代碼 3941,25.035168,121.498724
廈門街口,站牌代碼 2007,25.025403,121.517264
空軍司令部,站牌代碼 9437,25.079673,121.541699
三軍總醫院(辛�,站牌代碼 4758,25.019208,121.52802
臺北城市科技�,站牌代碼 107,25.135985,121.470858
南松山(南京),站牌代碼 1000206,25.051482,121.569056
士林官邸(中山),站牌代碼 576,25.094777,121.52832
松山機場,站牌代碼 1536,25.063291,121.55197
萬芳國宅,站牌代碼 2495,25.003342,121.565639
碧山岩,站牌代碼 1135,25.085711,121.590396
吉林路底,站牌代碼 16250,25.067145,121.530579
捷運信義安和�,站牌代碼 2287,25.034032,121.552307
大直美堤花園�,站牌代碼 8652,25.07998,121.559043
三民國中,站牌代碼 966,25.06872,121.585467
武功國小(羅斯�,站牌代碼 244,25.003203,121.538948
工程營產中心,站牌代碼 3922,25.052653,121.610465
武功國小(興隆),站牌代碼 2413,25.004069,121.539869
中華科技大學(�,站牌代碼 4085,25.033872,121.609797
關渡自然公園,站牌代碼 14634,25.119579,121.469235
天母國小,站牌代碼 638,25.118705,121.526342
捷運台電大樓�,站牌代碼 2297,25.02092,121.52803
黎忠市場,站牌代碼 2172,25.019261,121.557804
大誠高中,站牌代碼 2368,24.990413,121.576905
海巡署一,站牌代碼 2451,24.993046,121.558778
華泰飯店,站牌代碼 1355,25.056886,121.525387
太陽廟,站牌代碼 1001286,25.087604,121.590991
湖山村,站牌代碼 20267,25.074529,121.615037
青島林森路口,站牌代碼 1937,25.043643,121.52222
松山車站(八德),站牌代碼 15104,25.050085,121.577214
捷運六張犁站(�,站牌代碼 2146,25.02321,121.553566
開平餐飲學校,站牌代碼 6997,25.029,121.543853
民權中山路口,站牌代碼 1236,25.062832,121.523133
博愛路,站牌代碼 2002,25.043475,121.511568
東隆宮,站牌代碼 1767,25.02288,121.49163
第一停車場(花�,站牌代碼 1001320,25.157312,121.539628
臺灣科技大學,站牌代碼 1000046,25.013307,121.54012
民生西路口(大�,站牌代碼 20252,25.056387,121.511666
信義大安路口,站牌代碼 2113,25.033356,121.546262
臺北車站(忠孝),站牌代碼 1882,25.046564,121.515689
臺北市立圖書�,站牌代碼 200000020,25.04836,121.54599
中正紀念堂,站牌代碼 1947,25.037291,121.520729
臺北醫學大學,站牌代碼 2051,25.028142,121.563313
雙溪淨水場,站牌代碼 959,25.11447,121.56965
文山運動中心(�,站牌代碼 1000857,24.997076,121.560457
萬興圖書館,站牌代碼 2520,24.98897,121.57697
上灣仔,站牌代碼 985,25.067,121.590521
舊莊站,站牌代碼 50092,25.039454,121.623325
三民健康路口(�,站牌代碼 50006,25.054965,121.56389
青年路派出所,站牌代碼 4624,25.022047,121.502038
民生重慶路口,站牌代碼 1422,25.056766,121.513826
大同公司(晴光�,站牌代碼 16264,25.064301,121.522569
蘭雅新城,站牌代碼 964,25.107083,121.53015
治磐新村,站牌代碼 194,25.083069,121.564099
內湖行政大樓,站牌代碼 991,25.068932,121.588827
捷運士林站(中�,站牌代碼 795,25.095164,121.52579
雙溪公園,站牌代碼 950,25.097721,121.537931
一德街口,站牌代碼 199,25.128392,121.468763
國盛國宅,站牌代碼 1000276,25.027784,121.507978
古亭國中,站牌代碼 4601,25.024664,121.509833
大同大學,站牌代碼 1000901,25.0682,121.523827
忠義新城,站牌代碼 717,25.107524,121.527943
鳳雛公園,站牌代碼 13115,25.026434,121.548448
捷運台北101/世�,站牌代碼 6927,25.032802,121.564536
強恕中學,站牌代碼 1974,25.024437,121.52085
忠義,站牌代碼 3967,25.136134,121.480552
新興國中,站牌代碼 7609,25.060987,121.525805
捷運忠孝新生�,站牌代碼 2264,25.041917,121.533187
海光新村,站牌代碼 5990,25.080671,121.510904
仁愛建國路口�,站牌代碼 2205,25.037469,121.540753
華夏六村,站牌代碼 56080,24.990471,121.566356
芳蘭山莊,站牌代碼 20294,25.012364,121.547857
克強游泳池,站牌代碼 703,25.108336,121.525339
石潭公園,站牌代碼 50435,25.06242,121.59315
士林國中,站牌代碼 586,25.094605,121.523302
捷運台電大樓�,站牌代碼 2358,25.020643,121.528475
捷運忠孝復興�,站牌代碼 6993,25.042904,121.543956
華江派出所,站牌代碼 1001358,25.034033,121.493194
大湖公園,站牌代碼 8524,25.0828,121.605124
文和橋,站牌代碼 12218,25.002203,121.595125
圓環(天水),站牌代碼 4668,25.053128,121.513425
賴厝,站牌代碼 50632,25.11412,121.527086
基隆長興街口,站牌代碼 2244,25.017752,121.544649
全安里,站牌代碼 2236,25.027096,121.549674
臺大癌醫(基隆�,站牌代碼 2225,25.015403,121.542468
木新區民活動�,站牌代碼 20342,24.98181,121.556988
圓環(鈕釦街),站牌代碼 4665,25.053955,121.513268
週美里,站牌代碼 50429,25.056228,121.582782
萬利街口,站牌代碼 2489,24.999171,121.567268
開南商工,站牌代碼 2006,25.041611,121.522214
捷運西門站,站牌代碼 50040,25.040946,121.508219
南港水廠,站牌代碼 50021,25.049379,121.615949
南京舊宗路口,站牌代碼 1001141,25.056383,121.579615
石牌國中,站牌代碼 4662,25.116592,121.513582
捷運台北101/世�,站牌代碼 200005011,25.033034,121.564112
南港路三段,站牌代碼 4001,25.053048,121.587747
葫蘆寺,站牌代碼 5988,25.086151,121.509656
復興南路口,站牌代碼 2327,25.024846,121.542187
美國在臺協會,站牌代碼 50504,25.079466,121.599056
玉泉里,站牌代碼 16253,25.052779,121.50867
南京敦化路口(�,站牌代碼 200005028,25.051571,121.550715
桃源國中,站牌代碼 7235,25.135161,121.478441
華泰飯店,站牌代碼 1354,25.056766,121.525588
士林國中,站牌代碼 1000275,25.09476,121.522957
空軍總部,站牌代碼 1000944,25.039916,121.537379
康寧護專,站牌代碼 1095,25.075437,121.610238
再興中學,站牌代碼 2403,24.98865,121.559246
民權敦化路口,站牌代碼 60134,25.062058,121.548167
