id,property_type_code,photo_design_sense
1051801422496193243,11,0.4563742876052856
1051856919141115344,11,0.9598316550254822
1052032243311522725,28,0.0463344417512416
1052048104313320362,11,0.7142965197563171
1052082377217952767,11,0.4009119570255279
1052084434367148159,11,0.8676833510398865
1052252314631663566,11,0.9204950928688048
1052381500287623162,28,0.0004637172678485
1052462067449161253,15,0.9689286351203918
1052530077783495299,11,0.9768736958503724
1052536491370136526,11,0.5
1052609767338245958,11,0.992717981338501
1052912958271383612,11,0.8100918531417847
1053177623405711093,11,0.4028691947460174
1053291233015999209,28,0.208091527223587
1053351629730509152,11,0.2134184688329696
1053359446108790383,28,0.3203007876873016
1053377424317239923,11,0.735763669013977
1053538038990110742,11,0.7046331167221069
1053601251929164116,9,0.9848335385322572
1054582121378216366,28,0.0008723780047148
1054705441550381946,28,0.9092712998390198
1054781122533614135,11,0.5294302105903625
1054815313019317445,28,0.58100825548172
1054831852152740353,11,0.7363391518592834
1054834407210946032,11,0.6139158010482788
1054838920511045916,11,0.8611573576927185
1054839732025797959,8,0.200275257229805
1055038336649696990,27,0.1696182787418365
1055325209873503260,1,0.7955517768859863
1055395021169506332,11,0.607952356338501
1055432352490262424,11,0.9374773502349854
1055466876036571674,11,0.2851806282997131
1055471764115481541,15,0.9773894548416138
1055683087654930697,15,0.0022522630169987
1055723859560827675,8,0.968274474143982
1055742232681977002,11,0.4447837769985199
1055754560323572135,11,0.7428373098373413
1056078034805184913,11,0.4376544952392578
1056152845093200253,11,0.9208561182022096
1056239488908081735,11,0.1251921206712722
1056365823931793866,11,0.5990349054336548
1056381275530428968,8,0.843644917011261
1056437338102851770,8,0.9382455945014954
1056456995163630426,8,0.9555479288101196
1056492046104692062,8,0.9728120565414428
1056505315334017683,28,0.0167268197983503
1056918457170463411,11,0.5171517729759216
1057081602128421075,11,0.1972012817859649
1057281349360841500,11,0.8356423377990723
1057519438669939029,11,0.7616908550262451
1057583382864322455,11,0.9610546827316284
1057596715467522258,11,0.8911306858062744
1057915438571614072,11,0.8857677578926086
1059090526139648698,17,0.0616827383637428
1059335253050355354,11,0.8149600028991699
1059367544935181389,11,0.6320850253105164
1059434155818203921,11,0.640857994556427
1060371280313891168,28,0.5
1060851710437391793,11,0.6193907856941223
1061356056100098848,8,0.9727434515953064
1061599504463340804,8,0.836208701133728
1061622119845673206,8,0.5
1062017076652158218,11,0.723997950553894
1062641429332645221,11,0.8108407258987427
1063016175981893637,11,0.2662175297737121
1063352825995786495,11,0.8347681760787964
1063354391370580809,28,0.0019463801290839
1063491875557202193,28,0.3754711747169494
1063543341047981309,11,0.9553099274635316
1063561701857507641,23,0.8905635476112366
1063566471508329315,11,0.8334715962409973
1063592562524435096,23,0.1622765511274337
1063598353088740139,23,0.162276804447174
1063620793173522369,11,0.6196897625923157
1064148625996539032,8,0.9545827507972716
1064168109610102284,8,0.9775095582008362
1064169953229994265,11,0.9067771434783936
1064174139088798641,8,0.9371686577796936
1064266145634323679,8,0.9472679495811462
1064287644465796710,7,0.9807510375976562
1064303837529538144,11,0.2152144461870193
1064899670677236677,11,0.6791637539863586
1064905407845313360,11,0.1563903093338012
1064905704171371007,11,0.0011258251033723
1065423691471158415,5,0.9704806804656982
1065452187797668732,11,0.3490255177021026
1065767534858028488,11,0.5694991946220398
1065829993246688213,28,0.1477837264537811
1065853160436418713,28,0.4721681475639343
1065888968403986005,28,0.1564293205738067
1066419814980005889,5,0.5281146764755249
1066430640877092516,11,0.9750633239746094
1066482328838147734,11,0.8393912315368652
1066585243812848352,11,0.6691471934318542
1067760951761771544,28,0.1614500880241394
1067945523338502752,11,0.170285552740097
1068056395727126034,11,0.8875951170921326
1068056997682109783,11,0.7374917268753052
1068082121926688750,11,0.9108397364616394
1069296323356400906,23,0.7813419699668884
1069315560755073879,28,0.8996454477310181
1069891503209402274,11,0.5
1069961155824786702,38,0.8350422978401184
1070084054703920850,11,0.946698784828186
1070245024102913502,11,0.4372813701629638
1070688473291767785,11,0.6800532937049866
1070830231495559813,11,0.3416949212551117
1070900516866014171,11,0.3961420357227325
1070913429574021660,11,0.6267673373222351
1071499701742742068,28,0.9550718665122986
1071629607807600356,11,0.4253250360488891
1071638816135636217,11,0.9702089428901672
1072174876348726908,11,0.5267882943153381
1072201129766944088,11,0.6565353274345398
1072201473579958213,11,0.8689060807228088
1072201539987101802,11,0.604128897190094
1072210889459271417,11,0.7810812592506409
1072212785851833881,11,0.6952241063117981
1072219304259737987,11,0.8624383211135864
1072241541735802872,28,0.5188428163528442
1072242783645451666,28,0.2521965801715851
1072847792930824231,28,0.4413094520568847
1072862452039223262,11,0.5
1073043639068554187,11,0.7042956352233887
1073148886337755305,28,0.5295513272285461
1073220340948399608,11,0.9939279556274414
1074055950153270628,11,0.5
1074409130305168000,11,0.6024407744407654
1074477276642544327,12,0.7882745265960693
1074480426381577665,11,0.9021356105804444
1074482610126273509,11,0.9310187101364136
1074645625749045385,11,0.9805228114128112
1075363050091186351,11,0.5847858190536499
1075680468180556891,11,0.7566505670547485
1075701713370022237,11,0.8788540363311768
1075776707447782050,11,0.9752375483512878
1075810029197445742,11,0.9580494165420532
1076554252430000869,8,0.1809285581111908
1076566839141157718,8,0.0114050023257732
1076662626489908546,11,0.934576153755188
1077445191953830255,11,0.8691343069076538
1077816682526979677,11,0.9288440346717834
1078031610720661207,8,0.5
1078152445346935744,11,0.9061145186424256
1078588791525096115,11,0.5
1078832712180057097,8,0.716614305973053
1078845976902088367,8,0.912168025970459
1079304734753698267,8,0.9750633239746094
1079313461298925073,11,0.8079414367675781
1079482238870405988,11,0.8816630840301514
1079504339994760618,8,0.2167731821537017
1079641906493385687,11,0.7900292277336121
1080081016923589321,8,0.0968735441565513
1080173765251632749,11,0.9429560899734496
1080279187805828666,11,0.9918741583824158
1080301059191970653,11,0.5091966986656189
1080319297938155290,5,0.9316228628158568
1080407555813101909,11,0.8298084735870361
1080463732651434949,11,0.8723210096359253
1080625156290007049,23,0.507717490196228
1080824104983799406,11,0.5872040390968323
1080893312810960060,11,0.8701255321502686
1081548045496656278,28,0.0372188836336135
1081622276517113424,11,0.1783879697322845
1081673182898646183,11,0.3777648508548736
1081820400339374612,5,0.9887758493423462
1081873227073014235,11,0.3278368413448334
1082280778148041643,11,0.8269314169883728
1082341736690398261,11,0.5240288972854614
1082415699992425221,11,0.9736416339874268
1082442329126963909,11,0.7471139430999756
1082468972754603668,27,0.6666260957717896
1082740563656663356,8,0.9806808829307556
1083014129038003629,11,0.8326306343078613
1083209554100313702,11,0.0522227361798286
1083304932142999195,28,0.7607038021087646
1083322502572760272,23,0.8145816922187805
1083759270821241701,5,0.4674965143203735
1084570380677199189,11,0.1397624164819717
1085333173893461399,11,0.8487105965614319
1085388751110367655,11,0.7246606349945068
1085411813203606322,5,0.9141271114349364
1085768036716974111,38,0.9308941960334778
1085842002797799999,38,0.9308941960334778
1085943797485583269,38,0.8637361526489258
1085972111180515083,38,0.9308941960334778
1086082326842384505,38,0.9308941960334778
1086090651800469206,38,0.9287810921669006
1086496473451025424,11,0.9938136339187622
1086829254322658005,11,0.0008884506532922
1086836240625212432,11,0.5
1086906083372627259,11,0.8140230774879456
1086928887788654553,11,0.5691208243370056
1086938216665347355,11,0.7698996663093567
1086962325436602081,28,0.0876191779971122
1087301830191521533,46,0.2516369223594665
1087369977709688110,46,0.2516369223594665
1088035472559059459,11,0.9631078839302064
1088055771074427685,46,0.2516369223594665
1088061108112569639,11,0.979129195213318
1088063250763764648,46,0.2516369223594665
1088067250276214057,46,0.2516369223594665
1088069074367344151,11,0.9778052568435668
1088085049412349127,28,0.385035902261734
1088094519977352195,28,0.4830639660358429
1088096028845513749,28,0.3330149948596954
1088213144791451207,11,0.9823940992355348
1089809633688989134,9,0.8024349212646484
1090290891629924544,11,0.5
1090957941658269587,11,0.9085066318511964
1091373020901926907,8,0.7591409683227539
1091413803642755134,11,0.938681423664093
1092390530640533879,11,0.918405055999756
1093073292536742514,11,0.6520886421203613
1093228471411920690,11,0.9116010069847108
1093282070111148082,15,0.9114416241645812
1093803252459931569,8,0.1132979914546012
1093813583884151474,8,0.8363701105117798
1094008480512300183,11,0.5425972938537598
1094031400118053167,5,0.7713991403579712
1094035106179061003,11,0.088654339313507
1094499933265957430,28,0.9821484088897704
1094591518958494628,11,0.97627854347229
1094607616602007913,11,0.935963213443756
1094652589357103412,11,0.6466332674026489
1094688167317471020,11,0.3094119727611542
1094798849403415186,11,0.500338077545166
1095007529062544923,11,0.8727389574050903
1095307166988771371,11,0.7632781267166138
1095317701171079584,28,0.9821484088897704
1095516486684895426,8,0.6794321537017822
1095675078942556988,11,0.8465248942375183
1095962655592564092,41,0.2516369223594665
1095970582633622340,41,0.2516369223594665
1095985919827018581,41,0.2516369223594665
1096128632366484429,11,0.7702681422233582
1096420348017156838,11,0.2282425016164779
1096708074805710385,11,0.7423760890960693
1097432393274280207,9,0.5669782757759094
1097620509670009295,11,0.9119889140129088
1097747693422334122,41,0.2516369223594665
1097776362237737479,11,0.2162270545959472
1098143935149459252,28,0.6523110866546631
1098454139348199868,11,0.134708747267723
1098749265620629508,7,0.5041717290878296
1098984577495429748,11,0.4184810519218445
1099486435447938506,28,0.2837015390396118
1099489379796917380,28,0.3662461042404175
1099506294651378786,28,0.0512650907039642
1099589624507838310,11,0.5093849301338196
1099793967081746079,11,0.9226409196853638
1099855268266269503,11,0.9554487466812134
1099926035776787619,8,0.9335355758666992
1100363064608333821,11,0.5624873042106628
1100472504742216302,11,0.9911811351776124
1100534472210397286,28,0.8149441480636597
1100650170613097190,11,0.4324659705162048
1101009758971652933,8,0.7127494812011719
1101029260246038733,8,0.812030553817749
1101038440644542696,8,0.907214343547821
1101116812925102665,7,0.5
1101142430607491585,11,0.8490824699401855
1101305086767519210,11,0.9617860913276672
1101397487004155983,11,0.7772955894470215
1101435358664013054,11,0.811089038848877
1101537578466981935,28,0.5
1101690911813093789,19,0.9425660371780396
1101744655940863508,28,0.9821484088897704
1101907706747623910,11,0.4394367933273315
1101995012402943953,8,0.9399258494377136
1102911353570193972,11,0.0004409696848597
1103222651917776094,11,0.991778552532196
1103260416483449423,11,0.6181908845901489
1103368472002721297,15,0.7923239469528198
1103405905227854369,11,0.9038739204406738
1103501668764779164,38,0.3402107059955597
1103615017695408002,11,0.2299125492572784
1103993023479559379,8,0.8250501751899719
1104046647780885254,11,0.4430398046970367
1104098954622589547,8,0.9410379528999328
1104343287405574839,11,0.0085631106048822
1104658545016558365,31,0.9821484088897704
1104956549797535318,23,0.9423826932907104
1105542121319358812,11,0.7246378064155579
1105573199231694791,23,0.0816283673048019
1105794390947061629,11,0.8084000945091248
1105797887989225866,11,0.3239659070968628
1106263823380342055,5,0.6901742219924927
1106278026468466271,8,0.9596287608146667
1106473985202399574,11,0.6399531960487366
1106482851204093782,11,0.9823875427246094
1106489562891408939,11,0.2407439053058624
1106512037156179565,23,0.4835345447063446
1106914585362685044,11,0.947616696357727
1106935544196130275,11,0.5281797647476196
1106940537402858730,5,0.7257921099662781
1106974359984010503,28,0.9051076173782348
1106978611631762782,28,0.544237494468689
1107001467543086755,28,0.57559734582901
1107199815486861459,11,0.3239659070968628
1107210030855597212,11,0.9887758493423462
1107264617876666639,5,0.6081796288490295
1107614429945708735,11,0.5468912720680237
1107662771121941977,11,0.4183032810688019
1107694064743695140,11,0.852386474609375
1107719614962673540,11,0.0109408823773264
1107817059754846756,11,0.2743734121322632
1108293716047072322,28,0.2364311665296554
1108374405772106629,11,0.719163715839386
1108392798064005987,11,0.2122368067502975
1108604457022692387,5,0.3170713782310486
1108610634509849313,28,0.6809399127960205
1108722364007823686,11,0.9887758493423462
1108733513236571490,11,0.9085066318511964
1109038225516065318,11,0.7893067002296448
1109082657504955607,11,0.9459831714630128
1109132163693170689,11,0.5
1109150631903489134,11,0.2962886393070221
1109220051028029691,11,0.9537394642829896
1109249219604327113,11,0.0622185431420803
1109281385889507382,11,0.9293378591537476
1109353004732320636,11,0.987121045589447
1110060642731972734,28,0.5
1110124836935472319,11,0.0932753905653953
1110483896750986029,11,0.9205597639083862
1110689397223626637,11,0.9769946336746216
1110860204030256397,11,0.7656696438789368
1111195201058719837,28,0.6078700423240662
1111283950760426504,28,0.91756671667099
1111320991600360847,11,0.91756671667099
1111500323343932567,11,0.7876257300376892
1112233616990454231,28,0.1437035202980041
1112604161535796115,28,0.9352200031280518
1112781815585145163,11,0.9781153798103333
1112984651972967189,11,0.3232332170009613
1113375795361711465,11,0.5
1113408524522175463,11,0.8140473365783691
1113442191585617416,11,0.5239027738571167
1113442711814271694,15,0.5
1113507737395575511,15,0.6700611710548401
1113887850275874381,9,0.7385718822479248
1114104597070999080,11,0.2321754693984985
1114114570300646392,11,0.8206449151039124
1114243113509422210,11,0.8672144412994385
1114248769639124764,11,0.9183210134506226
1114302377575664535,11,0.3396295011043548
1114321496018309105,5,0.1221525371074676
1114330528083203761,11,0.9626932740211488
1114370222848738697,11,0.9318490624427797
1114378607843759565,11,0.8705675601959229
1114494314051420964,11,0.9503021836280824
1114836932239473897,11,0.8400840759277344
1114978659961680527,27,0.3842819631099701
1115136871943427207,11,0.9749153852462769
1115436656840270968,28,0.377792626619339
1115594730608800736,27,0.6752168536186218
1115602966457733640,27,0.1288497895002365
1115696702305343491,11,0.9455037117004396
1115794194819979203,11,0.0566317364573478
1115845921057361166,28,0.4820257425308227
1116161269024802062,28,0.57559734582901
1116336782980727647,11,0.8582908511161804
1116395081158382941,11,0.9760176539421082
1116417312024938432,11,0.7103363871574402
1116439859807869045,11,0.9849034547805786
1116441466656424664,11,0.5
1116442323848299171,11,0.751600444316864
1116611241379441514,9,0.8553440570831299
1116683458776188311,11,0.0803344920277595
1117059206211720455,11,0.3577480912208557
1117108161924192159,11,0.870015561580658
1117134347573696925,11,0.9760398864746094
1117247535552724891,11,0.980027973651886
1117671991203098427,11,0.9369347095489502
1117684745787812842,5,0.974867045879364
1118145384136303283,11,0.6822720170021057
1118425500985999610,11,0.6561738848686218
1118532541078523624,11,0.8747305274009705
1118663869965586903,11,0.8223332166671753
1118680379059640935,19,0.5
1118704538595393352,11,0.1148475483059883
1118760848523341456,11,0.0149171222001314
1118765919650215232,11,0.2066278308629989
1118769017720071363,11,0.7479321360588074
1119936520213595447,28,0.9352200031280518
1119936652201100228,28,0.9352200031280518
1120084659176492417,11,0.5
1120230192082647573,11,0.9420766830444336
1120306157189542899,11,0.1859997361898422
1120647101106371280,11,0.0788883194327354
1120661364151895394,11,0.0969763770699501
1120664217335346957,28,0.0453157648444175
1120674756250725398,11,0.5
1120681963641877685,28,0.3450608551502228
1120813514669136055,11,0.5
1120830473383580976,11,0.4112424850463867
1120943754329641514,28,0.0664255693554878
1121048658502724775,8,0.5375942587852478
1121709519770146384,28,0.7099724411964417
1122128880367955293,11,0.4538731276988983
1122506693409060363,11,0.8000321984291077
1122560696833796541,11,0.96479332447052
1122978977159659077,11,0.92015278339386
1123049596355748122,28,0.5314368605613708
1123090415804711125,28,0.1321372389793396
1123123360310209374,28,0.0162966828793287
1123321420385696018,11,0.85711669921875
1124184969407315691,11,0.8921958208084106
1124933556625295796,5,0.940353512763977
1124947794855335298,11,0.9256374835968018
1125277315310659502,11,0.7479788661003113
1125336806071509732,9,0.7036564350128174
1125763756049631540,5,0.9731029868125916
1125840898506164189,11,0.116695187985897
1125944540654043447,8,0.8516973853111267
1125969165020279093,1,0.1266754120588302
1126339147058872166,28,0.1565670371055603
1126497547097826669,38,0.8364551663398743
1126547005360147933,11,0.8906703591346741
1126595817595177511,11,0.973705232143402
1127317523958093344,11,0.8375789523124695
1127463851263841047,11,0.8231196403503418
1127604966213151944,8,0.7298027276992798
1127867614119748141,11,0.5
1128108931742706459,8,0.9433553218841552
1128111936245986924,5,0.7332176566123962
1128127074774303917,11,0.8824397325515747
1128498779784215383,8,0.2316145598888397
1128734028574063668,11,0.5443893671035767
1128739863300075648,11,0.5
1128745759380890269,11,0.1130516231060028
1128846757384861752,8,0.7916266322135925
1128857385729502490,8,0.5838940143585205
1128859993300713935,8,0.7048513889312744
1129317827026227463,28,0.1719118505716323
1129344612405833048,23,0.1405211240053177
1129345063657412920,23,0.9329633116722108
1129555418582756308,28,0.2557547688484192
1129569195943906923,11,0.9603883624076844
1129620946924887879,11,0.9938342571258544
1129674222072988715,11,0.6376211047172546
1129705564739173801,11,0.8154463768005371
1129708597979476523,11,0.0404483266174793
1129714301798599737,11,0.1315909326076507
1129720873517103656,8,0.2449072003364563
1130046144283485077,11,0.5
1130169912459422769,28,0.4656532406806946
1130463850210928733,11,0.040287397801876
1130469297974557487,11,0.838750422000885
1130482657640504267,11,0.5
1130830326049192122,11,0.177873894572258
1130878597043254629,11,0.8259698152542114
1130912515290372350,11,0.3119436800479889
1131036217997718914,11,0.5306150913238525
1131069195009541056,11,0.3119436800479889
1131070299603714925,11,0.5306150913238525
1131310230017270679,11,0.5
1131650620744861577,28,0.4506063163280487
1131772651320662442,11,0.6996148824691772
1132131282056480108,28,0.3848362565040588
1132206022203770864,11,0.7839442491531372
1132232979461739160,11,0.8963807225227356
1132331172804412273,28,0.9182066321372986
1132493440809951710,11,0.8518900275230408
1132626718920980970,11,0.960889220237732
1132948948082011758,8,0.0142331467941403
1133332554650213073,11,0.6619728207588196
1133336942070486466,11,0.7649176716804504
1133821298256603315,11,0.251083105802536
1134421471606215912,11,0.1609216779470443
1134459222820984883,11,0.1611193120479583
1134588073274890251,28,0.9220445156097412
1134695954293901298,8,0.6329513192176819
1134708488231370776,11,0.1789682209491729
1135099545134561420,11,0.3693972527980804
1135165331753198495,9,0.9734270572662354
1135209481810736796,28,0.1404674649238586
1135455833587257291,8,0.4410372078418731
1135922827139957454,38,0.920022428035736
1136155071260044482,11,0.7246378064155579
1136164195132646518,11,0.8784152865409851
1136560257168861240,11,0.9104346036911012
1136637776103037143,38,0.9107595086097716
1136641807205177631,38,0.8680229783058167
1136751423185098733,11,0.7537705302238464
1136889834911900656,28,0.8486762642860413
1137272268715840456,28,0.3769120275974273
1137339265985198603,28,0.2879301011562347
1137357063274458281,28,0.7082235813140869
1137367535224846001,28,0.1718325763940811
1137374968358380280,11,0.4521427750587463
1137383791133211435,11,0.119086816906929
1137406623931136165,28,0.1207114458084106
1137429132030403479,23,0.9776802659034728
1138166672052090677,23,0.6821131706237793
1138229019612977067,5,0.8894311785697937
1138555324379342693,38,0.904147207736969
1138775842650954743,8,0.5087338089942932
1138781824241291941,28,0.9737917184829712
1138985726141153980,11,0.2807858288288116
1139308576936529656,11,0.8349282741546631
1139604296061959776,11,0.7438594698905945
1139846798651146505,28,0.0639032199978828
1140185770320577637,5,0.8977697491645813
1140212959961943936,11,0.3239659070968628
1140537402399474471,23,0.895806610584259
1140587020334138886,11,0.3903750479221344
1140986586722494269,11,0.1468032151460647
1141054135821927756,11,0.6666642427444458
1141220592545465923,11,0.9740005731582642
1141260155904869096,11,0.8909541964530945
1141963956361400693,11,0.9346274733543396
1142017009752374933,33,0.6821131706237793
1142636645536782804,11,0.7141750454902649
1142719720612800605,28,0.1069993004202842
1143084287974001675,28,0.1929643601179123
1143164392511489093,28,0.7782506346702576
1143176484009426650,8,0.9285407662391664
1143329697313415883,11,0.5
1143460743345238289,11,0.701602041721344
1143538285603256264,5,0.2921352088451385
1143550737234732626,5,0.5
1143834058718015258,5,0.6282042860984802
1143862979564220419,11,0.8948939442634583
1143995565698168478,11,0.937149703502655
1144734277572427531,5,0.7497745156288147
1145017825994524090,11,0.9756622314453124
1145181777292622588,15,0.5968173742294312
1145399262414892576,11,0.8622433543205261
1145705063426679283,11,0.9230785965919496
1145959497034976686,24,0.5927955508232117
1145976247876539611,28,0.0099042151123285
1145985092366825648,28,0.2816073596477508
1146025576703198218,11,0.3459722101688385
1146069005870000015,11,0.7868238091468811
1146137970033622152,11,0.4582180380821228
1146167098851404692,11,0.3505351543426513
1146893643026883577,11,0.5306150913238525
1146985253131890099,11,0.8210656642913818
1147035436576177616,11,0.935361921787262
1147158847532669559,11,0.9726141095161438
1147495692595390346,11,0.1207114458084106
1147504365915132451,11,0.8982342481613159
1148134709392262139,11,0.9811398983001708
1148264817722200992,11,0.9547153115272522
1150314359704864588,11,0.3397643268108368
1150315309890159375,38,0.819908857345581
1150360743083362450,38,0.819908857345581
1150661770876104673,28,0.8618646860122681
1150689168336646299,28,0.5477277636528015
1151052989355897485,11,0.4851970672607422
1151338043107117869,33,0.7372036576271057
1152084732629240927,33,0.7711837887763977
1152102453754717912,33,0.7423378229141235
1152110586297709235,33,0.4142377972602844
1152119134945159258,11,0.9234296083450316
1152489199286926244,11,0.989331603050232
1153272971219474574,11,0.5
1153363655885240010,11,0.8502511978149414
1153541989854211064,11,0.3901503980159759
1153602780058982513,11,0.9573529362678528
1153914392952848910,11,0.2172707021236419
1153997315898772598,5,0.2069419175386428
1154091613707726143,28,0.2362594008445739
1154244224408618055,11,0.2424252182245254
1154272558941255666,11,0.7615547776222229
1154913368534058150,11,0.8202991485595703
1154972450569249562,11,0.5
1155030457909486269,11,0.7041597366333008
1155473436658687341,8,0.1400725245475769
1155636349511493302,11,0.9555296301841736
1155705296742511233,11,0.2232920378446579
1156312113078106422,28,0.6233012080192566
1156790001575343937,28,0.5613843202590942
1156956183056905059,11,0.9617269039154052
1156966973372577325,11,0.8204169273376465
1156970062315343265,11,0.5080630779266357
1157137774815887189,11,0.3728334009647369
1157561539439406154,28,0.9177780747413636
1157568929507147964,11,0.9663888812065125
1157682143193378490,28,0.0501138232648372
1157822380351913243,11,0.9331395030021667
1157891835204455625,11,0.1855586022138595
1157900728841129620,11,0.784994900226593
1157900816046875555,11,0.7985813021659851
1157925289742702710,11,0.4758593440055847
1157952847282963442,28,0.2172950208187103
1157957830783157504,11,0.2477040439844131
1158474409414105020,11,0.9119660258293152
1158592536019247470,11,0.1395321190357208
1158600254858021303,11,0.0504580549895763
1158603579800222610,11,0.9007171988487244
1158793663756231470,11,0.8146085143089294
1158888103265201795,11,0.4700234234333038
1159164216531511813,28,0.1574088484048843
1159335905677815084,7,0.1895833611488342
1159409875789716961,11,0.7504573464393616
1159846595323259002,11,0.9110100865364076
1160047399672529871,11,0.5
1160509010028048640,11,0.5650849938392639
1160638803334282962,11,0.5
1160828199686393777,11,0.3915658891201019
1161299977073742096,27,0.7347187995910645
1161303320457674502,27,0.7522174119949341
1161319299830240630,27,0.240556389093399
1161325463684741847,27,0.4691350162029266
1161381821705999160,11,0.9453448057174684
1161433247474835768,11,0.9712382555007936
1161471740345344281,11,0.8502511978149414
1161490615024042654,11,0.9754105806350708
1161497363362484425,11,0.8805024027824402
1161507867608212619,11,0.5172779560089111
1161713217453552010,11,0.2232920378446579
1161921643366284291,11,0.4178448319435119
1162090783633503634,11,0.94443017244339
1162182041239225121,28,0.4259913563728332
1162526699844564102,28,0.2452473640441894
1162663002118134608,11,0.9302628636360168
1162685665060896217,23,0.4167104065418243
1162691483295426840,23,0.6325950026512146
1162818469243648923,11,0.8174393177032471
1162819624900106640,23,0.5034751296043396
1162822497485624137,23,0.4513959586620331
1162825964631278830,23,0.2342656552791595
1162843613160246365,28,0.4175061881542206
1162914898755506613,11,0.8619858026504517
1163527843405474409,3,0.0266828425228595
1164141764692399016,5,0.980442225933075
1164182316978940216,11,0.8598968982696533
1164775879039219954,11,0.3966555297374725
1164878044412835943,11,0.7142930030822754
1164971993625792838,11,0.0357405506074428
1164992372515559227,11,0.4422055184841156
1165018139498648481,11,0.0544776655733585
1165024890164812458,11,0.621924877166748
1165129461606871675,11,0.977732002735138
1165597414584447669,11,0.9794394373893738
1165602848545242856,5,0.4006348550319671
1165734595702819528,11,0.9548025727272034
1165766184581664037,28,0.5
1165904744406687455,28,0.2208116948604583
1165963199935894188,15,0.1482867300510406
1165999113882016071,23,0.8917261362075806
1166168763193282186,11,0.9249290823936462
1166180688661273678,28,0.0015996020520105
1166224861718653273,28,0.1634751707315445
1166405941461149479,11,0.3446458578109741
1166997668922210031,11,0.4932078719139099
1167014502006378153,11,0.2374982237815857
1167025140139032819,11,0.9405624866485596
1167080812177064273,28,0.4906913042068481
1167099101964321189,11,0.8956989049911499
1167150278846815661,8,0.8906456232070923
1167173484403450412,11,0.8023889064788818
1167176705076498749,8,0.935857594013214
1167192076141925638,8,0.9468501210212708
1167261726679470670,28,0.9517030119895936
1167346319355725827,11,0.8665627241134644
1167718450789960977,23,0.6640520095825195
1167719626830280854,11,0.6245104670524597
1168044496694720680,28,0.1360931396484375
1168657500363108203,38,0.9788403511047364
1168805110766056894,11,0.7634692788124084
1169153383640833898,11,0.5797443389892578
1169410800525223850,5,0.6054559946060181
1169455534534701343,11,0.9642232060432434
1169854297062590576,28,0.2870880663394928
1169864651635166380,28,0.502220630645752
1169873246928215132,28,0.502220630645752
1170021140420672921,9,0.7377306222915649
1170190943318526105,15,0.7467303276062012
1170808356968330025,5,0.9760802984237672
1170836700951503193,11,0.9538324475288392
1171022019266935445,11,0.9566514492034912
1171041309503595496,11,0.9612230658531188
1171243971849824643,11,0.0229537021368742
1171270306497167926,11,0.2262152284383773
1171322165007641853,11,0.8537079691886902
1171443236338330713,27,0.0361444279551506
1171460466711394106,11,0.1789037734270095
1172383056125058669,28,0.003916754387319
1172397237557260573,11,0.6721312403678894
1172444915124362797,11,0.9152443408966064
1172843466953153796,28,0.3383665978908539
1172873115369179556,28,0.8943581581115723
1172897061713560902,28,0.2102698981761932
1172902030416102917,28,0.963417947292328
1172952395102970048,28,0.1283483505249023
1172958963014825528,28,0.7900229096412659
1173033343163558454,11,0.7986647486686707
1173238618085410573,11,0.7464960813522339
1173528314719175704,11,0.2159647047519683
1173680108127840864,8,0.9841267466545104
1173706452370382888,8,0.9468501210212708
1174615280560330421,28,0.0320203304290771
1175079135146180304,11,0.62017422914505
1175482164143259578,9,0.890340268611908
1176384288444360784,11,0.1604745835065841
1176550201911356640,38,0.9617547988891602
1176563813158908265,11,0.8797540664672852
1177257144955586111,28,0.3643697202205658
1177513373796512138,11,0.6794321537017822
1178231718595112074,11,0.4024008214473724
1178573454548449035,11,0.4090211391448974
1178627391586613020,11,0.3459722101688385
1178875511022415193,11,0.6237314343452454
1179323034588035021,11,0.3304682374000549
1179465276131653820,11,0.7749315500259399
1179662028216864294,11,0.9538636803627014
1180186369791454939,11,0.3588110506534576
1180429125016402095,28,0.0377927012741565
1180676891252917286,9,0.9933557510375975
1180945410783953690,23,0.5
1181099263415099420,19,0.0534973181784153
1181194364004478658,11,0.9280730485916138
1181213350589185143,11,0.4329069852828979
1181700524759108266,11,0.6529237627983093
1181874613868441428,11,0.8961276412010193
1182132820288414531,38,0.5702757239341736
1182142871335015339,5,0.6816932559013367
1182356290649392878,11,0.7287381291389465
1182418161949220646,28,0.0996803864836692
1182524021854999578,11,0.5478883385658264
1182836520720797850,28,0.053261287510395
1183126710995743577,28,0.5
1185110234592514745,11,0.9716217517852784
1185210237823048654,28,0.4219453632831573
1185253003692682689,28,0.8417494297027588
1185481873592358541,11,0.939736545085907
1185508464111496911,11,0.3527489900588989
1185783427866628789,11,0.2675561606884002
1185858703806630374,11,0.0090201431885361
1186007442337422411,5,0.9654970169067384
1186651668249073651,46,0.2575254142284393
1186747640072632966,11,0.8138307332992554
1186816926635912102,23,0.6178252100944519
1187083820251503407,11,0.958364188671112
1187244279740532761,11,0.9159932732582092
1187268150474310605,11,0.931766152381897
1187381885966398266,28,0.0738936439156532
1187389141888629232,28,0.3899539113044739
1187398674743848670,28,0.5657200813293457
1187598202898480161,5,0.2368057072162628
1187662139534240183,11,0.040933683514595
1187673239984874803,11,0.3414130806922912
1187689305345917235,11,0.074637271463871
1187691687769633315,11,0.7730025053024292
1188407426232935152,28,0.7782331705093384
