listing_id,aspect,mentions,pos,neg,avg_score,neg_ratio,pos_ratio
968041139903058926,房東服務,1,1,0,2.0,0.0,1.0
968041139903058926,空間大小,1,0,1,-1.0,1.0,0.0
969342052845830337,位置交通,25,18,0,1.32,0.0,0.72
969342052845830337,入住流程,7,2,0,0.286,0.0,0.2857
969342052845830337,床與睡眠,12,6,1,0.333,0.0833,0.5
969342052845830337,性價比,4,4,0,2.0,0.0,1.0
969342052845830337,房東服務,18,15,0,2.167,0.0,0.8333
969342052845830337,早餐餐飲,4,0,0,0.0,0.0,0.0
969342052845830337,清潔,10,9,0,1.4,0.0,0.9
969342052845830337,空調冷氣,2,1,1,-1.5,0.5,0.5
969342052845830337,空間大小,6,3,3,-0.333,0.5,0.5
969342052845830337,網路WiFi,2,1,0,1.0,0.0,0.5
969342052845830337,衛浴熱水,5,2,1,-0.6,0.2,0.4
969342052845830337,設備廚房,5,0,2,-0.8,0.4,0.0
969342052845830337,隔音噪音,10,2,5,-0.4,0.5,0.2
969756552427884797,位置交通,1,0,0,0.0,0.0,0.0
969756552427884797,床與睡眠,1,0,0,0.0,0.0,0.0
969756552427884797,性價比,1,0,0,0.0,0.0,0.0
969756552427884797,空間大小,1,0,1,-1.0,1.0,0.0
969756552427884797,衛浴熱水,1,0,0,0.0,0.0,0.0
969756552427884797,設備廚房,1,0,0,0.0,0.0,0.0
970053352854140091,位置交通,2,1,0,0.5,0.0,0.5
970053352854140091,房東服務,2,1,0,3.0,0.0,0.5
970187675517732846,位置交通,27,20,0,1.519,0.0,0.7407
970187675517732846,入住流程,10,6,0,0.7,0.0,0.6
970187675517732846,床與睡眠,2,0,0,0.0,0.0,0.0
970187675517732846,性價比,2,1,0,1.5,0.0,0.5
970187675517732846,房東服務,24,18,0,1.667,0.0,0.75
970187675517732846,早餐餐飲,3,3,0,1.0,0.0,1.0
970187675517732846,清潔,10,10,0,2.3,0.0,1.0
970187675517732846,空調冷氣,1,0,1,-2.0,1.0,0.0
970187675517732846,空間大小,10,3,3,0.3,0.3,0.3
970187675517732846,網路WiFi,2,1,0,0.5,0.0,0.5
970187675517732846,衛浴熱水,2,1,0,0.5,0.0,0.5
970187675517732846,設備廚房,4,1,0,0.25,0.0,0.25
970187675517732846,隔音噪音,4,2,1,1.0,0.25,0.5
970564271109436452,位置交通,30,24,2,1.633,0.0667,0.8
970564271109436452,停車,1,0,0,0.0,0.0,0.0
970564271109436452,入住流程,14,9,1,1.071,0.0714,0.6429
970564271109436452,床與睡眠,7,3,0,1.143,0.0,0.4286
970564271109436452,性價比,10,6,1,1.1,0.1,0.6
970564271109436452,房東服務,23,19,0,1.478,0.0,0.8261
970564271109436452,早餐餐飲,5,3,0,0.8,0.0,0.6
970564271109436452,清潔,15,15,0,1.867,0.0,1.0
970564271109436452,空調冷氣,1,1,0,1.0,0.0,1.0
970564271109436452,空間大小,14,4,3,0.143,0.2143,0.2857
970564271109436452,網路WiFi,3,1,1,0.333,0.3333,0.3333
970564271109436452,衛浴熱水,2,0,1,-0.5,0.5,0.0
970564271109436452,設備廚房,6,3,0,1.167,0.0,0.5
970564271109436452,隔音噪音,3,0,2,-0.667,0.6667,0.0
970772628644159244,位置交通,83,62,0,1.53,0.0,0.747
970772628644159244,入住流程,19,9,2,0.421,0.1053,0.4737
970772628644159244,床與睡眠,24,19,0,1.708,0.0,0.7917
970772628644159244,性價比,8,4,0,1.25,0.0,0.5
970772628644159244,房東服務,81,62,1,1.815,0.0123,0.7654
970772628644159244,早餐餐飲,22,9,0,0.455,0.0,0.4091
970772628644159244,清潔,44,42,0,1.727,0.0,0.9545
970772628644159244,空調冷氣,3,2,0,0.667,0.0,0.6667
970772628644159244,空間大小,23,15,2,1.043,0.087,0.6522
970772628644159244,衛浴熱水,12,8,1,1.25,0.0833,0.6667
970772628644159244,設備廚房,10,4,0,0.5,0.0,0.4
970772628644159244,隔音噪音,9,6,1,1.0,0.1111,0.6667
970907129656264590,位置交通,41,34,0,2.439,0.0,0.8293
970907129656264590,入住流程,6,2,0,0.667,0.0,0.3333
970907129656264590,床與睡眠,13,11,0,1.692,0.0,0.8462
970907129656264590,性價比,2,1,0,3.5,0.0,0.5
970907129656264590,房東服務,40,32,0,2.425,0.0,0.8
970907129656264590,早餐餐飲,10,7,0,1.1,0.0,0.7
970907129656264590,清潔,21,20,0,1.619,0.0,0.9524
970907129656264590,空調冷氣,1,0,1,-1.0,1.0,0.0
970907129656264590,空間大小,20,12,4,1.15,0.2,0.6
970907129656264590,衛浴熱水,5,2,1,0.6,0.2,0.4
970907129656264590,設備廚房,2,1,0,2.0,0.0,0.5
970907129656264590,隔音噪音,2,2,0,2.5,0.0,1.0
971418647146605129,位置交通,15,13,0,2.067,0.0,0.8667
971418647146605129,入住流程,4,4,0,1.5,0.0,1.0
971418647146605129,床與睡眠,4,2,0,0.5,0.0,0.5
971418647146605129,性價比,1,0,0,0.0,0.0,0.0
971418647146605129,房東服務,10,8,0,1.5,0.0,0.8
971418647146605129,清潔,5,5,0,1.8,0.0,1.0
971418647146605129,空間大小,2,1,1,0.5,0.5,0.5
971418647146605129,網路WiFi,1,1,0,1.0,0.0,1.0
971418647146605129,衛浴熱水,7,2,0,0.429,0.0,0.2857
971418647146605129,設備廚房,4,1,0,0.25,0.0,0.25
971418647146605129,隔音噪音,3,1,1,0.0,0.3333,0.3333
972095119370840179,位置交通,50,36,2,1.62,0.04,0.72
972095119370840179,入住流程,9,5,0,0.889,0.0,0.5556
972095119370840179,床與睡眠,18,13,0,1.111,0.0,0.7222
972095119370840179,性價比,12,12,0,1.417,0.0,1.0
972095119370840179,房東服務,57,45,0,2.035,0.0,0.7895
972095119370840179,早餐餐飲,11,5,0,0.636,0.0,0.4545
972095119370840179,清潔,27,27,0,1.815,0.0,1.0
972095119370840179,空調冷氣,7,7,0,1.0,0.0,1.0
972095119370840179,空間大小,12,7,5,0.583,0.4167,0.5833
972095119370840179,網路WiFi,1,1,0,1.0,0.0,1.0
972095119370840179,衛浴熱水,13,7,0,0.769,0.0,0.5385
972095119370840179,設備廚房,8,4,0,0.5,0.0,0.5
972095119370840179,隔音噪音,7,6,1,0.857,0.1429,0.8571
972129153462784995,位置交通,43,34,0,1.535,0.0,0.7907
972129153462784995,入住流程,13,6,0,0.462,0.0,0.4615
972129153462784995,床與睡眠,2,2,0,1.5,0.0,1.0
972129153462784995,性價比,3,3,0,1.333,0.0,1.0
972129153462784995,房東服務,45,38,0,1.911,0.0,0.8444
972129153462784995,早餐餐飲,10,7,0,0.9,0.0,0.7
972129153462784995,清潔,22,21,0,1.727,0.0,0.9545
972129153462784995,空調冷氣,1,0,0,0.0,0.0,0.0
972129153462784995,空間大小,6,5,0,1.167,0.0,0.8333
972129153462784995,衛浴熱水,4,2,0,0.75,0.0,0.5
972129153462784995,設備廚房,6,2,0,0.333,0.0,0.3333
972129153462784995,隔音噪音,4,3,0,1.0,0.0,0.75
972170771664699212,位置交通,38,32,0,2.184,0.0,0.8421
972170771664699212,入住流程,6,3,0,0.5,0.0,0.5
972170771664699212,床與睡眠,4,3,0,1.75,0.0,0.75
972170771664699212,性價比,2,0,0,0.0,0.0,0.0
972170771664699212,房東服務,38,29,0,2.026,0.0,0.7632
972170771664699212,早餐餐飲,5,2,0,0.4,0.0,0.4
972170771664699212,清潔,23,23,0,2.565,0.0,1.0
972170771664699212,空調冷氣,1,0,0,0.0,0.0,0.0
972170771664699212,空間大小,18,13,2,1.222,0.1111,0.7222
972170771664699212,衛浴熱水,7,3,0,1.286,0.0,0.4286
972170771664699212,設備廚房,2,0,0,0.0,0.0,0.0
972170771664699212,隔音噪音,6,3,1,0.667,0.1667,0.5
972226062796077736,位置交通,28,18,0,1.607,0.0,0.6429
972226062796077736,入住流程,9,3,0,0.333,0.0,0.3333
972226062796077736,床與睡眠,4,3,0,1.0,0.0,0.75
972226062796077736,性價比,3,3,0,1.667,0.0,1.0
972226062796077736,房東服務,34,28,0,2.441,0.0,0.8235
972226062796077736,早餐餐飲,5,4,0,2.0,0.0,0.8
972226062796077736,清潔,17,15,0,2.118,0.0,0.8824
972226062796077736,空調冷氣,2,2,0,1.0,0.0,1.0
972226062796077736,空間大小,14,11,2,0.857,0.1429,0.7857
972226062796077736,衛浴熱水,2,1,1,0.0,0.5,0.5
972226062796077736,設備廚房,1,0,1,-1.0,1.0,0.0
972226062796077736,隔音噪音,6,5,0,1.5,0.0,0.8333
972237128090749894,位置交通,24,19,1,2.0,0.0417,0.7917
972237128090749894,入住流程,3,1,0,0.667,0.0,0.3333
972237128090749894,床與睡眠,5,2,0,0.6,0.0,0.4
972237128090749894,房東服務,19,13,1,1.842,0.0526,0.6842
972237128090749894,早餐餐飲,6,3,0,0.5,0.0,0.5
972237128090749894,清潔,9,9,0,2.444,0.0,1.0
972237128090749894,空調冷氣,1,0,0,0.0,0.0,0.0
972237128090749894,空間大小,13,8,3,1.308,0.2308,0.6154
972237128090749894,網路WiFi,1,1,0,2.0,0.0,1.0
972237128090749894,衛浴熱水,4,2,0,1.5,0.0,0.5
972237128090749894,設備廚房,1,0,0,0.0,0.0,0.0
972237128090749894,隔音噪音,4,2,1,0.25,0.25,0.5
972249748780686255,位置交通,42,30,1,1.452,0.0238,0.7143
972249748780686255,入住流程,12,4,0,0.333,0.0,0.3333
972249748780686255,床與睡眠,12,10,0,1.167,0.0,0.8333
972249748780686255,性價比,5,3,0,1.2,0.0,0.6
972249748780686255,房東服務,43,35,0,1.767,0.0,0.814
972249748780686255,早餐餐飲,6,4,0,0.833,0.0,0.6667
972249748780686255,清潔,31,30,0,1.742,0.0,0.9677
972249748780686255,空調冷氣,5,1,0,0.2,0.0,0.2
972249748780686255,空間大小,13,5,1,0.692,0.0769,0.3846
972249748780686255,網路WiFi,2,1,0,1.5,0.0,0.5
972249748780686255,衛浴熱水,10,4,0,0.7,0.0,0.4
972249748780686255,設備廚房,7,3,1,0.571,0.1429,0.4286
972249748780686255,隔音噪音,7,7,0,1.714,0.0,1.0
972339644743678158,位置交通,57,45,0,1.965,0.0,0.7895
972339644743678158,入住流程,11,8,0,1.091,0.0,0.7273
972339644743678158,床與睡眠,12,7,0,1.167,0.0,0.5833
972339644743678158,性價比,2,1,0,1.0,0.0,0.5
972339644743678158,房東服務,39,27,1,1.564,0.0256,0.6923
972339644743678158,早餐餐飲,16,8,0,0.75,0.0,0.5
972339644743678158,清潔,45,41,0,2.022,0.0,0.9111
972339644743678158,空調冷氣,3,1,0,0.333,0.0,0.3333
972339644743678158,空間大小,37,30,3,2.189,0.0811,0.8108
972339644743678158,網路WiFi,2,1,0,1.0,0.0,0.5
972339644743678158,衛浴熱水,11,6,0,1.0,0.0,0.5455
972339644743678158,設備廚房,12,9,1,1.667,0.0833,0.75
972339644743678158,隔音噪音,5,4,0,1.0,0.0,0.8
972698136742622739,位置交通,14,9,0,1.429,0.0,0.6429
972698136742622739,入住流程,1,0,0,0.0,0.0,0.0
972698136742622739,床與睡眠,5,2,0,0.6,0.0,0.4
972698136742622739,房東服務,7,4,0,1.429,0.0,0.5714
972698136742622739,早餐餐飲,3,2,0,0.667,0.0,0.6667
972698136742622739,清潔,6,6,0,2.167,0.0,1.0
972698136742622739,空調冷氣,2,1,0,0.5,0.0,0.5
972698136742622739,空間大小,3,1,2,-0.333,0.6667,0.3333
972698136742622739,衛浴熱水,3,0,1,-0.333,0.3333,0.0
972698136742622739,設備廚房,4,0,0,0.0,0.0,0.0
972698136742622739,隔音噪音,6,5,0,1.167,0.0,0.8333
972765780713566585,設備廚房,1,1,0,1.0,0.0,1.0
972802213929092230,位置交通,46,34,0,1.543,0.0,0.7391
972802213929092230,入住流程,13,3,0,0.308,0.0,0.2308
972802213929092230,床與睡眠,10,6,0,1.2,0.0,0.6
972802213929092230,性價比,2,2,0,1.0,0.0,1.0
972802213929092230,房東服務,40,29,0,2.075,0.0,0.725
972802213929092230,早餐餐飲,7,3,0,0.429,0.0,0.4286
972802213929092230,清潔,28,22,0,1.286,0.0,0.7857
972802213929092230,空調冷氣,6,2,0,0.5,0.0,0.3333
972802213929092230,空間大小,15,8,0,0.8,0.0,0.5333
972802213929092230,網路WiFi,2,0,1,-1.0,0.5,0.0
972802213929092230,衛浴熱水,7,6,0,1.0,0.0,0.8571
972802213929092230,設備廚房,3,1,0,0.667,0.0,0.3333
972802213929092230,隔音噪音,14,11,1,1.0,0.0714,0.7857
972818636425730081,位置交通,27,18,1,1.556,0.037,0.6667
972818636425730081,入住流程,5,3,0,0.6,0.0,0.6
972818636425730081,床與睡眠,9,6,0,2.556,0.0,0.6667
972818636425730081,性價比,2,2,0,1.0,0.0,1.0
972818636425730081,房東服務,27,24,0,1.815,0.0,0.8889
972818636425730081,早餐餐飲,4,1,1,0.0,0.25,0.25
972818636425730081,清潔,17,16,0,2.059,0.0,0.9412
972818636425730081,空調冷氣,3,1,0,0.333,0.0,0.3333
972818636425730081,空間大小,11,8,1,3.545,0.0909,0.7273
972818636425730081,網路WiFi,1,0,0,0.0,0.0,0.0
972818636425730081,衛浴熱水,8,3,1,0.75,0.125,0.375
972818636425730081,設備廚房,7,2,1,0.714,0.1429,0.2857
972818636425730081,隔音噪音,6,4,1,1.167,0.1667,0.6667
972872970193918872,位置交通,32,25,0,1.875,0.0,0.7812
972872970193918872,入住流程,12,3,0,0.25,0.0,0.25
972872970193918872,床與睡眠,6,2,0,0.333,0.0,0.3333
972872970193918872,性價比,3,3,0,1.333,0.0,1.0
972872970193918872,房東服務,27,21,0,1.852,0.0,0.7778
972872970193918872,早餐餐飲,7,3,0,0.857,0.0,0.4286
972872970193918872,清潔,14,11,1,1.571,0.0714,0.7857
972872970193918872,空調冷氣,2,0,0,0.0,0.0,0.0
972872970193918872,空間大小,14,10,0,1.286,0.0,0.7143
972872970193918872,網路WiFi,2,1,1,0.0,0.5,0.5
972872970193918872,衛浴熱水,7,2,1,0.143,0.1429,0.2857
972872970193918872,設備廚房,2,0,0,0.0,0.0,0.0
972872970193918872,隔音噪音,4,3,1,0.5,0.25,0.75
972968553456394944,位置交通,56,45,0,1.768,0.0,0.8036
972968553456394944,入住流程,20,10,3,0.85,0.15,0.5
972968553456394944,床與睡眠,12,10,0,1.5,0.0,0.8333
972968553456394944,性價比,5,5,0,1.4,0.0,1.0
972968553456394944,房東服務,40,24,0,1.45,0.0,0.6
972968553456394944,早餐餐飲,8,6,0,0.75,0.0,0.75
972968553456394944,清潔,17,15,1,1.824,0.0588,0.8824
972968553456394944,空調冷氣,3,0,0,0.0,0.0,0.0
972968553456394944,空間大小,12,6,4,0.833,0.3333,0.5
972968553456394944,網路WiFi,2,0,1,-1.0,0.5,0.0
972968553456394944,衛浴熱水,11,3,4,-0.091,0.3636,0.2727
972968553456394944,設備廚房,1,0,1,-1.0,1.0,0.0
972968553456394944,隔音噪音,5,5,0,2.8,0.0,1.0
973103245827455630,位置交通,11,8,1,1.727,0.0909,0.7273
973103245827455630,入住流程,1,0,0,0.0,0.0,0.0
973103245827455630,床與睡眠,5,4,0,1.0,0.0,0.8
973103245827455630,性價比,1,0,0,0.0,0.0,0.0
973103245827455630,房東服務,11,7,1,1.364,0.0909,0.6364
973103245827455630,早餐餐飲,3,1,0,0.333,0.0,0.3333
973103245827455630,清潔,6,6,0,1.5,0.0,1.0
973103245827455630,空間大小,4,3,0,1.5,0.0,0.75
973103245827455630,衛浴熱水,2,0,0,0.0,0.0,0.0
973103245827455630,隔音噪音,1,0,0,0.0,0.0,0.0
973493508207497475,位置交通,61,47,0,2.426,0.0,0.7705
973493508207497475,停車,1,1,0,2.0,0.0,1.0
973493508207497475,入住流程,16,9,0,1.438,0.0,0.5625
973493508207497475,床與睡眠,12,7,0,1.917,0.0,0.5833
973493508207497475,性價比,6,4,0,1.333,0.0,0.6667
973493508207497475,房東服務,49,34,1,2.02,0.0204,0.6939
973493508207497475,早餐餐飲,9,8,0,1.0,0.0,0.8889
973493508207497475,清潔,37,36,0,2.541,0.0,0.973
973493508207497475,空調冷氣,1,0,0,0.0,0.0,0.0
973493508207497475,空間大小,14,11,1,1.857,0.0714,0.7857
973493508207497475,衛浴熱水,7,5,0,1.0,0.0,0.7143
973493508207497475,設備廚房,10,9,0,2.6,0.0,0.9
973493508207497475,隔音噪音,5,4,0,1.8,0.0,0.8
973586514600846144,位置交通,26,17,0,1.231,0.0,0.6538
973586514600846144,入住流程,10,3,1,0.2,0.1,0.3
973586514600846144,床與睡眠,10,7,0,1.2,0.0,0.7
973586514600846144,性價比,3,3,0,1.333,0.0,1.0
973586514600846144,房東服務,17,10,1,1.353,0.0588,0.5882
973586514600846144,早餐餐飲,1,1,0,1.0,0.0,1.0
973586514600846144,清潔,12,11,0,1.917,0.0,0.9167
973586514600846144,空調冷氣,3,1,0,0.333,0.0,0.3333
973586514600846144,空間大小,11,6,4,1.636,0.3636,0.5455
973586514600846144,網路WiFi,2,1,0,0.5,0.0,0.5
973586514600846144,衛浴熱水,7,2,2,0.143,0.2857,0.2857
973586514600846144,設備廚房,6,3,1,0.333,0.1667,0.5
973586514600846144,隔音噪音,14,11,1,0.929,0.0714,0.7857
973619293263300611,位置交通,1,1,0,3.0,0.0,1.0
973619293263300611,床與睡眠,1,1,0,1.0,0.0,1.0
973619293263300611,房東服務,1,1,0,2.0,0.0,1.0
973619293263300611,早餐餐飲,1,0,0,0.0,0.0,0.0
973619293263300611,網路WiFi,1,1,0,1.0,0.0,1.0
973619293263300611,隔音噪音,1,1,0,2.0,0.0,1.0
973638432912446498,位置交通,11,9,0,1.545,0.0,0.8182
973638432912446498,入住流程,4,1,0,0.25,0.0,0.25
973638432912446498,床與睡眠,4,2,0,0.5,0.0,0.5
973638432912446498,房東服務,13,11,0,2.231,0.0,0.8462
973638432912446498,早餐餐飲,5,1,0,0.2,0.0,0.2
973638432912446498,清潔,6,6,0,2.333,0.0,1.0
973638432912446498,空間大小,4,2,0,0.5,0.0,0.5
973638432912446498,網路WiFi,1,0,0,0.0,0.0,0.0
973638432912446498,衛浴熱水,3,2,0,1.667,0.0,0.6667
973638432912446498,設備廚房,4,3,0,1.0,0.0,0.75
973638432912446498,隔音噪音,2,2,0,2.5,0.0,1.0
973649267917150744,位置交通,8,7,0,1.25,0.0,0.875
973649267917150744,入住流程,2,0,0,0.0,0.0,0.0
973649267917150744,床與睡眠,3,1,0,0.333,0.0,0.3333
973649267917150744,性價比,3,3,0,1.0,0.0,1.0
973649267917150744,房東服務,5,4,1,0.6,0.2,0.8
973649267917150744,清潔,2,2,0,2.0,0.0,1.0
973649267917150744,空間大小,3,1,2,0.333,0.6667,0.3333
973649267917150744,衛浴熱水,1,0,0,0.0,0.0,0.0
973649267917150744,設備廚房,2,1,0,1.0,0.0,0.5
973649267917150744,隔音噪音,2,2,0,2.5,0.0,1.0
973788300822513012,位置交通,5,2,0,0.8,0.0,0.4
973788300822513012,入住流程,2,1,0,0.5,0.0,0.5
973788300822513012,床與睡眠,1,0,0,0.0,0.0,0.0
973788300822513012,房東服務,6,2,0,0.667,0.0,0.3333
973788300822513012,早餐餐飲,1,0,0,0.0,0.0,0.0
973788300822513012,空調冷氣,1,0,0,0.0,0.0,0.0
973788300822513012,空間大小,1,1,0,1.0,0.0,1.0
973788300822513012,衛浴熱水,2,0,1,-0.5,0.5,0.0
973788300822513012,設備廚房,2,0,0,0.0,0.0,0.0
973853962042583754,位置交通,33,31,0,2.758,0.0,0.9394
973853962042583754,入住流程,8,6,0,1.75,0.0,0.75
973853962042583754,床與睡眠,13,7,0,0.923,0.0,0.5385
973853962042583754,性價比,2,2,0,2.0,0.0,1.0
973853962042583754,房東服務,27,18,0,2.444,0.0,0.6667
973853962042583754,早餐餐飲,4,3,0,1.0,0.0,0.75
973853962042583754,清潔,24,23,0,1.958,0.0,0.9583
973853962042583754,空調冷氣,1,0,0,0.0,0.0,0.0
973853962042583754,空間大小,12,10,1,1.917,0.0833,0.8333
973853962042583754,網路WiFi,1,0,0,0.0,0.0,0.0
973853962042583754,衛浴熱水,15,6,0,0.6,0.0,0.4
973853962042583754,設備廚房,8,3,0,0.625,0.0,0.375
973853962042583754,隔音噪音,6,5,0,1.833,0.0,0.8333
974141813093389843,位置交通,16,10,0,0.688,0.0,0.625
974141813093389843,入住流程,9,2,1,0.222,0.1111,0.2222
974141813093389843,床與睡眠,3,1,0,0.333,0.0,0.3333
974141813093389843,性價比,4,3,0,1.5,0.0,0.75
974141813093389843,房東服務,14,8,2,0.5,0.1429,0.5714
974141813093389843,早餐餐飲,3,2,0,1.0,0.0,0.6667
974141813093389843,清潔,8,8,0,1.875,0.0,1.0
974141813093389843,空調冷氣,1,0,1,-2.0,1.0,0.0
974141813093389843,空間大小,7,5,2,0.571,0.2857,0.7143
974141813093389843,網路WiFi,1,1,0,1.0,0.0,1.0
974141813093389843,衛浴熱水,4,1,1,0.0,0.25,0.25
974141813093389843,設備廚房,9,4,0,0.667,0.0,0.4444
974141813093389843,隔音噪音,8,6,0,1.125,0.0,0.75
974539806123356513,位置交通,78,61,0,1.885,0.0,0.7821
974539806123356513,入住流程,27,14,1,0.704,0.037,0.5185
974539806123356513,床與睡眠,24,15,2,0.917,0.0833,0.625
974539806123356513,性價比,6,6,0,1.5,0.0,1.0
974539806123356513,房東服務,57,40,1,1.649,0.0175,0.7018
974539806123356513,早餐餐飲,23,13,0,0.565,0.0,0.5652
974539806123356513,清潔,51,48,0,1.804,0.0,0.9412
974539806123356513,空調冷氣,2,1,0,0.5,0.0,0.5
974539806123356513,空間大小,24,16,3,1.5,0.125,0.6667
974539806123356513,網路WiFi,2,1,0,0.5,0.0,0.5
974539806123356513,衛浴熱水,16,12,0,1.25,0.0,0.75
974539806123356513,設備廚房,9,5,0,1.0,0.0,0.5556
974539806123356513,隔音噪音,16,12,0,1.188,0.0,0.75
974944739614851135,位置交通,5,3,0,1.4,0.0,0.6
974944739614851135,入住流程,2,1,0,1.0,0.0,0.5
974944739614851135,床與睡眠,3,0,1,-0.333,0.3333,0.0
974944739614851135,房東服務,3,3,0,3.0,0.0,1.0
974944739614851135,早餐餐飲,1,0,1,-1.0,1.0,0.0
974944739614851135,清潔,3,3,0,1.667,0.0,1.0
974944739614851135,空調冷氣,1,0,0,0.0,0.0,0.0
974944739614851135,空間大小,1,1,0,2.0,0.0,1.0
974944739614851135,網路WiFi,1,1,0,4.0,0.0,1.0
974944739614851135,衛浴熱水,1,0,0,0.0,0.0,0.0
974944739614851135,設備廚房,2,0,0,0.0,0.0,0.0
974944739614851135,隔音噪音,1,0,1,-1.0,1.0,0.0
974953211216896407,位置交通,50,38,1,1.6,0.02,0.76
974953211216896407,入住流程,16,8,2,0.5,0.125,0.5
974953211216896407,床與睡眠,12,6,1,0.667,0.0833,0.5
974953211216896407,性價比,6,4,1,0.667,0.1667,0.6667
974953211216896407,房東服務,50,31,2,1.32,0.04,0.62
974953211216896407,早餐餐飲,9,4,0,0.667,0.0,0.4444
974953211216896407,清潔,18,17,0,1.722,0.0,0.9444
974953211216896407,空調冷氣,6,1,1,-0.667,0.1667,0.1667
974953211216896407,空間大小,12,5,2,0.833,0.1667,0.4167
974953211216896407,網路WiFi,1,1,0,3.0,0.0,1.0
974953211216896407,衛浴熱水,10,1,1,0.0,0.1,0.1
974953211216896407,設備廚房,9,7,1,1.333,0.1111,0.7778
974953211216896407,隔音噪音,9,3,2,0.222,0.2222,0.3333
975197758539345125,位置交通,82,61,0,1.841,0.0,0.7439
975197758539345125,停車,1,0,0,0.0,0.0,0.0
975197758539345125,入住流程,28,10,1,0.643,0.0357,0.3571
975197758539345125,床與睡眠,12,9,0,1.25,0.0,0.75
975197758539345125,性價比,10,9,0,1.9,0.0,0.9
975197758539345125,房東服務,65,46,0,1.831,0.0,0.7077
975197758539345125,早餐餐飲,8,8,0,1.375,0.0,1.0
975197758539345125,清潔,42,40,0,2.167,0.0,0.9524
975197758539345125,空調冷氣,6,3,0,1.167,0.0,0.5
975197758539345125,空間大小,20,11,2,0.9,0.1,0.55
975197758539345125,網路WiFi,1,1,0,1.0,0.0,1.0
975197758539345125,衛浴熱水,4,3,0,0.75,0.0,0.75
975197758539345125,設備廚房,5,3,0,1.2,0.0,0.6
975197758539345125,隔音噪音,14,11,2,1.786,0.1429,0.7857
975200798881709715,位置交通,14,11,0,1.643,0.0,0.7857
975200798881709715,入住流程,1,1,0,1.0,0.0,1.0
975200798881709715,床與睡眠,1,1,0,9.0,0.0,1.0
975200798881709715,性價比,1,1,0,2.0,0.0,1.0
975200798881709715,房東服務,10,10,0,2.6,0.0,1.0
975200798881709715,早餐餐飲,1,0,0,0.0,0.0,0.0
975200798881709715,清潔,6,6,0,1.667,0.0,1.0
975200798881709715,衛浴熱水,1,1,0,1.0,0.0,1.0
975200798881709715,隔音噪音,1,1,0,8.0,0.0,1.0
975214734902641296,位置交通,20,17,1,2.1,0.05,0.85
975214734902641296,入住流程,7,3,1,0.571,0.1429,0.4286
975214734902641296,床與睡眠,2,0,1,-0.5,0.5,0.0
975214734902641296,性價比,3,3,0,1.333,0.0,1.0
975214734902641296,房東服務,16,11,1,1.188,0.0625,0.6875
975214734902641296,早餐餐飲,4,1,0,0.25,0.0,0.25
975214734902641296,清潔,5,4,1,1.2,0.2,0.8
975214734902641296,空間大小,4,0,3,-1.0,0.75,0.0
975214734902641296,衛浴熱水,2,1,0,0.5,0.0,0.5
975214734902641296,設備廚房,4,1,0,0.25,0.0,0.25
975214734902641296,隔音噪音,3,1,0,0.333,0.0,0.3333
976663083938173624,位置交通,22,16,0,1.5,0.0,0.7273
976663083938173624,入住流程,3,0,0,0.0,0.0,0.0
976663083938173624,床與睡眠,6,2,1,0.333,0.1667,0.3333
976663083938173624,性價比,2,1,0,0.5,0.0,0.5
976663083938173624,房東服務,12,6,2,0.583,0.1667,0.5
976663083938173624,早餐餐飲,2,1,0,0.5,0.0,0.5
976663083938173624,清潔,10,7,1,1.1,0.1,0.7
976663083938173624,空調冷氣,1,0,0,0.0,0.0,0.0
976663083938173624,空間大小,5,1,4,-0.6,0.8,0.2
976663083938173624,網路WiFi,1,0,0,0.0,0.0,0.0
976663083938173624,衛浴熱水,2,1,0,2.0,0.0,0.5
976663083938173624,設備廚房,5,2,0,0.4,0.0,0.4
976663083938173624,隔音噪音,5,1,0,0.4,0.0,0.2
976738782757709481,位置交通,1,1,0,3.0,0.0,1.0
976738782757709481,入住流程,1,0,0,0.0,0.0,0.0
976738782757709481,房東服務,2,1,0,3.5,0.0,0.5
976738782757709481,早餐餐飲,1,0,0,0.0,0.0,0.0
976738782757709481,衛浴熱水,1,1,0,1.0,0.0,1.0
977340428901420280,位置交通,21,17,0,1.476,0.0,0.8095
977340428901420280,入住流程,6,1,0,0.167,0.0,0.1667
977340428901420280,床與睡眠,4,1,0,0.25,0.0,0.25
977340428901420280,性價比,3,1,0,0.333,0.0,0.3333
977340428901420280,房東服務,12,7,0,1.25,0.0,0.5833
977340428901420280,早餐餐飲,5,1,0,0.2,0.0,0.2
977340428901420280,清潔,10,10,0,1.6,0.0,1.0
977340428901420280,空間大小,8,5,1,0.5,0.125,0.625
977340428901420280,網路WiFi,2,0,0,0.0,0.0,0.0
977340428901420280,衛浴熱水,5,3,0,0.6,0.0,0.6
977340428901420280,設備廚房,1,1,0,1.0,0.0,1.0
977340428901420280,隔音噪音,9,3,5,-0.333,0.5556,0.3333
977598002170072217,位置交通,18,13,0,1.167,0.0,0.7222
977598002170072217,停車,1,0,1,-1.0,1.0,0.0
977598002170072217,入住流程,4,0,0,0.0,0.0,0.0
977598002170072217,床與睡眠,5,3,1,0.6,0.2,0.6
977598002170072217,性價比,7,3,1,0.571,0.1429,0.4286
977598002170072217,房東服務,13,10,0,1.692,0.0,0.7692
