id,host_id,latitude,longitude,neighbourhood_cleansed,room_type,Y_vacancy,Y_high_risk,accommodates,bedrooms,beds,bathrooms_count,is_shared_bath,price,minimum_nights,maximum_nights,min_nights_avg_ntm,instant_bookable,self_checkin,room_type_code,neighbourhood_code,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_pctl_nbhd,score_pctl_nbhd,amenities_vs_median,nbr_density_1km,nbr_density_same_type_1km,host_acceptance_rate,host_response_rate,response_speed,host_is_superhost,host_listings_count,calculated_host_listings_count,host_tenure_days,desc_len,host_about_len,neighborhood_overview_len,amenities_count,hotel_count_1km,hotel_count_500m,airbnb_hotel_supply_ratio,price_per_person,price_per_bedroom,beds_per_person,dist_to_nearest_mrt_m,mrt_count_500m,bus_stops_count_300m,bus_stops_count_500m,conv_stores_count_200m,conv_stores_count_500m,restaurants_count_500m,dist_to_nearest_park_m,park_count_500m,dist_to_nearest_clinic_m,dist_to_nearest_school_m,avg_review_sentiment,avg_review_length,has_no_reviews
1108722364007823686,67202633,25.04231116030612,121.50470962278726,萬華區,Entire home/apt,0.2273972602739726,0,2,1.0,1.0,1.0,False,1241.0,1,365,1.0,0,0,0,11,4.63,4.81,4.7,4.88,4.86,4.93,4.77,0.1657166123778501,0.1840542832909245,0.6666666666666666,1592,1323,0.9,0.95,4.0,0,21,21,3456,375,23,0,18,127,76,12.4375,620.5,1241.0,0.5,288.40854549712105,6,14,33,9,42,556,327.1407612745947,5,21.21139684630418,129.86426572169353,0.30455666666666664,70.13333333333334,0
1108733513236571490,67202633,25.043176309708947,121.50453973339066,萬華區,Entire home/apt,0.1945205479452054,0,2,1.0,1.0,1.0,False,1709.0,1,365,1.0,0,0,0,11,4.6,4.7,4.67,4.79,4.74,4.81,4.7,0.4381107491856677,0.1594571670907549,0.6666666666666666,1589,1321,0.9,0.95,4.0,0,21,21,3456,375,23,0,18,129,83,12.223076923076922,854.5,1709.0,0.5,315.7075424813132,6,10,31,9,40,567,350.245121848678,3,112.73742776292276,66.65535173162016,0.2785066666666667,95.8,0
1109038225516065318,445307436,25.03281987598284,121.50376117293848,萬華區,Entire home/apt,0.7205479452054795,1,6,2.0,2.0,1.0,False,2582.0,3,365,3.0,0,1,0,11,4.5,4.53,4.53,4.8,4.93,4.17,4.57,0.7369706840390879,0.0966921119592875,0.9629629629629628,337,269,0.95,1.0,4.0,0,31,24,1322,689,0,0,26,18,4,17.736842105263158,430.3333333333333,1291.0,0.3333333333333333,360.69868197627056,2,11,34,4,21,146,357.11169445346087,2,430.4139386696146,343.99951551949374,0.27358999999999994,141.43333333333334,0
1109082657504955607,54438414,25.05758,121.52058,大同區,Entire home/apt,0.2602739726027397,0,3,1.0,1.0,1.0,False,1330.0,30,365,28.5,0,1,0,7,4.81,4.86,4.86,4.67,4.86,4.95,4.81,0.1093023255813953,0.3822115384615384,1.064516129032258,713,535,0.8,1.0,4.0,1,21,10,3548,519,90,0,33,108,15,6.541284403669724,443.3333333333333,1330.0,0.3333333333333333,9.042766274147034,5,9,18,8,36,420,191.1817249289208,7,93.23331469962318,459.9509944916269,0.4637380952380952,239.66666666666666,0
1109132163693170689,54438414,25.05763,121.51985,大同區,Entire home/apt,0.3835616438356164,0,3,1.0,1.0,1.0,False,1290.0,30,365,28.2,0,1,0,7,5.0,5.0,5.0,5.0,5.0,5.0,4.71,0.0883720930232558,0.8966346153846154,1.1612903225806452,726,542,0.8,1.0,4.0,1,21,10,3548,519,90,0,36,110,11,6.54054054054054,430.0,1290.0,0.3333333333333333,75.75212431648212,5,7,18,8,34,348,218.64647161784495,6,31.004291738577663,406.9948800727772,-0.09085714285714286,25.0,0
1109150631903489134,54438414,25.0557367484733,121.51963662835236,大同區,Entire home/apt,0.2876712328767123,0,4,1.0,1.0,1.0,False,1330.0,30,365,28.0,0,1,0,7,4.8,4.8,4.8,4.6,5.0,5.0,4.6,0.1093023255813953,0.3605769230769231,1.1935483870967742,774,575,0.8,1.0,4.0,1,21,10,3548,519,90,0,37,118,18,6.504201680672269,332.5,1330.0,0.25,218.1318797383348,8,7,21,3,35,425,231.69419702400225,4,184.98764876873653,351.47569422772324,0.15009999999999998,150.1,0
1109220051028029691,37039316,25.04155225224076,121.5431159156479,大安區,Entire home/apt,0.9397260273972604,1,6,3.0,3.0,1.5,False,4761.0,2,365,2.0,0,0,0,8,4.64,4.64,4.59,4.82,4.95,4.86,4.64,0.8135593220338984,0.1680327868852459,1.1515151515151516,434,369,1.0,1.0,4.0,0,3,3,3746,408,0,463,38,31,9,13.5625,793.5,1587.0,0.5,27.35114935080629,5,7,24,6,30,536,137.91143259342817,6,193.58158444184733,233.1029962760264,0.5591636363636364,268.1363636363636,0
1109249219604327113,40908039,25.04306,121.50585,萬華區,Entire home/apt,0.4602739726027397,0,6,1.0,7.0,1.0,False,981.0,5,365,5.0,0,0,0,11,4.64,4.64,4.09,4.36,4.64,4.82,4.82,0.0301302931596091,0.1929601357082273,0.8148148148148148,1663,1384,0.51,1.0,4.0,0,8,4,3706,486,447,0,22,143,89,11.54861111111111,163.5,981.0,1.1666666666666667,184.6198239088187,6,11,36,9,42,605,330.93463160640056,2,162.46555474721572,199.2273462268979,0.40779090909090915,174.9090909090909,0
1109281385889507382,500095462,25.0447357,121.5058571,萬華區,Entire home/apt,0.284931506849315,0,6,2.0,2.0,1.0,False,3203.0,4,365,4.0,0,0,0,11,4.85,4.87,4.76,4.81,4.97,4.79,4.74,0.8469055374592834,0.6085665818490246,1.4814814814814814,1722,1418,0.95,1.0,4.0,1,13,13,966,1000,0,0,40,145,92,11.794520547945206,533.8333333333334,1601.5,0.3333333333333333,297.8773059935536,6,11,28,13,38,560,148.48438352285618,1,219.59248312820225,262.1483417899497,0.64823,208.56666666666666,0
1109353004732320636,500095462,25.04355020200237,121.50629559313116,萬華區,Entire home/apt,0.3808219178082191,0,4,1.0,2.0,1.0,False,2118.0,3,365,3.1,0,0,0,11,4.9,4.94,4.74,4.87,4.99,4.97,4.88,0.6164495114006515,0.7497879558948262,1.4444444444444444,1730,1435,0.95,1.0,4.0,1,13,13,966,457,0,0,39,145,92,11.849315068493151,529.5,2118.0,0.5,170.66926885779117,6,13,35,9,42,601,282.8411847749249,2,231.88005123151365,246.4931759349625,0.49587,177.73333333333332,0
1110060642731972734,428361363,25.050536808839663,121.57788800312532,松山區,Private room,0.4821917808219178,0,4,1.0,2.0,2.0,True,1358.0,31,365,31.0,0,0,2,10,4.86,4.86,4.86,5.0,4.86,4.86,4.71,0.5945945945945946,0.5,1.3962264150943395,149,31,0.76,1.0,2.0,1,7,4,1440,474,79,0,37,13,7,10.642857142857142,339.5,1358.0,0.5,10.95965366961482,5,11,25,4,18,125,201.04929086555703,9,88.93367860924177,157.6956616083717,0.6654571428571429,370.7142857142857,0
1110124836935472319,67202633,25.041807515141915,121.5068639565538,萬華區,Entire home/apt,0.2273972602739726,0,2,1.0,1.0,1.0,False,1392.0,1,365,1.0,0,0,0,11,4.52,4.88,4.61,4.7,4.82,4.97,4.76,0.2740228013029316,0.1081424936386768,0.6666666666666666,1697,1414,0.9,0.95,4.0,0,21,21,3456,375,23,0,18,145,76,11.623287671232877,696.0,1392.0,0.5,79.65157182870615,6,14,37,7,39,571,168.9954603014117,3,219.25776048861124,338.4611354750091,0.21647,71.4,0
1110483896750986029,58142892,25.12670849419688,121.50533638894558,北投區,Entire home/apt,0.736986301369863,1,4,3.0,3.0,2.0,False,2710.0,1,365,1.0,0,0,0,4,,,,,,,,0.4545454545454545,,0.3142857142857143,14,8,0.0,0.0,1.0,0,1,1,3520,59,0,0,11,3,0,3.5,677.5,903.3333333333334,0.75,442.8920544541631,3,7,21,1,6,42,77.33906686790725,13,282.54943223177685,227.8104152359118,0.0,0.0,1
1110689397223626637,277278670,25.02462,121.53573,大安區,Entire home/apt,0.7671232876712328,1,8,2.0,4.0,1.0,False,5079.0,30,365,7.0,0,0,0,8,5.0,5.0,4.88,4.94,5.0,4.94,4.82,0.837442218798151,0.8868852459016393,1.2424242424242424,341,160,0.97,1.0,4.0,1,18,18,2265,523,0,409,41,7,2,42.625,634.875,2539.5,0.5,613.2068989831024,0,8,16,2,11,78,103.96882817590873,5,126.18921214277636,106.24599909293634,0.7755705882352941,343.7647058823529,0
1110860204030256397,73979465,25.04757657383805,121.52779279357765,中山區,Entire home/apt,0.4383561643835616,0,2,0.0,2.0,1.0,False,1433.0,30,120,29.9,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.1242603550295858,0.8575197889182058,0.979591836734694,322,179,0.89,1.0,4.0,1,3,2,3415,418,304,0,24,78,19,4.075949367088608,716.5,,1.0,438.4590442962142,2,11,29,4,25,613,109.4722670463163,6,304.8176485041577,349.4804638927856,0.8830333333333332,421.6666666666667,0
1111195201058719837,565465307,25.05748,121.52595,中山區,Private room,0.0465753424657534,0,2,1.0,1.0,1.0,False,2576.0,2,365,2.0,0,0,2,0,4.4,4.2,4.8,4.6,4.8,4.6,4.6,0.87248322147651,0.1487603305785124,0.3478260869565217,595,123,0.2,1.0,3.0,0,72,72,574,340,317,0,8,88,30,6.685393258426966,1288.0,2576.0,0.5,538.759359712026,0,10,28,8,42,517,207.53450788330247,7,181.1676500846621,476.0130844610528,0.19622,102.4,0
1111283950760426504,546896578,25.05027,121.5244,中山區,Private room,0.5917808219178082,0,8,2.0,4.0,2.0,False,3022.0,1,365,1.0,0,1,2,0,4.27,4.45,4.09,4.45,4.55,4.27,4.09,0.9194630872483222,0.1074380165289256,0.9565217391304348,653,126,0.98,1.0,4.0,0,22,18,683,1000,0,94,22,104,35,6.219047619047619,377.75,1511.0,0.5,410.06035774845424,3,12,26,12,37,855,273.7204925034851,6,145.30213115406633,473.84934308912136,0.12307272727272726,94.27272727272727,0
1111320991600360847,546896578,25.05045,121.52615,中山區,Entire home/apt,0.5698630136986301,0,16,5.0,9.0,5.0,False,9107.0,1,365,1.0,0,1,0,0,4.5,4.33,4.67,5.0,5.0,4.83,4.5,0.9822485207100592,0.1965699208443271,0.3265306122448979,510,352,0.98,1.0,4.0,0,22,18,683,1000,0,216,8,91,36,5.543478260869565,569.1875,1821.4,0.5625,555.646471376469,0,9,33,16,37,838,211.97646066539835,8,76.73887175601698,404.65065576392885,0.22595,82.16666666666667,0
1111500323343932567,50814331,25.04782,121.57119,信義區,Entire home/apt,0.2301369863013698,0,2,1.0,1.0,1.0,False,2600.0,2,365,2.0,0,1,0,2,4.68,4.68,4.79,4.63,4.79,4.58,4.53,0.4630071599045346,0.2199488491048593,1.3529411764705883,285,207,0.78,0.94,4.0,0,13,10,3584,325,424,977,46,23,10,11.875,1300.0,2600.0,0.5,572.3164048267058,0,11,31,2,22,192,70.31115919187877,6,357.4689770894901,222.6166049834222,0.5057684210526316,229.3684210526316,0
1112233616990454231,50959552,25.0533427238647,121.5623305287004,松山區,Private room,0.3342465753424657,0,3,1.0,2.0,1.0,False,1022.0,2,365,2.0,0,1,2,10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.2702702702702703,0.8913043478260869,1.3584905660377358,95,25,1.0,1.0,4.0,0,12,12,3582,206,74,0,36,15,3,5.9375,340.6666666666667,1022.0,0.6666666666666666,209.44446648630912,4,13,21,5,35,263,185.59748902197796,5,162.7588286175332,184.66138036922905,0.0,56.0,0
1112604161535796115,515134403,25.04488345319294,121.51405558187754,中正區,Private room,0.0,0,2,,,1.0,False,,1,14,1.0,0,1,2,1,4.67,4.5,4.83,5.0,4.5,5.0,4.33,,0.3880208333333333,0.5263157894736842,1720,254,1.0,1.0,4.0,1,19,18,867,329,0,433,10,177,66,9.662921348314606,,,,303.31435486618415,10,18,33,12,39,460,172.31953867023978,5,207.19149664519009,519.2851670993668,0.4183666666666667,86.83333333333333,0
1112781815585145163,522531459,25.013601751175248,121.53347397762992,中正區,Entire home/apt,0.4493150684931506,0,4,2.0,2.0,1.0,False,3600.0,16,365,16.0,0,0,0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.7136563876651982,0.9226327944572748,0.7142857142857143,124,54,0.49,0.88,2.0,0,33,33,825,491,43,0,20,7,5,15.5,900.0,1800.0,0.5,135.85600488941117,4,9,15,6,12,214,223.71568481985165,3,457.738926412758,242.3369380075777,0.8951,293.0,0
1112984651972967189,5745433,25.04336,121.50201,萬華區,Entire home/apt,0.210958904109589,0,2,1.0,1.0,1.0,False,1434.0,7,90,7.0,0,1,0,11,5.0,4.86,4.71,5.0,5.0,4.86,4.71,0.2968241042345277,0.9321458863443596,0.2592592592592592,1487,1275,1.0,1.0,4.0,1,7,7,4563,840,396,0,7,103,43,14.298076923076923,717.0,1434.0,0.5,570.103225059576,0,7,19,2,29,384,294.86560324900256,3,290.8465807361485,189.0612666066463,0.5168714285714285,247.85714285714286,0
1113375795361711465,567189341,25.04253050538093,121.54574622666844,大安區,Entire home/apt,0.8356164383561644,1,12,4.0,6.0,2.0,False,4116.0,2,365,1.9,0,0,0,8,4.83,4.7,4.78,4.91,4.91,5.0,4.78,0.7195685670261941,0.490983606557377,1.1515151515151516,474,403,0.99,0.98,4.0,1,16,16,564,1000,0,0,38,29,10,15.8,343.0,1029.0,0.5,109.0541083782858,10,8,29,10,33,733,13.61433080777875,7,107.21442633986084,447.706795845156,0.6440260869565217,254.08695652173913,0
1113408524522175463,567189341,25.06161,121.5295,中山區,Entire home/apt,0.96986301369863,1,8,4.0,4.0,2.0,False,3140.0,2,365,1.9,0,0,0,0,5.0,5.0,5.0,5.0,5.0,4.92,4.85,0.6883629191321499,0.8575197889182058,1.6326530612244898,459,368,0.99,0.98,4.0,1,16,16,564,1000,0,0,40,56,16,8.052631578947368,392.5,785.0,0.5,258.90565529269173,7,9,36,8,32,442,111.6408749887118,6,89.94193833985396,375.7938236111993,0.3243076923076923,157.07692307692307,0
1113442191585617416,58666148,25.06592,121.52651,中山區,Entire home/apt,0.9808219178082191,1,6,3.0,3.0,1.0,False,2445.0,2,365,1.9,0,0,0,0,4.83,4.83,4.78,4.87,4.91,4.65,4.78,0.4911242603550296,0.4920844327176781,1.6326530612244898,342,282,0.97,1.0,4.0,1,19,19,3516,1000,0,259,40,35,14,9.5,407.5,815.0,0.5,344.59474111789496,4,11,34,12,29,373,294.8477235562914,6,99.5549573334364,217.39555897017885,0.24095652173913043,151.43478260869566,0
1113442711814271694,12812606,25.04538924141222,121.57608447839276,信義區,Entire home/apt,0.9424657534246575,1,12,3.0,6.0,3.0,False,5518.0,2,365,1.9,0,0,0,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.9367541766109784,0.8759590792838875,1.0294117647058822,317,216,0.97,1.0,4.0,1,18,18,4228,1000,0,651,35,16,3,18.647058823529413,459.8333333333333,1839.3333333333333,0.5,495.36659664280825,2,10,25,6,27,152,101.91383858914983,9,105.64188528370688,381.69416759740665,0.928575,303.25,0
1113507737395575511,567189341,25.05909,121.53091,中山區,Entire home/apt,0.947945205479452,1,7,4.0,4.0,1.0,False,2693.0,2,365,1.9,0,0,0,0,4.78,4.67,4.78,4.67,4.89,4.89,4.56,0.5838264299802761,0.4274406332453825,1.6326530612244898,460,355,0.99,0.98,4.0,1,16,16,564,1000,0,0,40,75,9,6.052631578947368,384.7142857142857,673.25,0.5714285714285714,241.6875228045828,4,11,28,4,29,450,131.98941380647832,7,289.07327582605365,493.23563159769566,0.49314444444444444,224.11111111111111,0
1113887850275874381,28103867,25.04361,121.50443,萬華區,Entire home/apt,0.2136986301369863,0,6,1.0,3.0,1.0,False,1952.0,4,365,4.0,0,0,0,11,4.79,4.82,4.61,4.93,4.96,4.96,4.79,0.5565960912052117,0.463952502120441,0.7407407407407407,1585,1317,1.0,1.0,4.0,0,47,47,3874,645,189,0,20,129,82,12.192307692307692,325.3333333333333,1952.0,0.5,339.71990567090904,6,11,29,10,38,558,311.6775057710957,2,161.5791266841511,71.55566086161079,0.4193821428571428,191.42857142857142,0
1114104597070999080,567189341,25.0427,121.50121,萬華區,Entire home/apt,0.9671232876712328,1,8,3.0,5.0,1.0,False,3685.0,2,365,1.9,0,0,0,11,4.65,4.71,4.94,4.82,4.82,4.47,4.59,0.8868078175895765,0.2039864291772688,1.5555555555555556,1463,1263,0.99,0.98,4.0,1,16,16,564,1000,0,0,42,100,32,14.485148514851485,460.625,1228.3333333333333,0.625,643.3692207094791,0,6,16,2,25,298,185.99417694630392,4,332.3586864904454,274.64063664346014,0.5321470588235294,203.76470588235293,0
1114114570300646392,65620772,25.053788745742025,121.52187630678112,中山區,Entire home/apt,0.1397260273972602,0,2,1.0,1.0,1.0,False,1884.0,3,180,3.0,0,1,0,0,4.86,4.97,4.95,4.95,4.97,5.0,4.89,0.2958579881656805,0.5329815303430079,1.1020408163265305,758,576,0.78,1.0,4.0,1,6,6,3467,492,3,121,27,115,39,6.5344827586206895,942.0,1884.0,0.5,149.81456518447234,8,7,24,5,50,751,189.0764838178375,5,266.15930327654445,363.0595969323832,0.2915566666666667,133.23333333333332,0
1114243113509422210,95298770,25.043209122906365,121.50510303676128,萬華區,Entire home/apt,0.0575342465753424,0,2,1.0,1.0,1.0,False,1821.0,14,1125,13.7,1,1,0,11,4.92,4.92,4.94,4.98,4.98,4.95,4.89,0.4841205211726384,0.7900763358778626,1.2222222222222223,1613,1341,1.0,1.0,4.0,1,1,1,3302,529,348,82,33,139,87,11.521428571428572,910.5,1821.0,0.5,261.4978257657993,6,12,33,10,41,576,328.4180792695648,3,127.82614125772024,123.3327146905535,0.6212033333333333,246.43333333333334,0
1114248769639124764,65620772,25.05518131849478,121.52177684417504,中山區,Entire home/apt,0.0821917808219178,0,2,1.0,1.0,1.0,False,1876.0,3,180,3.0,0,1,0,0,4.9,4.98,4.94,4.94,4.94,4.96,4.94,0.2879684418145957,0.5989445910290238,1.0612244897959184,733,564,0.78,1.0,4.0,1,6,6,3467,496,3,121,26,115,33,6.318965517241379,938.0,1876.0,0.5,284.1786307655059,8,4,24,8,42,619,265.95198547648454,5,323.2918915066593,452.29351315127576,0.4369766666666667,127.5,0
1114302377575664535,65620772,25.05338,121.52095,中山區,Entire home/apt,0.1534246575342465,0,2,1.0,1.0,1.0,False,1871.0,3,180,3.0,0,1,0,0,5.0,4.97,4.9,4.97,5.0,5.0,4.97,0.2859960552268245,0.8575197889182058,1.0612244897959184,827,620,0.78,1.0,4.0,1,6,6,3467,496,3,121,26,126,31,6.511811023622047,935.5,1871.0,0.5,87.04871279947487,8,8,24,6,44,677,95.7745562976506,4,185.8897749964441,259.51452021931993,0.63302,175.96666666666667,0
1114321496018309105,46263118,25.04905,121.5214,中山區,Entire home/apt,0.3205479452054794,0,2,1.0,1.0,1.0,False,947.0,28,160,27.8,0,0,0,0,4.6,4.6,4.2,5.0,4.6,5.0,4.6,0.0078895463510848,0.258575197889182,1.0612244897959184,857,597,1.0,1.0,4.0,0,2,2,3642,1000,219,0,26,139,36,6.121428571428571,473.5,947.0,0.5,253.8424755064634,12,8,30,5,27,640,204.03502329708655,5,222.37737879244384,225.5457189425729,0.38058000000000003,253.2,0
1114330528083203761,65620772,25.055456444197283,121.52165584162243,中山區,Entire home/apt,0.0904109589041095,0,2,1.0,1.0,1.0,False,1881.0,3,365,3.0,0,1,0,0,4.95,4.95,4.95,4.98,4.95,4.95,4.88,0.2928994082840236,0.6741424802110818,1.1020408163265305,732,563,0.78,1.0,4.0,1,6,6,3467,494,3,121,27,114,32,6.365217391304348,940.5,1881.0,0.5,251.30535817289692,8,4,23,7,45,599,261.41600580840213,5,294.07067415398643,467.4665847159304,0.5605666666666667,110.96666666666667,0
1114370222848738697,65620772,25.05501,121.52168,中山區,Entire home/apt,0.0547945205479452,0,4,1.0,2.0,1.0,False,1903.0,3,180,3.0,0,1,0,0,4.94,4.98,4.96,4.96,4.94,4.96,4.84,0.3047337278106509,0.6596306068601583,1.0612244897959184,740,568,0.78,1.0,4.0,1,6,6,3467,493,3,121,26,115,34,6.379310344827586,475.75,1903.0,0.5,271.96791891323164,8,4,24,8,43,626,284.7381568537275,5,304.73425309142755,431.7138611519013,0.5967633333333333,185.2,0
1114378607843759565,567500980,25.04056,121.50664,萬華區,Entire home/apt,0.3506849315068493,0,7,3.0,4.0,2.0,False,3472.0,30,90,28.7,0,1,0,11,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0.8713355048859935,0.9321458863443596,1.5185185185185186,1638,1361,0.88,1.0,4.0,1,6,6,562,1000,0,0,41,139,46,11.7,496.0,1157.3333333333333,0.5714285714285714,198.62477279840436,6,17,39,6,33,461,52.90625833795922,3,152.35534004995463,404.7503718557985,0.52252,269.6,0
1114494314051420964,19843186,25.03978,121.50556,萬華區,Entire home/apt,0.5150684931506849,0,16,5.0,6.0,5.0,False,7683.0,3,365,3.0,0,1,0,11,4.5,4.58,3.67,4.58,4.75,4.83,4.58,0.978827361563518,0.0966921119592875,1.037037037037037,1578,1324,0.97,1.0,4.0,0,34,18,4068,45,275,0,28,120,39,13.041322314049587,480.1875,1536.6,0.375,330.9532074880008,6,12,43,5,30,390,163.70575457456334,3,102.70054187957956,345.5274860250741,0.34138333333333337,115.0,0
1114836932239473897,65620772,25.05341,121.52138,中山區,Entire home/apt,0.0767123287671232,0,2,1.0,1.0,1.0,False,2029.0,3,180,3.0,0,1,0,0,4.98,5.0,4.98,4.98,5.0,5.0,4.91,0.4023668639053254,0.7097625329815304,1.020408163265306,812,609,0.78,1.0,4.0,1,6,6,3467,495,3,0,25,124,35,6.496,1014.5,2029.0,0.5,91.71514214492768,8,7,21,5,45,719,123.92211441600703,5,219.7323509562817,299.1024531140248,0.6405733333333333,223.96666666666667,0
1114978659961680527,567205070,25.02740851846358,121.54676258096048,大安區,Private room,0.947945205479452,1,3,1.0,1.0,1.0,False,1444.0,14,365,12.1,0,0,2,8,4.6,4.9,4.8,4.4,4.9,4.7,4.7,0.7027027027027027,0.162,1.8571428571428568,335,144,0.94,1.0,4.0,1,12,12,564,1000,0,0,39,16,2,19.705882352941178,481.3333333333333,1444.0,0.3333333333333333,344.5223142312868,1,5,21,4,27,363,224.161992478432,9,176.38007626421168,255.7348667185777,0.6157,324.9,0
1115136871943427207,210300300,25.05881653268812,121.5162201394644,大同區,Entire home/apt,0.663013698630137,0,6,1.0,3.0,1.0,False,3286.0,2,365,2.0,0,0,0,7,4.76,5.0,4.82,4.82,5.0,4.88,4.94,0.586046511627907,0.2908653846153846,1.064516129032258,546,401,0.98,1.0,4.0,1,8,8,2600,917,83,0,33,88,7,6.134831460674158,547.6666666666666,3286.0,0.5,456.2126052848142,4,8,29,1,24,216,114.04815317954888,6,207.91478766950345,132.24367332258151,0.29376470588235293,123.29411764705883,0
1115436656840270968,48439317,25.044642642259205,121.5675211027118,信義區,Private room,0.736986301369863,1,2,0.0,1.0,1.5,True,644.0,14,365,14.0,0,0,2,2,3.75,4.25,3.25,4.25,4.5,4.25,4.25,0.1982248520710059,0.0387096774193548,1.9565217391304348,284,66,0.78,1.0,4.0,0,10,10,3615,61,35,0,45,26,4,10.51851851851852,322.0,,0.5,377.3577360599176,4,9,21,3,24,398,91.58062897423434,7,206.49466744991105,190.8349974665756,0.14985,74.75,0
1115594730608800736,567205070,25.02844,121.54856,大安區,Private room,1.0,1,2,1.0,1.0,1.0,True,1458.0,14,365,12.1,0,0,2,8,4.82,4.91,4.82,4.91,4.91,5.0,4.64,0.7072072072072072,0.392,1.809523809523809,400,149,0.94,1.0,4.0,1,12,12,564,1000,0,0,38,17,2,22.22222222222222,729.0,1458.0,0.5,557.4435114921602,0,9,17,4,26,397,158.3156761443007,7,313.65002845957684,280.5661043279007,0.5574090909090909,205.27272727272728,0
1115602966457733640,567205070,25.027429747282746,121.54590841405096,大安區,Private room,0.9068493150684932,1,2,1.0,1.0,1.0,True,1189.0,14,365,12.1,0,0,2,8,4.76,4.86,4.86,4.9,4.76,4.9,4.76,0.5,0.328,1.7142857142857142,314,133,0.94,1.0,4.0,1,12,12,564,1000,0,0,36,16,3,18.47058823529412,594.5,1189.0,0.5,269.3408284989378,2,4,20,3,26,355,199.54960469548897,9,123.11747664756764,245.4184664817961,0.4425190476190476,181.47619047619048,0
1115696702305343491,302865713,25.057240331666566,121.53873751168145,中山區,Entire home/apt,0.96986301369863,1,2,1.0,1.0,1.0,False,3428.0,1,365,1.0,1,0,0,0,4.79,4.84,4.92,4.95,4.92,4.89,4.82,0.7317554240631163,0.4406332453825857,0.6938775510204082,167,111,0.88,1.0,4.0,0,32,2,2175,1000,0,0,17,36,7,4.513513513513513,1714.0,3428.0,0.5,570.2155428099943,0,5,16,3,23,314,174.82314069461847,9,289.2052554431917,443.2288669554679,0.27937,80.33333333333333,0
1115794194819979203,136010110,25.043146378069903,121.50251216530803,萬華區,Entire home/apt,0.9041095890410958,1,4,1.0,2.0,1.0,False,1714.0,2,365,2.0,0,1,0,11,4.83,4.85,4.88,4.88,4.9,4.87,4.85,0.4417752442996742,0.5555555555555556,1.4074074074074074,1496,1280,0.93,1.0,4.0,1,39,37,3024,518,66,0,38,106,49,13.981308411214954,428.5,1714.0,0.5,516.7069046689176,0,8,19,5,32,424,318.6056864705006,3,235.00428044274503,137.82617652462116,0.47730666666666666,163.46666666666667,0
1115845921057361166,18920780,25.02948,121.52561,大安區,Private room,0.4849315068493151,0,1,,,1.0,True,,28,365,28.0,0,0,2,8,4.75,4.5,4.25,4.5,4.75,5.0,4.5,,0.302,1.5238095238095235,485,242,0.79,1.0,3.0,0,14,14,4084,325,74,0,32,17,2,26.944444444444443,,,,375.79899385732807,9,8,23,2,17,195,185.68177357499573,6,462.4727142037637,377.3367290371043,0.517275,328.0,0
1116161269024802062,107651931,25.026525813256058,121.54693539852266,大安區,Private room,0.6602739726027397,0,1,1.0,1.0,1.0,True,1148.0,150,365,150.0,0,0,2,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.4684684684684684,0.79,1.380952380952381,322,144,0.71,1.0,3.0,1,36,33,3208,1000,0,0,29,14,2,21.466666666666665,1148.0,1148.0,1.0,334.9926511550676,1,8,24,3,27,343,130.47395385004188,7,261.7360735945042,355.14971310676776,0.0,55.0,0
1116336782980727647,242730194,25.061408845684625,121.5250654756972,中山區,Entire home/apt,0.3726027397260274,0,4,2.0,2.0,1.5,False,2439.0,30,365,30.0,1,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.4871794871794871,0.8575197889182058,1.5510204081632653,489,388,0.97,1.0,4.0,1,71,65,2422,460,13,0,38,59,29,8.15,609.75,1219.5,0.5,159.92811310266052,6,12,24,8,43,528,43.56944213605711,9,44.36648134479757,102.97336944379596,0.5547333333333334,217.16666666666666,0
1116395081158382941,90544129,25.05203,121.54236,中山區,Entire home/apt,0.2219178082191781,0,16,5.0,8.0,5.0,False,10673.0,1,365,1.0,0,1,0,0,4.9,4.97,4.8,5.0,5.0,4.93,4.67,0.9921104536489151,0.5989445910290238,1.183673469387755,235,184,0.97,1.0,4.0,0,30,7,3330,1000,0,0,29,44,16,5.222222222222222,667.0625,2134.6,0.5,59.07414726790798,8,15,25,5,41,524,126.24328036575416,11,324.67661374400376,251.48561210281545,0.5970866666666667,191.1,0
1116417312024938432,302865713,25.05772,121.53686,中山區,Entire home/apt,0.9561643835616438,1,4,1.0,2.0,1.0,False,5315.0,1,365,1.0,1,0,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.9368836291913216,0.8575197889182058,0.7755102040816326,174,115,0.88,1.0,4.0,0,32,2,2175,1000,0,0,19,41,9,4.142857142857143,1328.75,5315.0,0.5,373.8758385617058,4,7,17,2,27,400,284.07428457588594,4,333.9536994856532,351.4684497156753,0.8618,111.0,0
