listing_id,cal_start,n_days,booked_mask,booked_rate,booked_days,booked_rate_d30,booked_rate_d60,booked_rate_d90,gap_count_90d,gap_days_90d,gap_longest_90d,gap_first_start,gap_count_30d,gap_days_30d,gap_longest_30d,gap_first_start_30d,min_nights_median,min_nights_varies,is_longterm_only,is_all_blocked,is_all_open,m1_rate,m2_rate,m3_rate,m4_rate,m5_rate,m6_rate,m7_rate,m8_rate,m9_rate,m10_rate,m11_rate,m12_rate
924910597700499616,2026-06-30,365,11111101111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6,219,0.967741935483871,0.5737704918032787,0.38461538461538464,1,55,55,2026-08-05,0,0,0,,5.0,0,0,0,0,1.0,0.9677,0.129,0.0,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
925105158339077276,2026-07-01,365,11111111111100001101110111111111000000000001111110000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6219178082191781,227,0.8,0.5333333333333333,0.35555555555555557,2,52,41,2026-08-02,0,0,0,,2.0,1,0,0,0,,0.8065,0.2258,0.0,0.129,0.0667,0.2581,1.0,1.0,1.0,1.0,1.0
925722812381259994,2026-07-01,365,11111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.09041095890410959,33,1.0,0.55,0.36666666666666664,1,57,57,2026-08-03,0,0,0,,28.0,1,1,0,0,,1.0,0.0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926057143770486714,2026-07-01,365,11111111111111111000000000000000000001111111111000000000000001111111100000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.36164383561643837,132,0.5666666666666667,0.45,0.3888888888888889,3,55,21,2026-07-18,1,13,13,2026-07-18,2.0,0,0,0,0,,0.5484,0.3548,0.2333,0.0645,0.0,0.0,0.0,0.0,0.129,1.0,1.0
926341057043792844,2026-07-01,365,01111000111011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.043835616438356165,16,0.3333333333333333,0.16666666666666666,0.1111111111111111,1,75,75,2026-07-16,1,15,15,2026-07-16,2.0,1,0,0,0,,0.3226,0.0,0.0,0.129,0.0667,0.0,0.0,0.0,0.0,0.0,0.0
926355630717930060,2026-07-01,365,10110011111110111101111011100000111110000111100000000000000000000000000001100000000000000000000000000000000000000000000001111100000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.12054794520547946,44,0.7,0.5,0.35555555555555557,3,48,28,2026-07-28,0,0,0,,2.0,1,0,0,0,,0.6774,0.2903,0.0667,0.0645,0.1,0.0323,0.0968,0.0,0.0968,0.0,0.0
926467617876631214,2026-07-01,365,00111101111000001111110000000011100000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111001111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.37534246575342467,137,0.4666666666666667,0.35,0.23333333333333334,4,66,36,2026-07-12,2,13,8,2026-07-12,2.0,1,0,0,0,,0.4839,0.1935,0.0,0.0,0.0,0.3871,0.2903,0.0,0.129,1.0,1.0
926511623762245360,2026-07-01,365,11100011111000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7753424657534247,283,0.26666666666666666,0.13333333333333333,0.08888888888888889,1,79,79,2026-07-12,1,19,19,2026-07-12,4.0,1,0,0,0,,0.2581,0.0,0.0667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
926516630410758756,2026-07-01,365,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.2602739726027397,95,0.0,0.0,0.0,1,90,90,2026-07-01,1,30,30,2026-07-01,29.0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,1.0,1.0
926636200156137211,2026-07-01,365,01111111111111111111111100000000000000000000000000000000000000000000000000000000000111110000000000000111111111100111111110000000000000000000000000000000000000000000000000000000110011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6383561643835617,233,0.7666666666666667,0.38333333333333336,0.3111111111111111,1,59,59,2026-07-25,1,6,6,2026-07-25,2.0,1,0,0,0,,0.7419,0.0,0.1667,0.5806,0.0,0.1935,1.0,1.0,1.0,1.0,1.0
926751290763488662,2026-06-30,365,11111111111111110011111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.43561643835616437,159,0.9354838709677419,0.9672131147540983,0.7142857142857143,1,24,24,2026-09-05,0,0,0,,30.0,1,1,0,0,1.0,0.9355,1.0,0.1333,0.0,0.0,0.0,0.0,0.0,0.129,1.0,1.0
927088811781486623,2026-07-02,365,11111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.16712328767123288,61,1.0,1.0,0.6853932584269663,1,28,28,2026-09-01,0,0,0,,150.0,0,1,0,0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927299940589274953,2026-07-01,365,11111111111111111111111111110001111111111111111111111111111000011111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2356164383561644,86,0.9333333333333333,0.9333333333333333,0.9222222222222223,0,0,0,,0,0,0,,28.0,0,1,0,0,,0.9032,0.9032,0.9667,0.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927502990804131142,2026-07-01,365,00000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.5424657534246575,198,0.06666666666666667,0.03333333333333333,0.022222222222222223,2,88,78,2026-07-01,2,28,18,2026-07-01,2.0,0,0,0,0,,0.0645,0.0,0.0,0.0,0.0,0.4839,1.0,1.0,1.0,1.0,1.0
927664848482256765,2026-06-30,365,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.2876712328767123,105,0.03225806451612903,0.01639344262295082,0.01098901098901099,1,90,90,2026-07-01,1,30,30,2026-07-01,3.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.129,1.0,1.0
927825367843614642,2026-07-01,365,11111111111111111100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.052054794520547946,19,0.6333333333333333,0.31666666666666665,0.2111111111111111,1,69,69,2026-07-22,1,9,9,2026-07-22,28.0,0,1,0,0,,0.6129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927920430786111193,2026-06-30,365,10010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.5095890410958904,186,0.06451612903225806,0.03278688524590164,0.02197802197802198,1,87,87,2026-07-04,1,27,27,2026-07-04,2.0,1,0,0,0,1.0,0.0323,0.0,0.0,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
928060094648452535,2026-07-01,365,10111110011111100000000000000000000000000111110111111111101111111111100000000000000000000000000000000000000000011110111111100011111111111111000000000111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7616438356164383,278,0.4,0.48333333333333334,0.4222222222222222,2,47,26,2026-07-16,1,15,15,2026-07-16,2.0,0,0,0,0,,0.3871,0.6129,0.2333,0.3548,0.5667,1.0,1.0,1.0,1.0,1.0,1.0
929353951357514399,2026-07-01,365,11111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.4410958904109589,161,1.0,1.0,0.7333333333333333,1,24,24,2026-09-05,0,0,0,,28.0,0,1,0,0,,1.0,1.0,0.1333,0.0,0.0,0.0,0.0,0.0,0.129,1.0,1.0
929476315067481218,2026-07-01,365,11111110111011111000000000000001110001100000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000001111100000000000000000011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.11232876712328767,41,0.5,0.4166666666666667,0.2777777777777778,3,60,38,2026-07-18,1,13,13,2026-07-18,2.0,0,0,0,0,,0.4839,0.3226,0.0,0.0,0.2333,0.2903,0.0,0.0,0.0,0.0,0.0
929600426483879714,2026-06-30,365,11111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.589041095890411,215,1.0,0.5081967213114754,0.34065934065934067,1,60,60,2026-07-31,0,0,0,,2.0,0,0,0,0,1.0,0.9677,0.0,0.0,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
930319058114336316,2026-07-01,365,11111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111100000000000000000000000011111111111111111111111111111111111111111111111111111110000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.663013698630137,242,1.0,0.55,0.36666666666666664,1,57,57,2026-08-03,0,0,0,,4.0,0,0,0,0,,1.0,0.0645,0.0,0.0645,1.0,0.2258,1.0,0.6071,1.0,1.0,1.0
930867604942991225,2026-06-30,365,11000000000000000001111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.29863013698630136,109,0.45161290322580644,0.2459016393442623,0.16483516483516483,2,76,59,2026-07-02,1,17,17,2026-07-02,1.0,0,0,0,0,1.0,0.4516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,1.0,1.0
931050694548504201,2026-07-01,365,11111111111110000000011111111100000000000000000000000000000000000000000000000000000000000000000000000000000000111111100000000000000000011111000000000000000000000000000000000011111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.12876712328767123,47,0.7333333333333333,0.36666666666666664,0.24444444444444444,2,68,60,2026-07-14,1,8,8,2026-07-14,3.0,1,0,0,0,,0.7097,0.0,0.0,0.2258,0.1667,0.3226,0.0968,0.0,0.0,0.0,0.0
931080966816046131,2026-07-02,365,11111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6712328767123288,245,1.0,1.0,0.9887640449438202,0,0,0,,0,0,0,,50.0,0,1,0,0,,1.0,0.9677,1.0,1.0,1.0,0.0,0.0,0.0,0.0645,1.0,1.0
931541062888884181,2026-07-01,365,11111111111011110110001111000001110000111000011110111111111000000000000000000000110000000000000000000000000000000000000011100000000000111000000000011110000000000000000111001110000000000000000000000000000000000000000000000000000000000000000000000000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.18082191780821918,66,0.7,0.6666666666666666,0.4666666666666667,3,34,21,2026-07-27,0,0,0,,2.0,0,0,0,0,,0.6774,0.6129,0.0667,0.0968,0.2333,0.1935,0.0,0.0,0.2581,0.0,0.0
931628980694094424,2026-06-30,365,11111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.5753424657534246,210,1.0,0.8852459016393442,0.5934065934065934,1,37,37,2026-08-23,0,0,0,,28.0,0,1,0,0,1.0,1.0,0.7097,0.0,0.0,0.0,1.0,1.0,0.0,0.129,1.0,1.0
932323219108190418,2026-07-01,365,01111111111111110111110000011101111011101111001111110000000000000000000000111100000000000111111100000111111101111100000011111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.4575342465753425,167,0.7666666666666667,0.6666666666666666,0.5,3,38,22,2026-07-23,1,5,5,2026-07-23,3.0,1,0,0,0,,0.7419,0.5484,0.2333,0.6129,0.2,0.0,0.0,0.0,0.129,1.0,1.0
932341188700094052,2026-06-30,365,11111110111110000111000000000000000000111111101000000110000000000000000000000000011000111000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.8246575342465754,301,0.4838709677419355,0.4098360655737705,0.32967032967032966,3,50,26,2026-07-20,1,11,11,2026-07-20,1.0,0,0,0,0,1.0,0.4516,0.3226,0.1667,1.0,1.0,1.0,1.0,1.0,1.0,0.9667,1.0
932377772688880148,2026-07-01,365,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0027397260273972603,1,0.03333333333333333,0.016666666666666666,0.011111111111111112,1,89,89,2026-07-02,1,29,29,2026-07-02,28.0,1,1,0,0,,0.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
932530025864330666,2026-07-01,365,00011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.005479452054794521,2,0.06666666666666667,0.03333333333333333,0.022222222222222223,1,85,85,2026-07-06,1,25,25,2026-07-06,2.0,0,0,0,0,,0.0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933043478838319339,2026-07-02,365,11100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.00821917808219178,3,0.10344827586206896,0.05084745762711865,0.033707865168539325,1,86,86,2026-07-05,1,26,26,2026-07-05,60.0,0,1,0,0,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933060188478545805,2026-07-01,365,11111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.4191780821917808,153,1.0,0.5166666666666667,0.34444444444444444,1,59,59,2026-08-01,0,0,0,,30.0,0,1,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
933439803371682687,2026-06-30,365,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1.0,365,1.0,1.0,1.0,0,0,0,,0,0,0,,2.0,1,0,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
933671867452918515,2026-07-01,365,00011101000111110001111101110010000111100000000000001100011001110111110000000000000111000000000000000000000000000000000111110000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6958904109589041,254,0.5666666666666667,0.43333333333333335,0.4111111111111111,2,26,13,2026-08-09,0,0,0,,1.0,0,0,0,0,,0.5806,0.2903,0.3333,0.129,0.0333,1.0,1.0,1.0,1.0,1.0,1.0
933912436919806984,2026-07-01,365,11111011111111111100011111111111111111111111100000001110011111100000000000000000001100000000000000000000000000011111111001110000000000011101111111000000000000000000000000011111111011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.2356164383561644,86,0.8666666666666667,0.7833333333333333,0.5777777777777777,3,32,19,2026-08-15,0,0,0,,2.0,1,0,0,0,,0.871,0.7097,0.1,0.3226,0.3667,0.3871,0.0323,0.0,0.0,0.0,0.0
934456645398256970,2026-06-30,365,11111101111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.030136986301369864,11,0.3548387096774194,0.18032786885245902,0.12087912087912088,1,79,79,2026-07-12,1,19,19,2026-07-12,2.0,1,0,0,0,1.0,0.3226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934523332681476977,2026-07-01,365,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6986301369863014,255,1.0,1.0,1.0,0,0,0,,0,0,0,,20.0,0,0,0,0,,1.0,1.0,1.0,1.0,1.0,0.3548,0.0,0.0,0.0,1.0,1.0
934699431014975597,2026-07-01,365,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7643835616438356,279,1.0,1.0,1.0,0,0,0,,0,0,0,,21.0,1,0,0,0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.129,1.0,1.0
935019977376374116,2026-07-01,365,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.2602739726027397,95,0.0,0.0,0.0,1,90,90,2026-07-01,1,30,30,2026-07-01,30.0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,1.0,1.0
935119989307352615,2026-07-01,365,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.5068493150684932,185,0.0,0.0,0.0,1,90,90,2026-07-01,1,30,30,2026-07-01,29.0,0,1,0,0,,0.0,0.0,0.0,0.0,0.0,0.129,1.0,1.0,1.0,1.0,1.0
935147530957063080,2026-07-01,365,11110011000000001111111111110000000000000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.6027397260273972,220,0.6,0.3,0.26666666666666666,3,64,33,2026-07-09,1,8,8,2026-07-09,2.0,0,0,0,0,,0.5806,0.0323,0.1667,0.0,0.0,0.4839,1.0,1.0,1.0,1.0,1.0
935480596905669691,2026-07-01,365,11111011110000011100000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7863013698630137,287,0.4,0.2,0.13333333333333333,2,77,72,2026-07-11,2,17,12,2026-07-11,3.0,0,0,0,0,,0.3871,0.0,0.0667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
935486043230676880,2026-07-01,365,11100111111100111100000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.7917808219178082,289,0.4666666666666667,0.23333333333333334,0.15555555555555556,1,72,72,2026-07-19,1,12,12,2026-07-19,3.0,0,0,0,0,,0.4516,0.0,0.0667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
935487824161566102,2026-07-01,365,00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.536986301369863,196,0.0,0.0,0.0,1,90,90,2026-07-01,1,30,30,2026-07-01,2.0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0.4839,1.0,1.0,1.0,1.0,1.0
935762911172534277,2026-07-01,365,00000000000000001111000000000111000111100000000000000000001100000000000000000000000000011110000000000000000000001111100011111111100000000000000111111100000000000000000000000011111111111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.14246575342465753,52,0.16666666666666666,0.21666666666666667,0.17777777777777778,4,71,27,2026-07-01,2,25,16,2026-07-01,1.0,0,0,0,0,,0.1935,0.2258,0.1333,0.2581,0.4333,0.3226,0.129,0.0,0.0,0.0,0.0
936072971000282277,2026-07-01,365,11111111111011110110001111000001110000111000011110111111111000000000000000000000110000000000000000000000000000000000000011100000000000111000000000011110000000000000000111001110000000000000000000000000000000000000000000000000000000000000000000000000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.18082191780821918,66,0.7,0.6666666666666666,0.4666666666666667,3,34,21,2026-07-27,0,0,0,,2.0,0,0,0,0,,0.6774,0.6129,0.0667,0.0968,0.2333,0.1935,0.0,0.0,0.2581,0.0,0.0
936343456379405576,2026-07-01,365,10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.26301369863013696,96,0.03333333333333333,0.016666666666666666,0.011111111111111112,1,89,89,2026-07-02,1,29,29,2026-07-02,7.0,0,0,0,0,,0.0323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,1.0,1.0
936579687892481767,2026-06-30,365,11000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.5068493150684932,185,0.06451612903225806,0.22950819672131148,0.4835164835164835,1,47,47,2026-07-02,1,29,29,2026-07-02,7.0,0,0,0,0,1.0,0.0323,0.4516,1.0,1.0,0.4667,0.0,0.0,0.0,0.129,1.0,1.0
936579697790350707,2026-06-30,365,11111111111111111111111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0.3424657534246575,125,1.0,0.5081967213114754,0.34065934065934067,1,60,60,2026-07-31,0,0,0,,3.0,0,0,0,0,1.0,0.9677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,1.0,1.0
937422681201823205,2026-07-01,365,11111111111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0410958904109589,15,0.5,0.25,0.16666666666666666,1,73,73,2026-07-18,1,13,13,2026-07-18,28.0,0,1,0,0,,0.4839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
937567432902597908,2026-07-01,365,11111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111111111111111111111111111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.18904109589041096,69,1.0,0.55,0.36666666666666664,1,57,57,2026-08-03,0,0,0,,30.0,0,1,0,0,,1.0,0.0645,0.0,0.0,0.0,0.129,1.0,0.0357,0.0,0.0,0.0
937610037102570511,2026-06-30,365,11111110011110001111111111100000000000011110000000000000000000000000000000000000000000000000001111111111000000000011000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.1095890410958904,40,0.7096774193548387,0.4262295081967213,0.2857142857142857,2,60,48,2026-07-27,0,0,0,,2.0,1,0,0,0,1.0,0.6774,0.129,0.0,0.3871,0.0667,0.0,0.0,0.0,0.0,0.0,0.0
938072647698899854,2026-07-02,365,11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,1.0,365,1.0,1.0,1.0,0,0,0,,0,0,0,,7.0,0,0,1,0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
