公司統一編號,公司名稱,分公司統一編號,分公司名稱,分公司地址,分公司狀態,分公司核准設立日期,分公司最後核准變更日期,緯度,經度,定位方式,比對地址,定位分數
23060248,全家便利商店股份有限公司,23167430,木柵路分公司,臺北市文山區木柵路3段148號1樓,1,0771121,1060216,24.988812746009,121.568615288273,門牌級(arcgis),"台北市文山區木新里木柵路三段148號, 11648",100
23060248,全家便利商店股份有限公司,23167699,自強分公司,臺北市北投區自強街88號1樓,3,0771209,1060216,25.110497444454,121.514880583396,門牌級(arcgis),"台北市北投區石牌里自強街88號, 11289",100
23060248,全家便利商店股份有限公司,23167706,和平東路分公司,臺北市和平東路三段４９號１樓,3,0771209,       ,25.024767925509,121.547930343797,門牌級(arcgis),"台北市大安區群賢里和平東路三段49號, 10670",100
23060248,全家便利商店股份有限公司,23224404,石牌分公司,臺北市北投區石牌路二段１６５號１樓,3,0780127,       ,25.118412978537,121.517919442392,門牌級(arcgis),"台北市北投區永明里石牌路二段165號, 11267",100
23060248,全家便利商店股份有限公司,23224410,六張黎分公司,臺北市信義區和平東路三段387號1樓,1,0780127,1060217,25.019871385312,121.557581099476,門牌級(arcgis),"台北市信義區黎忠里和平東路三段387號, 11057",100
23060248,全家便利商店股份有限公司,23224755,吳興分公司,臺北市吳興街２５７，２５９號１樓,3,0780223,0840623,25.027101070167,121.56377641557,門牌級(arcgis),"台北市信義區三張里吳興街257號, 11042",92
23060248,全家便利商店股份有限公司,23224919,民生西路分公司,臺北市民生西路２１４號１樓,3,0780309,       ,25.056903178364,121.514991224518,門牌級(arcgis),"台北市大同區星明里民生西路214號, 10356",100
23060248,全家便利商店股份有限公司,23225608,東湖分公司,臺北市內湖區東湖路４５號１樓,3,0780513,       ,25.068903046227,121.614115360013,門牌級(arcgis),"台北市內湖區安湖里東湖路45號, 11487",100
23060248,全家便利商店股份有限公司,23225614,南京新村分公司,臺北市南京東路4段191號1樓,3,0780513,       ,25.051763521066,121.55672715118,門牌級(arcgis),"台北市松山區東勢里南京東路四段191號, 10579",100
23060248,全家便利商店股份有限公司,23225620,農安分公司,臺北市中山區農安街249號1樓,1,0780513,1060215,25.064795159299,121.53492238444,門牌級(arcgis),"台北市中山區行政里農安街249號, 10482",100
23060248,全家便利商店股份有限公司,23225810,西門分公司,臺北市成都路５４號１樓,3,0780525,0850722,25.042638604083,121.506085284756,門牌級(arcgis),"台北市萬華區西門里成都路54號, 10845",100
23060248,全家便利商店股份有限公司,23226091,士林文林分公司,臺北市士林區文林路１９５號１樓,3,0780620,       ,25.089777295985,121.526900400187,門牌級(arcgis),"台北市士林區仁勇里文林路195號, 11163",100
23060248,全家便利商店股份有限公司,23226108,安和路口分公司,臺北市和平東路三段７４號１樓,3,0780620,0850318,25.024339848013,121.550670889018,門牌級(arcgis),"台北市大安區和平東路三段74號, 106033",100
23060248,全家便利商店股份有限公司,23226894,三民分公司,臺北市內湖區民權東路6段90巷1號1樓,1,0780821,1060216,25.068790854453,121.586093903326,門牌級(arcgis),"台北市內湖區湖元里民權東路六段90巷1號, 11465",100
23060248,全家便利商店股份有限公司,23525345,文德分公司,臺北市內湖區文德路２號１樓,3,0780922,       ,25.078458583485,121.578863086914,門牌級(arcgis),"台北市內湖區港墘里文德路2號, 11475",100
23060248,全家便利商店股份有限公司,23525957,敦安分公司,臺北市大安區安和路一段122巷27號1樓,1,0781114,1060217,25.033401040269,121.552323298937,門牌級(arcgis),"台北市大安區安和路一段122號, 106064",97.4
23060248,全家便利商店股份有限公司,23525963,延平分公司,臺北市大同區隆和里延平北路三段六十一之四號、六十一之五號一樓,3,0781114,0931209,25.065567384039,121.51134735975,門牌級(arcgis),"台北市大同區隆和里延平北路三段61巷4號, 10375",90.88
23060248,全家便利商店股份有限公司,23526169,天津分公司,臺北市中山北路一段１２１巷９號１樓,3,0781128,       ,25.051178673772,121.523425430769,門牌級(arcgis),"台北市中山區正得里中山北路一段121巷9號, 10446",100
23060248,全家便利商店股份有限公司,23526626,吉林分公司,臺北市中山區吉林路314號1樓,3,0781222,1060217,25.06210373019,121.530174958301,門牌級(arcgis),"台北市中山區新生里吉林路314號, 10469",100
23060248,全家便利商店股份有限公司,23526750,虎林分公司,臺北市忠孝東路五段４７０號１樓,1,0790103,       ,25.04067987904,121.5768489994,門牌級(arcgis),"台北市信義區廣居里忠孝東路五段470號, 11061",100
23060248,全家便利商店股份有限公司,23527028,重慶北路分公司,臺北市重慶北路二段一一六號一樓,3,0790116,0920606,25.057662075878,121.513542664011,門牌級(arcgis),"台北市大同區延平里重慶北路二段116號, 10357",100
23060248,全家便利商店股份有限公司,23527673,師大分公司,臺北市大安區師大路79號1樓,1,0790312,1060217,25.023403645038,121.528561106663,門牌級(arcgis),"台北市大安區古風里師大路79號, 10645",100
23060248,全家便利商店股份有限公司,23528482,公館分公司,臺北市中正區汀州路3段251號1１樓,1,0790502,1060216,25.013647947932,121.534443526312,門牌級(arcgis),"台北市中正區水源里汀州路三段251號, 10091",100
23060248,全家便利商店股份有限公司,23529481,寶興分公司,臺北市萬華區寶興街78號1樓,1,0790720,1060216,25.026083297574,121.494220868449,門牌級(arcgis),"台北市萬華區錦德里寶興街78號, 10867",100
23060248,全家便利商店股份有限公司,23928234,龍江分公司,臺北市龍江路９３號,3,0790925,       ,25.051352891629,121.540570194619,門牌級(arcgis),"台北市中山區力行里龍江路93號, 10489",100
23060248,全家便利商店股份有限公司,23928446,臺北士東分公司,臺北市士林區士東路二十三號一樓,3,0791017,0891002,25.111932300549,121.526993942227,門牌級(arcgis),"台北市士林區天祿里士東路23號, 11154",100
23060248,全家便利商店股份有限公司,23928683,林森南路分公司,臺北市中正區林森南路57號1樓,1,0791101,1060215,25.03990249943,121.522074100339,門牌級(arcgis),"台北市中正區東門里林森南路57號, 10052",100
23060248,全家便利商店股份有限公司,23928972,橋安分公司,臺北市延吉街１８６、１８８號１樓,3,0791127,       ,25.038582810684,121.555129560435,門牌級(arcgis),"台北市大安區車層里延吉街186號, 10696",90
23060248,全家便利商店股份有限公司,23929509,敦仁分公司,臺北市仁愛路四段１５１巷３７號１樓,3,0800105,       ,25.040574141331,121.552091036715,門牌級(arcgis),"台北市大安區建倫里仁愛路四段151巷37號, 10686",100
23060248,全家便利商店股份有限公司,23929579,大安分公司,臺北市大安區大安路1段20號1樓,1,0800114,1060215,25.044122326674,121.546103005086,門牌級(arcgis),"台北市大安區光武里大安路一段20號, 10697",100
23060248,全家便利商店股份有限公司,23930246,西湖分公司,臺北市內湖路一段２８７號１樓,3,0800306,       ,25.082321928387,121.566990959256,門牌級(arcgis),"台北市內湖區西湖里內湖路一段287號, 11444",100
23060248,全家便利商店股份有限公司,23930251,榮光分公司,臺北市石牌路一段１６６巷１１７號１樓,3,0800306,       ,25.111853133473,121.515563289409,門牌級(arcgis),"台北市北投區榮光里石牌路一段166巷117號, 11271",100
23060248,全家便利商店股份有限公司,23930533,仁慈分公司,臺北市大安區仁愛路4段48巷6號1樓,1,0800328,1060215,25.037133453897,121.547004059677,門牌級(arcgis),"台北市大安區德安里仁愛路四段48巷6號, 10687",100
23060248,全家便利商店股份有限公司,23930549,祥和分公司,臺北市信義區信義路五段150巷401弄31號1樓,1,0800328,1060215,25.024159147881,121.570433406891,門牌級(arcgis),"台北市信義區六合里信義路五段150巷401弄31號, 11046",100
23060248,全家便利商店股份有限公司,23930554,新生南路分公司,臺北市大安區新生南路一段163號1樓,1,0800328,1060217,25.034315248502,121.532954984127,門牌級(arcgis),"台北市大安區民炤里新生南路一段163號, 10656",100
23060248,全家便利商店股份有限公司,23931414,玉成分公司,臺北市南港區玉成街１５４號１樓,3,0800620,0870504,25.045038175324,121.583807739235,門牌級(arcgis),"台北市南港區萬福里玉成街154號, 11567",100
23060248,全家便利商店股份有限公司,23931786,中原分公司,臺北市中山區吉林路一五六號一樓,3,0800719,0920606,25.056548288584,121.530064987731,門牌級(arcgis),"台北市中山區中原里吉林路156號, 10459",100
23060248,全家便利商店股份有限公司,23931934,鼎興分公司,臺北市復興北路四０二巷二十四號一樓,3,0800731,0920428,25.04934274361,121.543755066369,門牌級(arcgis),"台北市中山區力行里復興北路40號, 10488",90
23060248,全家便利商店股份有限公司,23931955,忠孝東路分公司,臺北市忠孝東路四段３１５號１樓,3,0800731,       ,25.041591955834,121.555922320837,門牌級(arcgis),"台北市大安區華聲里忠孝東路四段315號, 10696",100
23060248,全家便利商店股份有限公司,23932223,南陽分公司,臺北市中正區信陽街15號1樓,1,0800816,1060217,25.044697660508,121.516200649327,門牌級(arcgis),"台北市中正區黎明里信陽街15號, 10047",100
23060248,全家便利商店股份有限公司,23932321,東光分公司,臺北市南京東路五段一二三巷一之八號一樓,3,0800823,0920606,25.051899265988,121.56067720687,門牌級(arcgis),"台北市松山區東光里南京東路五段123巷1號, 10571",97.89
23060248,全家便利商店股份有限公司,23932687,安居分公司,臺北市大安區安居街76號1樓,1,0800917,1060217,25.019690839117,121.553297024944,門牌級(arcgis),"台北市大安區黎元里安居街76號, 10672",100
23060248,全家便利商店股份有限公司,24789127,台北市第五四O分公司,臺北市中山區龍江路356巷72號,1,1040327,1060216,25.065931787279,121.53801027757,門牌級(arcgis),"台北市中山區行孝里龍江路356巷72號, 10474",100
23060248,全家便利商店股份有限公司,24789858,台北市第五四一分公司,臺北市信義區松德路200巷13號、15號1樓,1,1040415,1060215,25.034514276793,121.573741744074,門牌級(arcgis),"台北市信義區安康里松德路200巷13號, 11075",96.44
23060248,全家便利商店股份有限公司,24790497,台北市第五四二分公司,臺北市松山區南京東路五段291巷14號、16號,3,1040424,1060215,25.05222273945,121.566094070711,門牌級(arcgis),"台北市松山區南京東路五段291巷14號, 105062",98.33
23060248,全家便利商店股份有限公司,24792657,台北市第五四三分公司,臺北市內湖區石潭路67號1樓,1,1040529,1060216,25.062888779241,121.587388823548,門牌級(arcgis),"台北市內湖區石潭里石潭路67號, 11469",100
23060248,全家便利商店股份有限公司,24792967,台北市第五四四分公司,臺北市信義區莊敬路307號、309號,1,1040604,1060215,25.028437690357,121.563368384523,門牌級(arcgis),"台北市信義區景新里莊敬路307號, 11050",94.62
23060248,全家便利商店股份有限公司,24793184,台北市第五四五分公司,臺北市中正區汀州路2段38號1樓及台北市中正區廈門街61號、63號1樓,1,1040610,1060216,25.025187020667,121.517506968937,門牌級(arcgis),"台北市中正區螢圃里廈門街61號, 10080",94.21
23060248,全家便利商店股份有限公司,24794661,台北市第五四六分公司,臺北市中山區力行里龍江路95號、97號1樓,1,1040713,1060215,25.051412780327,121.540573044466,門牌級(arcgis),"台北市中山區力行里龍江路95號, 10489",98.57
23060248,全家便利商店股份有限公司,24795021,台北市第五四七分公司,臺北市中山區中原里中原街16號、18號1樓,1,1040713,1060215,25.056500805103,121.528778449413,門牌級(arcgis),"台北市中山區中原里中原街16號, 10459",98.57
23060248,全家便利商店股份有限公司,24795839,台北市第五四八分公司,臺北市大安區大學里羅斯福路3段269巷2號,1,1040731,1060217,25.019011234408,121.530772420359,門牌級(arcgis),"台北市大安區大學里羅斯福路三段269巷2號, 10647",100
23060248,全家便利商店股份有限公司,24795866,台北市第五四九分公司,臺北市萬華區保德里東園街172號、174號及長泰街132號1樓,1,1040731,1060215,25.022402091428,121.498023821739,門牌級(arcgis),"台北市萬華區保德里東園街172號, 10869",95.15
23060248,全家便利商店股份有限公司,24796464,台北市第五五０分公司,臺北市士林區天福里忠誠路二段168號1樓,3,1040814,1060215,25.115675826145,121.533157239451,門牌級(arcgis),"台北市士林區天福里忠誠路二段168號, 11148",100
23060248,全家便利商店股份有限公司,24796859,台北市第五五一分公司,臺北市士林區葫東里重慶北路4段182號、184號1樓,1,1040820,1060216,25.084506042807,121.512005422968,門牌級(arcgis),"台北市士林區葫東里重慶北路四段182號, 11164",98.46
23060248,全家便利商店股份有限公司,24801115,台北市第五五三分公司,臺北市中正區館前路36號1樓,1,1041103,1060215,25.044565310257,121.514906734934,門牌級(arcgis),"台北市中正區黎明里館前路36號一層F, 10047",100
23060248,全家便利商店股份有限公司,24801157,台北市第五五二分公司,臺北市士林區天母西路40-2號1樓,1,1041103,1060215,25.118378109819,121.525887782465,門牌級(arcgis),"台北市士林區天壽里天母西路40之2號一層F, 11157",100
23060248,全家便利商店股份有限公司,24802590,台北市第五五四分公司,臺北市大安區通安里大昌街142號1樓,1,1041125,1060217,25.0264562,121.5345625,門牌級(arcgis),台北市大安區,74.25
23060248,全家便利商店股份有限公司,24803107,台北市第五五五分公司,臺北市松山區東榮里民生東路5段37號,1,1041204,1060215,25.058530943961,121.556913816164,門牌級(arcgis),"台北市松山區東榮里民生東路五段37號, 10575",100
23060248,全家便利商店股份有限公司,24804041,台北市第五五六分公司,臺北市中山區江寧里錦州街427號,1,1041222,1060217,25.060274212184,121.542470204431,門牌級(arcgis),"台北市中山區江寧里錦州街427號, 10477",100
23060248,全家便利商店股份有限公司,24808124,台北市第五五八分公司,臺北市文山區興豐里興隆路2段75號、77號、79號,1,1050308,1060216,24.999252909328,121.546538277318,門牌級(arcgis),"台北市文山區興豐里興隆路二段75號, 11687",96.8
23060248,全家便利商店股份有限公司,24808139,台北市第五五九分公司,臺北市萬華區青山里廣州街235-1號、235-2號,1,1050308,1060215,25.036782461701,121.498604268533,門牌級(arcgis),"台北市萬華區青山里廣州街235之1號, 10853",97.39
23060248,全家便利商店股份有限公司,24808460,台北市第五五七分公司,臺北市南港區舊莊街1段169號及145巷2弄22號,1,1050314,1060217,25.03951613366,121.621350978071,門牌級(arcgis),"台北市南港區舊莊街一段145巷2弄22號, 115030",98
23060248,全家便利商店股份有限公司,24809279,台北市第五六O分公司,臺北市信義區永春里中坡北路23號1樓,3,1050328,1060217,25.044930258321,121.580818501106,門牌級(arcgis),"台北市信義區永春里中坡北路23號, 11062",100
23060248,全家便利商店股份有限公司,24809398,台北市第五六一分公司,臺北市松山區東光里南京東路5段123巷1號及1-1號1樓,1,1050330,1060215,25.051899265988,121.56067720687,門牌級(arcgis),"台北市松山區東光里南京東路五段123巷1號, 10571",98.89
23060248,全家便利商店股份有限公司,24809427,台北市第五六二分公司,臺北市松山區中華里敦化北路199巷2弄5號1樓,3,1050331,1060217,25.05563365531,121.550033614761,門牌級(arcgis),"台北市松山區中華里敦化北路199巷2弄5號, 10548",100
23060248,全家便利商店股份有限公司,24810803,台北市第五六八分公司,臺北市信義區惠安里吳興街334號,1,1050715,1060215,25.026147041948,121.566080097838,門牌級(arcgis),"台北市信義區惠安里吳興街334號, 11044",100
23060248,全家便利商店股份有限公司,24811079,台北市第五六九分公司,臺北市中山區劍潭里通北街111號,1,1050721,1060215,25.083911849691,121.538107675285,門牌級(arcgis),"台北市中山區劍潭里通北街111號, 10462",100
23060248,全家便利商店股份有限公司,24811704,台北市第五七O分公司,臺北市北投區永和里中山北路七段219巷3弄171號1樓,1,1050802,1060216,25.12852645718,121.530767977951,門牌級(arcgis),"台北市北投區永和里中山北路七段219巷3弄171號, 11285",100
23060248,全家便利商店股份有限公司,24812035,台北市第五七二分公司,臺北市大安區建安里忠孝東路4段223巷41號1樓,3,1050808,1060217,25.04264493242,121.552871643357,門牌級(arcgis),"台北市大安區建安里忠孝東路四段223巷41號, 10690",100
23060248,全家便利商店股份有限公司,24812112,台北市第五七三分公司,臺北市萬華區富福里西園路1段159號、161號1樓,1,1050808,1060215,25.035013628674,121.499422258464,門牌級(arcgis),"台北市萬華區富福里西園路一段159號, 10855",98.4
23060248,全家便利商店股份有限公司,24813203,台北市第六三三分公司,臺北市內湖區湖元里民善街1號1樓,1,1070920,       ,25.057531569646,121.577121914167,門牌級(arcgis),"台北市內湖區湖元里民善街1號, 11494",100
23060248,全家便利商店股份有限公司,24813294,台北市第六三六分公司,臺北市士林區名山里雨聲街36號1樓,1,1070927,       ,25.102167048073,121.529191341963,門牌級(arcgis),"台北市士林區名山里雨聲街36號, 11142",100
23060248,全家便利商店股份有限公司,24813301,台北市第六三五分公司,臺北市大同區建功里長安西路258號1樓,1,1070927,       ,25.051644749498,121.51337653469,門牌級(arcgis),"台北市大同區建功里長安西路258號, 10341",100
23060248,全家便利商店股份有限公司,24813702,台北市第六三四分公司,臺北市松山區中華里南京東路4段47號1樓、47之1號1樓,1,1071009,       ,25.051905594325,121.550857555843,門牌級(arcgis),"台北市松山區中華里南京東路四段47號, 10550",97.14
23060248,全家便利商店股份有限公司,24813885,台北市第六三七分公司,臺北市萬華區福星里漢口街2段67之2號1樓及昆明街58之6號1樓,1,1071016,       ,25.046059007312,121.505575245947,門牌級(arcgis),"台北市萬華區福星里漢口街二段67號, 10842",95.28
23060248,全家便利商店股份有限公司,24814961,台北市第六三八分公司,臺北市中山區劍潭里中山北路4段1巷1號1樓(麒麟廳),3,1071122,       ,25.078416632059,121.526188525151,門牌級(arcgis),"台北市中山區劍潭里中山北路四段1巷1號, 10461",98.73
23060248,全家便利商店股份有限公司,24815217,台北市第六三九分公司,臺北市士林區福佳里文昌路95號地下3層,1,1071129,       ,25.0962409168,121.520288671143,門牌級(arcgis),"台北市士林區福佳里文昌路95號, 11101",98.95
23060248,全家便利商店股份有限公司,24815510,台北市第六四O分公司,臺北市中山區復華里復興北路148號1樓,3,1071207,       ,25.052170695346,121.543851485272,門牌級(arcgis),"台北市中山區南京復興捷運站商圈復興北路148號, 104509",97.94
23060248,全家便利商店股份有限公司,24815906,台北市第六四一分公司,臺北市內湖區港墘里瑞光路220號,1,1071217,       ,25.075481163839,121.576039475191,門牌級(arcgis),"台北市內湖區港墘里瑞光路220號, 11491",100
23060248,全家便利商店股份有限公司,24816118,台北市第六四二分公司,臺北市大安區建安里忠孝東路四段181巷7弄21號1樓,1,1071225,       ,25.042195117586,121.551680072002,門牌級(arcgis),"台北市大安區建安里忠孝東路四段181巷7弄21號, 10690",100
23060248,全家便利商店股份有限公司,24816412,台北市第六四三分公司,臺北市大同區光能里南京西路61號1樓,1,1080109,       ,25.053082371621,121.519131633229,門牌級(arcgis),台北市大同區光能里南京西路61號,100
23060248,全家便利商店股份有限公司,24816709,台北市第六四五分公司,臺北市南港區三重里經貿二路200號1樓,3,1080304,       ,25.059664554456,121.614507465444,門牌級(arcgis),"台北市南港區三重里經貿二路200號, 11568",100
23060248,全家便利商店股份有限公司,24816996,台北市第六五O分公司,臺北市大安區正聲里光復南路292號,1,1080311,       ,25.039267402626,121.557454532738,門牌級(arcgis),"台北市大安區正聲里光復南路292號, 10694",100
23060248,全家便利商店股份有限公司,24817242,台北市第六五一分公司,臺北市大安區建倫里安和路1段49巷10號,1,1080325,       ,25.038421752415,121.55163439063,門牌級(arcgis),"台北市大安區建倫里安和路一段49巷10號, 10688",100
23060248,全家便利商店股份有限公司,24817812,台北市第六五二分公司,臺北市文山區景行里景興路282巷2號1樓,1,1080409,       ,24.989670340433,121.542269122574,門牌級(arcgis),"台北市文山區景行里景興路282巷2號, 11669",100
23060248,全家便利商店股份有限公司,24817926,台北市第六五三分公司,臺北市內湖區內湖里成功路4段178號1樓,1,1080411,       ,25.083355542777,121.593582211804,門牌級(arcgis),"台北市內湖區內湖里成功路四段178號, 11489",100
23060248,全家便利商店股份有限公司,27230814,試院分公司,臺北市文山區試院里木柵路1段91號、93號1樓,1,0930113,1060216,24.987109291827,121.547361547848,門牌級(arcgis),"台北市文山區試院里木柵路一段91號, 11645",98.7
23060248,全家便利商店股份有限公司,27230878,至善分公司,臺北市士林區臨溪里至善路2段268號1樓,1,0930113,1060216,25.100503487985,121.550991042895,門牌級(arcgis),"台北市士林區至善路二段268號, 111004",97.94
23060248,全家便利商店股份有限公司,27231671,美華分公司,臺北市中山區北安里北安路819之1號1樓,1,0930209,1060215,25.084970274514,121.556119211743,門牌級(arcgis),"台北市中山區北安里北安路819號, 10464",99.5
23060248,全家便利商店股份有限公司,27233354,中永分公司,臺北市北投區開明里中和街252號1樓,1,0930315,1060217,25.139904136369,121.500953213079,門牌級(arcgis),"台北市北投區開明里中和街252號, 11252",100
23060248,全家便利商店股份有限公司,27233410,和安分公司,臺北市大安區黎孝里和平東路三段二五六號、二五八號一樓,3,0930315,       ,25.021534815906,121.555305580401,門牌級(arcgis),"台北市大安區黎孝里和平東路三段256號, 10674",98.46
23060248,全家便利商店股份有限公司,27234972,永興分公司,臺北市北投區中庸里永興路1段1號、3號1樓,1,0930415,1060216,25.138825008245,121.49938370171,門牌級(arcgis),"台北市北投區中庸里永興路一段1號, 11253",99.05
23060248,全家便利商店股份有限公司,27235070,萬隆分公司,臺北市文山區萬祥里羅斯福路五段二六三號一樓,3,0930415,       ,25.001129826997,121.539516170295,門牌級(arcgis),"台北市文山區萬祥里羅斯福路五段263號, 11681",100
23060248,全家便利商店股份有限公司,27236394,酉陽分公司,臺北市中正區光復里永綏街二十號一樓,3,0930518,       ,25.043049709468,121.51078794011,門牌級(arcgis),"台北市中正區永綏街20號, 100001",97.94
23060248,全家便利商店股份有限公司,27236401,士誠分公司,臺北市士林區蘭雅里士東路八十六號一樓,3,0930518,       ,25.11197031248,121.528797895428,門牌級(arcgis),"台北市士林區蘭雅里士東路86號, 11154",100
23060248,全家便利商店股份有限公司,27236599,華碩分公司,臺北市北投區一德里立德路十五號一樓,3,0930518,       ,25.124974290433,121.471177424058,門牌級(arcgis),"台北市北投區一德里立德路15號, 11259",100
23060248,全家便利商店股份有限公司,27237133,興德分公司,臺北市中山區埤頭里復興南路一段38號1樓,3,0930531,1060215,25.04549473759,121.543658423025,門牌級(arcgis),"台北市中山區埤頭里復興南路一段38號, 10492",100
23060248,全家便利商店股份有限公司,27237149,博勝分公司,臺北市中正區光復里博愛路六十三號一樓,3,0930531,0950403,25.044183556477,121.51164776716,門牌級(arcgis),"台北市中正區光復里博愛路63號, 10044",100
23060248,全家便利商店股份有限公司,27237160,華青分公司,臺北市萬華區新和里中華路二段四三二號一樓,3,0930531,0940408,25.027328010196,121.506345710487,門牌級(arcgis),"台北市萬華區新和里中華路二段432號, 10881",100
23060248,全家便利商店股份有限公司,27237176,寶清分公司,臺北市松山區慈祐里八德路四段五九八號一樓,1,0930531,       ,25.049798174319,121.572437017026,門牌級(arcgis),"台北市松山區慈祐里八德路四段598號, 10566",100
23060248,全家便利商店股份有限公司,27237801,伊通分公司,臺北市中山區中央里伊通街一０二號一樓,3,0930610,       ,25.053726059875,121.534715435251,門牌級(arcgis),"台北市中山區中央里伊通街102號, 10485",100
23060248,全家便利商店股份有限公司,27238626,榮總分公司,臺北市北投區永欣里石牌路二段二０一號一樓,3,0930629,       ,25.11918226961,121.519165831394,門牌級(arcgis),"台北市北投區永欣里石牌路二段201號, 11217",100
23060248,全家便利商店股份有限公司,27239408,重勝分公司,臺北市中正區光復里重慶南路一段五十六號一樓,3,0930721,0930806,25.044199272545,121.513103033189,門牌級(arcgis),"台北市中正區光復里重慶南路一段56號, 10044",100
23060248,全家便利商店股份有限公司,27239414,長德分公司,臺北市大同區建功里長安西路五十五號一樓,3,0930721,       ,25.050871858757,121.517499196721,門牌級(arcgis),"台北市大同區長安西路55號, 103013",97.94
23060248,全家便利商店股份有限公司,27239441,寶清分公司,臺北市松山區慈祐里八德路四段598號1樓,1,0930721,1060217,25.049798174319,121.572437017026,門牌級(arcgis),"台北市松山區慈祐里八德路四段598號, 10566",100
23060248,全家便利商店股份有限公司,27239456,湖光分公司,臺北市內湖區清白里金湖路四十九號一樓,3,0930721,       ,25.082187901755,121.596686533464,門牌級(arcgis),"台北市內湖區清白里金湖路49號, 11457",100
23060248,全家便利商店股份有限公司,27240475,工業二分公司,臺北市南港區三重里園區街3號2樓之7,1,0930806,1060217,25.058478473247,121.611986608064,門牌級(arcgis),台北市南港區三重里園區街3號二F5,99.78
23060248,全家便利商店股份有限公司,27240480,開懷分公司,臺北市中正區黎明里懷寧街十七號一樓,3,0930806,       ,25.0456220587,121.514251102467,門牌級(arcgis),"台北市中正區黎明里懷寧街17號, 10047",100
23060248,全家便利商店股份有限公司,27240518,威誠分公司,臺北市士林區天福里天母東路五十巷二十二之二號一樓,3,0930806,       ,25.117154519594,121.533190431787,門牌級(arcgis),"台北市士林區天福里天母東路50巷22號, 11153",99.57
23060248,全家便利商店股份有限公司,27240566,敦北分公司,臺北市松山區中正里敦化北路四巷十六號一樓,3,0930806,       ,25.050224897009,121.547607472887,門牌級(arcgis),"台北市松山區中正里敦化北路4巷16號, 10551",100
23060248,全家便利商店股份有限公司,27241164,湖星分公司,臺北市內湖區清白里星雲街一五二號一樓,3,0930826,0940407,25.080200342964,121.595991086958,門牌級(arcgis),"台北市內湖區清白里星雲街152號, 11462",100
23060248,全家便利商店股份有限公司,27242966,新安分公司,臺北市大安區龍生里瑞安街二七四號一樓,3,0930915,       ,25.026157393598,121.539147869469,門牌級(arcgis),"台北市大安區龍生里瑞安街274號, 10661",100
23060248,全家便利商店股份有限公司,27244943,撫順分公司,臺北市中山區集英里撫順街12之2號1樓,1,0931027,1060215,25.063550530497,121.520949835666,門牌級(arcgis),"台北市中山區集英里撫順街12號, 10452",99.47
23060248,全家便利商店股份有限公司,27246203,華廠分公司,臺北市北投區一德里立功街七十六號地下一層,3,0931123,       ,25.12478925992,121.469185883863,門牌級(arcgis),"台北市北投區一德里立功街76號, 11261",98.95
23060248,全家便利商店股份有限公司,27247580,台勝分公司,臺北市中正區東門里中山南路七號地下一層,3,0931213,       ,25.040775726103,121.518557891957,門牌級(arcgis),"台北市中正區東門里中山南路7號, 10002",99.47
23060248,全家便利商店股份有限公司,27247596,台利分公司,臺北市大安區學府里基隆路三段一五五巷五十七號一樓,3,0931213,       ,25.014495861258,121.543916418005,門牌級(arcgis),"台北市大安區學府里基隆路三段155巷57號, 10672",100
23060248,全家便利商店股份有限公司,27249406,忠信分公司,臺北市信義區富臺里臺北市信義區富台里忠孝東路5段425號1樓,1,0940118,1060215,25.041016160995,121.575434804696,門牌級(arcgis),"台北市信義區富台里忠孝東路五段425號, 11061",98
23060248,全家便利商店股份有限公司,27250677,碧湖分公司,臺北市內湖區麗山里內湖路1段593號1樓,1,0940222,1060215,25.080995911304,121.573317955049,門牌級(arcgis),"台北市內湖區麗山里內湖路一段593號, 11444",100
23060248,全家便利商店股份有限公司,27252485,新瑞分公司,臺北市內湖區西康里堤頂大道2段407巷26號1樓,1,0940318,1060216,25.08114779139,121.563778762502,門牌級(arcgis),"台北市內湖區西康里堤頂大道二段407巷26號, 11493",100
23060248,全家便利商店股份有限公司,27256052,忠林分公司,臺北市信義區安康里虎林街166號1樓,1,0940517,1060217,25.039174824506,121.576508107398,門牌級(arcgis),"台北市信義區安康里虎林街166號, 11075",100
23060248,全家便利商店股份有限公司,27258609,光輝分公司,臺北市中山區晴光里德惠街34之2號1樓,1,0940630,1060215,25.066586916832,121.526186513494,門牌級(arcgis),"台北市中山區晴光里德惠街34號, 10460",99.47
23060248,全家便利商店股份有限公司,27259240,稻埕分公司,臺北市大同區朝陽里延平北路２段９１號１樓,3,0940712,       ,25.056409023263,121.511748601455,門牌級(arcgis),"台北市大同區朝陽里延平北路二段91號, 10346",100
23060248,全家便利商店股份有限公司,27259255,長泰分公司,臺北市萬華區壽德里長泰街2號、2之1號1樓,1,0940712,1060216,25.023134083032,121.501405249118,門牌級(arcgis),"台北市萬華區壽德里長泰街2號, 10874",98.1
23060248,全家便利商店股份有限公司,27922350,華園分公司,臺北市萬華區和平里西園路２段１４０巷３２號１樓,3,0940728,       ,25.030996182482,121.495450242188,門牌級(arcgis),"台北市萬華區和平里西園路二段140巷32號, 10859",100
23060248,全家便利商店股份有限公司,27926074,和豐分公司,臺北市士林區福華里和豐街2號1樓,1,0941004,1060216,25.082551005801,121.518750927187,門牌級(arcgis),"台北市士林區福華里和豐街21號, 11168",99.38
