id,host_id,latitude,longitude,neighbourhood_cleansed,room_type,Y_vacancy,Y_high_risk,accommodates,bedrooms,beds,bathrooms_count,is_shared_bath,price,minimum_nights,maximum_nights,min_nights_avg_ntm,instant_bookable,self_checkin,room_type_code,neighbourhood_code,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price_pctl_nbhd,score_pctl_nbhd,amenities_vs_median,nbr_density_1km,nbr_density_same_type_1km,host_acceptance_rate,host_response_rate,response_speed,host_is_superhost,host_listings_count,calculated_host_listings_count,host_tenure_days,desc_len,host_about_len,neighborhood_overview_len,amenities_count,hotel_count_1km,hotel_count_500m,airbnb_hotel_supply_ratio,price_per_person,price_per_bedroom,beds_per_person
1145399262414892576,1295140,25.04150728859513,121.54449875079698,大安區,Entire home/apt,0.27945205479452057,0,2,1.0,1.0,1.0,False,2558.0,3,365,3.0,0,1,0,8,4.87,4.98,4.84,4.84,4.93,4.96,4.84,0.41294298921417566,0.5737704918032787,0.9090909090909091,474,404,0.97,1.0,3.0,0,13,9,5099,347,415,0,30,33,10,13.941176470588236,1279.0,2558.0,0.5
1145705063426679283,115798819,25.04682030287439,121.50432850508504,萬華區,Entire home/apt,0.4520547945205479,0,6,3.0,3.0,1.0,False,3886.0,3,365,3.0,0,0,0,11,4.68,4.74,4.26,4.58,4.74,4.63,4.58,0.8990228013029316,0.2506361323155216,1.1111111111111112,1604,1314,0.95,1.0,4.0,0,62,61,3154,671,50,487,30,130,65,12.244274809160306,647.6666666666666,1295.3333333333333,0.5
1145959497034976686,573577869,25.0465,121.51516,中正區,Private room,0.6273972602739726,0,1,1.0,,1.0,True,,1,365,1.0,1,0,2,1,3.0,4.67,4.0,4.0,4.0,4.67,2.67,,0.028645833333333332,1.631578947368421,1331,219,0.94,1.0,4.0,0,1,1,527,964,0,0,31,177,72,7.477528089887641,,,
1145976247876539611,130827969,25.02902,121.52405,大安區,Private room,0.4849315068493151,0,1,,,2.0,False,,60,365,60.0,0,0,2,8,,,,,,,,,,0.7619047619047619,470,241,0.08,0.0,1.0,0,78,77,3058,478,0,0,16,15,3,29.375,,,
1145985092366825648,58666148,25.044338600675143,121.55016338026864,大安區,Private room,0.9917808219178083,1,2,1.0,1.0,1.0,True,1105.0,2,365,1.9,0,0,2,8,4.64,4.64,4.71,4.71,4.79,4.86,4.36,0.44144144144144143,0.194,1.5714285714285714,473,57,0.97,1.0,4.0,1,19,19,3516,1000,0,0,33,31,11,14.78125,552.5,1105.0,0.5
1146025576703198218,298910458,25.04774,121.54778,松山區,Entire home/apt,0.8301369863013699,1,2,1.0,1.0,1.0,False,1200.0,30,365,28.0,1,1,0,10,5.0,4.67,4.67,4.67,5.0,5.0,4.67,0.12804878048780488,0.8543046357615894,0.96875,428,362,0.96,1.0,4.0,0,45,24,2193,474,344,0,31,38,6,10.974358974358974,600.0,1200.0,0.5
1146069005870000015,230184578,25.03052730370321,121.55446701779756,大安區,Entire home/apt,0.1726027397260274,0,4,2.0,,1.0,False,,3,365,3.0,0,0,0,8,4.67,4.53,4.6,4.93,4.8,4.87,4.47,,0.20081967213114754,0.6060606060606061,468,325,0.6,0.91,2.0,0,22,7,2485,301,0,0,20,17,6,26.0,,,
1146137970033622152,298910458,25.04647,121.54595,松山區,Entire home/apt,0.8876712328767123,1,2,1.0,1.0,1.0,False,1100.0,30,365,25.0,1,1,0,10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.09146341463414634,0.8543046357615894,1.125,421,359,0.96,1.0,4.0,0,45,24,2193,439,344,0,36,36,9,11.378378378378379,550.0,1100.0,0.5
1146167098851404692,298910458,25.0472435,121.5470089,松山區,Entire home/apt,0.7452054794520548,1,2,1.0,1.0,1.0,False,1300.0,30,365,28.0,0,1,0,10,5.0,4.5,5.0,4.5,5.0,5.0,4.0,0.19207317073170732,0.8543046357615894,1.0625,427,363,0.96,1.0,4.0,0,45,24,2193,474,344,0,34,38,6,10.948717948717949,650.0,1300.0,0.5
1146893643026883577,221534550,25.04181896387331,121.50654404916985,萬華區,Entire home/apt,0.0,0,4,1.0,,1.0,False,,2,365,2.0,1,0,0,11,4.5,4.43,4.29,4.71,4.86,4.64,4.14,,0.09669211195928754,0.5925925925925926,1681,1398,0.99,1.0,4.0,0,55,37,2538,204,262,477,16,145,76,11.513698630136986,,,
1146985253131890099,28103867,25.04262707013816,121.5058800558601,萬華區,Entire home/apt,0.2054794520547945,0,7,3.0,3.0,1.0,False,3300.0,4,365,4.0,0,0,0,11,4.58,4.54,4.19,4.96,4.96,4.77,4.5,0.8550488599348535,0.14164546225614927,0.9259259259259259,1660,1381,1.0,1.0,4.0,0,47,47,3874,645,189,0,25,144,87,11.448275862068966,471.42857142857144,1100.0,0.42857142857142855
1147035436576177616,493324130,25.04612,121.50549,萬華區,Entire home/apt,0.4575342465753425,0,6,1.0,3.0,1.0,False,1977.0,2,365,2.0,0,0,0,11,4.76,4.85,4.78,4.8,4.88,4.9,4.76,0.5675895765472313,0.39185750636132316,1.2222222222222223,1715,1402,0.91,1.0,4.0,1,51,51,1006,607,183,161,33,150,78,11.357615894039736,329.5,1977.0,0.5
1147158847532669559,542581964,25.04898981605412,121.51759097990112,大同區,Entire home/apt,0.5178082191780822,0,4,1.0,0.0,1.0,False,3777.0,3,365,3.0,0,1,0,7,4.94,4.9,4.9,4.89,4.98,5.0,4.78,0.6930232558139535,0.7235576923076923,1.1612903225806452,902,611,0.99,1.0,4.0,1,7,7,712,369,0,0,36,156,57,5.745222929936306,944.25,3777.0,0.0
1147495692595390346,30563601,25.03887,121.50343,萬華區,Entire home/apt,0.17534246575342466,0,2,1.0,0.0,1.0,False,2500.0,2,4,2.0,0,0,0,11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.7210912052117264,0.9321458863443596,0.6666666666666666,1440,1232,0.48,1.0,2.0,1,2,2,3833,546,0,0,18,100,21,14.257425742574258,1250.0,2500.0,0.0
1147504365915132451,445307436,25.04418721311732,121.50601190989498,萬華區,Entire home/apt,0.5260273972602739,0,4,2.0,2.0,2.0,False,2072.0,3,365,3.0,0,1,0,11,4.62,4.62,4.54,4.62,4.85,4.85,4.62,0.6009771986970684,0.17642069550466496,0.4074074074074074,1717,1419,0.95,1.0,4.0,0,31,24,1322,477,0,543,11,145,91,11.76027397260274,518.0,1036.0,0.5
1148134709392262139,35927717,25.05374022892804,121.51442647418727,大同區,Entire home/apt,0.1589041095890411,0,4,1.0,0.0,1.0,False,1312.0,4,35,4.0,0,1,0,7,4.83,4.85,4.71,4.98,4.95,4.76,4.83,0.09767441860465116,0.4375,0.7741935483870968,757,521,0.6,,0.0,0,3,1,3759,507,133,0,24,127,41,5.9140625,328.0,1312.0,0.0
1148264817722200992,20880721,25.04677182119321,121.51599381119011,中正區,Entire home/apt,0.7013698630136986,1,6,1.0,2.0,1.0,False,3600.0,2,365,2.0,0,0,0,1,4.86,4.93,4.79,4.93,4.79,5.0,4.64,0.7136563876651982,0.5750577367205543,0.6071428571428571,1153,842,0.98,1.0,4.0,1,15,15,4045,670,37,0,17,165,70,6.945783132530121,600.0,3600.0,0.3333333333333333
1150314359704864588,504550683,25.0332805,121.5584025,信義區,Entire home/apt,0.5506849315068493,0,8,4.0,0.0,2.0,False,3846.0,1,365,1.0,0,0,0,2,4.88,4.69,4.88,5.0,4.94,4.81,4.75,0.7899761336515513,0.5537084398976982,0.4117647058823529,449,339,0.82,1.0,4.0,0,1,1,936,1000,0,0,14,15,7,28.0625,480.75,961.5,0.0
1150315309890159375,128064594,25.13745,121.51314,北投區,Private room,0.41643835616438357,0,6,1.0,,1.0,False,,1,365,1.0,1,0,2,4,,,,,,,,,,1.0,25,12,1.0,1.0,4.0,0,6,6,3076,63,14,0,10,22,14,1.0869565217391304,,,
1150360743083362450,128064594,25.13759,121.51147,北投區,Private room,0.41643835616438357,0,4,1.0,2.0,1.0,False,13709.0,1,365,1.0,1,0,2,4,,,,,,,,0.9473684210526315,,1.0,26,12,1.0,1.0,4.0,0,6,6,3076,63,14,0,10,23,16,1.0833333333333333,3427.25,13709.0,0.5
1150661770876104673,441888372,25.0221,121.55341,大安區,Private room,0.736986301369863,1,1,1.0,1.0,1.0,True,1188.0,3,365,3.0,0,0,2,8,4.5,4.75,4.75,5.0,5.0,4.75,4.25,0.4954954954954955,0.112,0.9047619047619048,198,91,0.46,1.0,4.0,0,32,32,1345,50,227,0,19,6,2,28.285714285714285,1188.0,1188.0,1.0
1150689168336646299,441888372,25.02155997045963,121.55326301092092,大安區,Private room,0.41643835616438357,0,1,1.0,1.0,1.0,True,1478.0,3,365,3.0,0,0,2,8,5.0,4.5,5.0,5.0,5.0,4.5,4.5,0.7252252252252253,0.79,0.8571428571428571,175,89,0.46,1.0,4.0,0,32,32,1345,92,227,0,18,6,2,25.0,1478.0,1478.0,1.0
1151052989355897485,39512538,25.039801839798898,121.50588121265172,萬華區,Entire home/apt,0.873972602739726,1,13,3.0,5.0,2.0,False,3392.0,1,730,1.1,0,0,0,11,4.69,4.69,4.44,4.81,4.94,4.75,4.81,0.8664495114006515,0.2650551314673452,1.5925925925925926,1591,1330,0.99,1.0,4.0,0,15,15,3720,766,23,0,43,123,37,12.830645161290322,260.9230769230769,1130.6666666666667,0.38461538461538464
1151338043107117869,255939791,25.0588975,121.51109,大同區,Private room,0.0,0,1,1.0,,1.5,False,,30,61,30.0,0,1,2,7,4.25,4.5,4.5,4.75,4.5,4.5,4.5,,0.12280701754385964,1.1111111111111112,207,60,0.92,1.0,4.0,1,28,20,2360,518,307,185,20,40,8,5.048780487804878,,,
1152084732629240927,255939791,25.0588975,121.51109,大同區,Private room,0.0,0,1,,,1.5,False,,30,61,30.0,0,1,2,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0.8596491228070176,1.1666666666666667,207,60,0.92,1.0,4.0,1,28,20,2360,518,307,185,21,40,8,5.048780487804878,,,
1152102453754717912,255939791,25.0588975,121.51117583068844,大同區,Private room,0.0,0,2,1.0,,1.5,False,,30,61,30.0,0,1,2,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0.8596491228070176,1.1111111111111112,211,61,0.92,1.0,4.0,1,28,20,2360,519,307,185,20,40,8,5.146341463414634,,,
1152110586297709235,255939791,25.0540758,121.5118938,大同區,Private room,0.0,0,2,,,1.5,True,,30,61,30.0,0,1,2,7,4.5,4.5,5.0,5.0,5.0,5.0,4.5,,0.2543859649122807,1.1666666666666667,636,111,0.92,1.0,4.0,1,28,20,2360,519,307,185,21,101,31,6.235294117647059,,,
1152119134945159258,574217422,25.04515718081904,121.51460879935604,中正區,Entire home/apt,0.5178082191780822,0,6,2.0,3.0,2.0,False,3900.0,2,365,2.0,1,1,0,1,4.77,4.72,4.72,4.81,4.81,4.92,4.69,0.7819383259911894,0.33371824480369516,0.6428571428571429,1549,1213,1.0,1.0,4.0,0,6,6,523,531,450,0,18,176,68,8.751412429378531,650.0,1950.0,0.5
1152489199286926244,74339328,25.03593,121.50541,萬華區,Entire home/apt,0.4575342465753425,0,4,2.0,2.0,2.0,False,4523.0,30,365,30.0,1,0,0,11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.9307817589576547,0.9321458863443596,0.18518518518518517,1067,914,1.0,1.0,4.0,0,4,3,3413,99,5,0,5,58,4,18.084745762711865,1130.75,2261.5,0.5
1153272971219474574,58666148,25.055915908175145,121.52469308871268,中山區,Entire home/apt,0.9863013698630136,1,5,2.0,2.0,1.0,False,2503.0,2,365,1.9,0,0,0,0,4.88,4.8,4.92,4.92,4.88,4.68,4.88,0.514792899408284,0.5633245382585752,1.2653061224489797,635,481,0.97,1.0,4.0,1,19,19,3516,1000,0,0,31,94,36,6.684210526315789,500.6,1251.5,0.4
1153363655885240010,15588671,25.049239940071523,121.51787249142608,大同區,Entire home/apt,0.08493150684931507,0,8,4.0,,2.0,False,,30,365,30.0,0,1,0,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,0.8966346153846154,1.1612903225806452,903,606,0.97,1.0,4.0,0,9,3,4155,1000,7,0,36,156,49,5.751592356687898,,,
1153541989854211064,21854042,25.13856347920211,121.48750109598268,北投區,Entire home/apt,0.2191780821917808,0,8,1.0,1.0,1.0,False,1489.0,5,30,3.0,0,1,0,4,,,,,,,,0.12121212121212122,,0.9142857142857143,1,1,0.0,1.0,4.0,0,1,1,4021,60,310,0,32,1,0,0.5,186.125,1489.0,0.125
1153602780058982513,30591050,25.02910921896944,121.54302803891476,大安區,Entire home/apt,0.5616438356164384,0,4,2.0,2.0,1.0,False,2947.0,10,730,8.6,0,0,0,8,5.0,4.94,5.0,4.81,4.94,5.0,4.81,0.5046224961479199,0.8868852459016393,0.9696969696969697,306,186,0.98,1.0,4.0,1,18,14,3832,533,704,0,32,16,2,18.0,736.75,1473.5,0.5
1153914392952848910,565465307,25.06369947409519,121.52668983765489,中山區,Entire home/apt,0.2684931506849315,0,2,1.0,0.0,1.0,False,5376.0,2,365,2.0,0,1,0,0,2.0,3.0,3.0,5.0,4.0,5.0,2.0,0.9408284023668639,0.0079155672823219,0.8571428571428571,441,356,0.2,1.0,3.0,0,72,72,574,1000,317,0,21,49,22,8.82,2688.0,5376.0,0.0
1153997315898772598,499306096,25.03437312690421,121.49717005149432,萬華區,Entire home/apt,0.12602739726027398,0,3,1.0,2.0,1.0,False,804.0,2,365,2.0,0,1,0,11,4.73,4.5,4.59,4.66,4.8,4.66,4.7,0.006514657980456026,0.3375742154368109,0.6666666666666666,153,117,0.89,0.86,4.0,1,14,14,970,1000,1,0,18,9,5,15.3,268.0,804.0,0.6666666666666666
1154091613707726143,146850858,25.0181688808691,121.5317202357617,大安區,Private room,0.5506849315068493,0,2,1.0,1.0,1.0,False,1011.0,21,365,20.2,0,0,2,8,4.92,5.0,4.75,4.92,5.0,4.83,4.75,0.35135135135135137,0.51,0.6666666666666666,326,163,0.95,1.0,4.0,1,16,14,2963,501,220,0,14,11,4,27.166666666666668,505.5,1011.0,0.5
1154244224408618055,268005891,25.088631723902324,121.52157817035912,士林區,Entire home/apt,0.8054794520547945,1,2,0.0,1.0,1.0,False,1870.0,2,365,2.0,1,0,0,6,4.79,4.89,4.84,4.84,4.89,4.63,4.74,0.38596491228070173,0.5,0.896551724137931,126,76,0.99,1.0,4.0,0,3,3,2302,392,0,0,26,19,12,6.3,935.0,,0.5
1154272558941255666,453709970,25.058821394488746,121.51352652310624,大同區,Entire home/apt,0.41643835616438357,0,4,2.0,0.0,1.0,False,1643.0,2,365,2.0,1,0,0,7,4.4,4.65,4.25,4.75,4.55,4.6,4.35,0.2186046511627907,0.04807692307692308,0.6129032258064516,316,206,0.99,0.94,4.0,0,46,31,1269,584,914,0,19,56,9,5.543859649122807,410.75,821.5,0.0
1154913368534058150,574217422,25.04707636560052,121.5149006090063,中正區,Entire home/apt,0.4465753424657534,0,6,1.0,3.0,1.0,False,3380.0,2,365,2.0,1,1,0,1,4.58,4.77,4.72,4.64,4.66,4.81,4.53,0.6651982378854625,0.12009237875288684,0.6428571428571429,1353,1032,1.0,1.0,4.0,0,6,6,523,531,450,0,18,179,74,7.516666666666667,563.3333333333334,3380.0,0.5
1154972450569249562,508233574,25.0429491,121.5056906,萬華區,Entire home/apt,0.1506849315068493,0,4,1.0,0.0,1.0,False,1862.0,2,365,2.0,0,0,0,11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.5146579804560261,0.9321458863443596,0.7777777777777778,1655,1376,0.9,1.0,4.0,0,23,23,912,181,0,0,21,144,88,11.413793103448276,465.5,1862.0,0.0
1155030457909486269,158784715,25.04396,121.50103,萬華區,Entire home/apt,0.3506849315068493,0,2,1.0,1.0,1.0,False,1183.0,2,365,2.0,0,1,0,11,4.71,4.66,4.68,4.71,4.88,4.46,4.59,0.1270358306188925,0.3006785411365564,1.0740740740740742,1455,1257,0.73,1.0,4.0,1,6,6,2876,393,61,0,29,99,33,14.55,591.5,1183.0,0.5
1155473436658687341,357062477,25.03264,121.5591,信義區,Entire home/apt,0.736986301369863,1,4,1.0,2.0,1.0,False,2800.0,15,365,15.0,0,0,0,2,4.8,5.0,4.2,5.0,5.0,5.0,4.6,0.5322195704057279,0.3874680306905371,1.5588235294117647,424,317,0.52,1.0,4.0,1,57,55,1900,574,232,0,53,15,8,26.5,700.0,2800.0,0.5
1155636349511493302,510241790,25.041706807677823,121.50510604766149,萬華區,Entire home/apt,0.1780821917808219,0,4,1.0,2.0,1.0,False,1976.0,3,365,3.0,0,1,0,11,,,,,,,,0.5667752442996743,,0.6296296296296297,1602,1330,0.81,1.0,4.0,0,17,15,899,70,0,0,17,127,69,12.515625,494.0,1976.0,0.5
1155705296742511233,565465307,25.06233,121.52471,中山區,Entire home/apt,0.2684931506849315,0,2,1.0,1.0,1.0,False,1045.0,7,365,7.0,0,1,0,0,5.0,5.0,4.67,5.0,5.0,5.0,5.0,0.01972386587771203,0.8575197889182058,0.8571428571428571,470,380,0.2,1.0,3.0,0,72,72,574,1000,317,0,21,53,22,8.703703703703704,522.5,1045.0,0.5
1156312113078106422,522531459,25.02013854017537,121.55362237480064,大安區,Private room,0.6547945205479452,0,1,,,1.0,True,,3,365,3.0,0,0,2,8,4.4,4.2,4.0,5.0,4.8,4.8,4.0,,0.084,0.5714285714285714,128,70,0.49,0.88,2.0,0,33,33,825,561,43,0,12,4,0,25.6,,,
1156790001575343937,522531459,25.02030046468804,121.554676169084,大安區,Private room,0.4465753424657534,0,1,1.0,1.0,1.0,True,1080.0,3,365,3.0,0,0,2,8,4.33,4.67,4.17,4.67,4.67,4.83,4.5,0.4189189189189189,0.072,0.5238095238095238,132,72,0.49,0.88,2.0,0,33,33,825,561,43,0,11,4,0,26.4,1080.0,1080.0,1.0
1156956183056905059,539813308,25.03872,121.5008,萬華區,Entire home/apt,0.410958904109589,0,8,3.0,4.0,1.0,False,2970.0,2,365,2.0,0,0,0,11,4.67,4.6,4.79,4.88,4.92,4.75,4.6,0.8110749185667753,0.22900763358778625,0.6666666666666666,1298,1109,0.9,1.0,4.0,1,33,33,730,37,135,0,18,73,9,17.54054054054054,371.25,990.0,0.5
1156966973372577325,221534550,25.044156137107606,121.50662653034166,萬華區,Entire home/apt,0.2547945205479452,0,2,1.0,1.0,1.0,False,1223.0,2,365,2.0,1,0,0,11,4.87,4.87,4.67,4.73,4.87,4.87,4.8,0.15268729641693812,0.6696352841391009,0.5925925925925926,1784,1465,0.99,1.0,4.0,0,55,37,2538,486,262,0,16,154,92,11.509677419354839,611.5,1223.0,0.5
1156970062315343265,565465307,25.06289,121.52153,中山區,Entire home/apt,0.736986301369863,1,2,1.0,1.0,1.0,False,4456.0,2,365,2.0,0,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.878698224852071,0.8575197889182058,0.8163265306122449,437,368,0.2,1.0,3.0,0,72,72,574,1000,317,0,20,46,12,9.297872340425531,2228.0,4456.0,0.5
1157137774815887189,567500980,25.04296431169628,121.5421297277921,大安區,Entire home/apt,0.0273972602739726,0,2,1.0,1.0,1.0,False,2176.0,5,90,5.0,0,1,0,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.3266563944530046,0.8868852459016393,1.0303030303030303,393,333,0.88,1.0,4.0,1,6,6,562,1000,0,0,34,28,7,13.551724137931034,1088.0,2176.0,0.5
1157561539439406154,59106910,25.03009,121.50289,萬華區,Private room,0.14794520547945206,0,1,0.0,1.0,1.0,True,722.0,7,28,7.0,0,0,2,11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.14556962025316456,0.925531914893617,0.34782608695652173,95,24,0.79,0.95,4.0,0,2,2,3513,340,342,0,8,9,3,9.5,722.0,,1.0
1157568929507147964,470085516,25.0518,121.51642,大同區,Entire home/apt,0.4,0,7,2.0,4.0,2.0,False,5902.0,5,365,5.0,0,0,0,7,4.88,4.92,4.8,4.96,4.96,4.96,4.8,0.8976744186046511,0.59375,0.7419354838709677,907,619,0.97,1.0,4.0,1,12,7,1171,848,0,0,23,150,46,6.006622516556291,843.1428571428571,2951.0,0.5714285714285714
1157682143193378490,107651931,25.024413958348426,121.53056654294916,大安區,Private room,0.736986301369863,1,2,1.0,0.0,1.0,False,765.0,28,365,78.1,0,0,2,8,5.0,4.5,5.0,5.0,5.0,5.0,4.0,0.15315315315315314,0.79,1.3333333333333333,453,219,0.71,1.0,3.0,1,36,33,3208,1000,0,0,28,12,6,34.84615384615385,382.5,765.0,0.0
1157822380351913243,574217422,25.04525101505581,121.51436835061048,中正區,Entire home/apt,0.32602739726027397,0,6,2.0,3.0,2.0,False,5581.0,2,365,2.0,1,1,0,1,4.88,4.89,4.9,4.85,4.76,4.89,4.79,0.8876651982378855,0.6351039260969977,0.6428571428571429,1618,1280,1.0,1.0,4.0,0,6,6,523,531,450,0,18,180,72,8.939226519337016,930.1666666666666,2790.5,0.5
1157891835204455625,565465307,25.06318,121.5201,中山區,Entire home/apt,0.736986301369863,1,2,1.0,1.0,1.0,False,4121.0,3,365,3.0,0,1,0,0,4.5,4.0,4.5,4.5,4.5,5.0,4.5,0.8441814595660749,0.19656992084432717,0.8163265306122449,437,354,0.2,1.0,3.0,0,72,72,574,1000,317,0,20,49,8,8.74,2060.5,4121.0,0.5
1157900728841129620,565465307,25.06141,121.52658,中山區,Entire home/apt,0.736986301369863,1,2,1.0,0.0,1.0,False,4727.0,3,365,3.0,0,0,0,0,,,,,,,,0.8974358974358975,,1.3061224489795917,484,383,0.2,1.0,3.0,0,72,72,574,1000,317,0,32,57,25,8.344827586206897,2363.5,4727.0,0.0
1157900816046875555,565465307,25.06167,121.52468,中山區,Entire home/apt,0.6520547945205479,0,3,1.0,1.0,1.0,False,1995.0,3,365,3.0,0,0,0,0,,,,,,,,0.3333333333333333,,1.2653061224489797,484,388,0.2,1.0,3.0,0,72,72,574,54,317,0,31,59,26,8.066666666666666,665.0,1995.0,0.3333333333333333
1157925289742702710,565465307,25.06043048383641,121.5255927205199,中山區,Entire home/apt,0.736986301369863,1,4,1.0,1.0,1.0,False,2560.0,3,365,3.0,0,0,0,0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,0.5364891518737672,0.8575197889182058,0.9795918367346939,517,405,0.2,1.0,3.0,0,72,72,574,1000,317,0,24,68,29,7.492753623188406,640.0,2560.0,0.25
1157952847282963442,92809169,25.04132681050313,121.55333908318188,大安區,Private room,0.7150684931506849,1,2,1.0,1.0,1.0,False,1086.0,29,365,29.0,0,0,2,8,,,,,,,,0.42792792792792794,,0.42857142857142855,439,61,0.21,0.9,3.0,0,3,3,3317,92,0,0,9,25,9,16.884615384615383,543.0,1086.0,0.5
1157957830783157504,550625759,25.04447,121.50412,萬華區,Entire home/apt,0.25205479452054796,0,2,1.0,1.0,1.0,False,1040.0,2,365,2.0,0,0,0,11,4.84,4.86,4.81,4.83,4.86,4.92,4.84,0.04682410423452769,0.5831212892281594,0.6296296296296297,1570,1308,1.0,1.0,4.0,1,5,5,658,64,0,0,17,127,78,12.265625,520.0,1040.0,0.5
1158474409414105020,232114489,25.04671,121.50651,萬華區,Entire home/apt,0.3698630136986301,0,2,1.0,1.0,1.0,False,1751.0,3,365,3.0,0,0,0,11,4.75,4.69,4.44,4.69,4.81,4.81,4.63,0.4560260586319218,0.36853265479219677,0.9259259259259259,1811,1478,0.89,1.0,4.0,0,9,5,2473,529,0,0,25,167,76,10.779761904761905,875.5,1751.0,0.5
1158592536019247470,231537618,25.05087,121.57627,松山區,Entire home/apt,0.4904109589041096,0,5,2.0,2.0,1.0,False,2500.0,20,365,20.0,0,0,0,10,,,,,,,,0.4817073170731707,,0.15625,167,121,0.69,0.7,2.0,1,2,2,2477,62,0,0,5,14,6,11.133333333333333,500.0,1250.0,0.4
1158600254858021303,136010110,25.0454747,121.5087857,萬華區,Entire home/apt,0.7397260273972602,1,2,1.0,1.0,1.0,False,1149.0,2,365,2.0,0,1,0,11,4.86,4.82,4.93,4.96,4.98,4.93,4.89,0.10260586319218241,0.640373197625106,1.3703703703703705,1977,1616,0.93,1.0,4.0,1,39,37,3024,382,66,0,37,179,89,10.983333333333333,574.5,1149.0,0.5
1158603579800222610,453709970,25.060810375570743,121.51357344799816,大同區,Entire home/apt,0.4191780821917808,0,2,1.0,1.0,1.0,False,1059.0,2,365,2.0,1,0,0,7,4.41,4.59,4.24,4.88,4.71,4.59,4.53,0.027906976744186046,0.055288461538461536,0.5483870967741935,210,131,0.99,0.94,4.0,0,46,31,1269,584,914,0,17,40,8,5.121951219512195,529.5,1059.0,0.5
1158793663756231470,578122374,25.0431686,121.5497629,大安區,Entire home/apt,0.5726027397260274,0,7,3.0,3.0,2.0,False,4791.0,2,365,2.0,0,0,0,8,4.91,4.91,4.8,4.91,4.98,4.95,4.88,0.8181818181818182,0.6663934426229509,1.3333333333333333,486,411,0.99,1.0,4.0,1,3,3,501,516,84,989,44,26,11,18.0,684.4285714285714,1597.0,0.42857142857142855
1158888103265201795,83171395,25.045541323655875,121.56617448622671,信義區,Entire home/apt,0.33972602739726027,0,5,1.0,3.0,1.0,False,1263.0,3,365,3.0,0,0,0,2,4.55,4.64,4.7,4.48,4.36,4.55,4.76,0.06205250596658711,0.11764705882352941,0.8529411764705882,265,204,0.95,0.98,4.0,0,30,16,3368,216,39,0,29,27,6,9.464285714285714,252.6,1263.0,0.6
1159164216531511813,107651931,25.02387,121.5287,大安區,Private room,0.7780821917808219,1,1,1.0,1.0,1.0,False,675.0,28,365,98.8,0,0,2,8,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08333333333333333,0.79,1.2857142857142858,451,215,0.71,1.0,3.0,1,36,33,3208,1000,0,0,27,13,4,32.214285714285715,675.0,675.0,1.0
1159335905677815084,20092735,25.02928,121.55958,信義區,Entire home/apt,0.6219178082191781,0,1,1.0,1.0,1.0,False,950.0,32,365,32.0,1,1,0,2,4.96,4.92,4.88,5.0,5.0,5.0,5.0,0.008353221957040573,0.7327365728900256,1.3823529411764706,417,294,0.99,1.0,4.0,1,6,6,4063,284,307,0,47,12,6,32.07692307692308,950.0,950.0,1.0
1159409875789716961,83171395,25.04748,121.56836,信義區,Entire home/apt,0.3013698630136986,0,3,1.0,1.0,1.0,False,1235.0,3,365,3.0,0,0,0,2,4.36,4.27,4.45,4.55,4.45,4.36,4.55,0.057279236276849645,0.058823529411764705,0.9117647058823529,285,211,0.95,0.98,4.0,0,30,16,3368,493,39,0,31,28,8,9.827586206896552,411.6666666666667,1235.0,0.3333333333333333
1159846595323259002,67274922,25.029261748231928,121.5635230041926,信義區,Entire home/apt,0.6876712328767123,0,5,2.0,2.0,1.0,False,4361.0,2,46,2.0,0,0,0,2,4.74,4.89,4.85,4.96,4.93,4.89,4.85,0.8496420047732697,0.2928388746803069,1.3823529411764706,339,239,0.96,1.0,4.0,0,1,1,3455,514,0,0,47,10,1,30.818181818181817,872.2,2180.5,0.4
1160047399672529871,30887495,25.031368827479906,121.54211954351791,大安區,Entire home/apt,0.4602739726027397,0,3,1.0,2.0,1.0,False,2700.0,2,365,2.0,0,0,0,8,4.91,4.93,4.8,4.78,4.91,4.85,4.87,0.4437596302003082,0.6663934426229509,1.0303030303030303,291,183,0.98,1.0,4.0,1,3,3,3827,231,18,0,34,20,4,13.857142857142858,900.0,2700.0,0.6666666666666666
1160509010028048640,578544031,24.9993495,121.5370449,文山區,Entire home/apt,0.8958904109589041,1,6,3.0,6.0,2.0,False,2880.0,30,365,30.0,0,0,0,9,,,,,,,,0.5897435897435898,,0.9629629629629629,20,6,,0.33,1.0,0,2,1,498,1000,0,0,26,2,0,6.666666666666667,480.0,960.0,1.0
