id,host_id,name,neighbourhood_cleansed,room_type,price,availability_90,unmatched_reason
1644267220530755412,572748787,月租優惠/私密獨棟大空間/4層樓透天/台北車站/機場捷運/5衛浴/5臥室,大同區,Entire home/apt,"$3,982.24",61,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1648545889483757998,753207770,Longshan Temple Station MRT 3 mins龍山寺捷運站步行3分鐘 優質裝潢,萬華區,Private room,"$2,511.00",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1649119089546755636,292091806,東門捷運 5min：市中心極簡共生宅 ‧ 漫步永康街美食商圈,中正區,Shared room,$567.50,87,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1650039843317279135,126025993,暖光 ．城市裡的溫柔空間．大安捷運3分鐘,大安區,Entire home/apt,"$3,133.00",69,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1650588760057779466,753732650,Cozy Stay with Ubike at Your Door & Self Check-in,萬華區,Private room,"$1,200.00",44,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1651013535053132478,455013100,行天宮站1分鐘｜陽台獨立套房・乾濕分離・可月租-ROOM 103,中山區,Private room,,72,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1651374338376963681,671394928,Cloud apt『台北101』『MRT』『GYM』『夜市』『24hrs 超市與超商』『象山』,信義區,Entire home/apt,"$3,679.20",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1651474967414032506,729634442,小樹林D/ MRT西門3分鐘 /獨立套房/2人,萬華區,Entire home/apt,"$2,363.00",43,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1652069623757890443,57395543,Cozy studio by Guting MRT bright city view,中正區,Entire home/apt,,0,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1653408784177351987,719634539,[僅供月租]4房2衛/8人房/MRT中山站,大同區,Entire home/apt,"$7,444.33",81,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1653442737411549940,719634539,H0/波西米亞風/4房2.5衛/便利商店1min/MRT松江南京站10mins,中山區,Entire home/apt,"$6,790.00",74,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1653465060662596720,719634539,A1/莫蘭迪6人公寓/2房1衛/MRT忠孝復興雙線捷運/sogo微風百貨,大安區,Entire home/apt,"$4,922.00",86,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1653484790818133485,719634539,A23/ 6人房 / MRT忠孝復興雙線捷運 / 東區市中心/ Sogo微風百貨,大安區,Entire home/apt,"$4,627.00",72,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1653516645659556429,719634539,AA/12人房 /兩間獨立房型/ MRT忠孝復興3min /東區市中心/ SoGo微風百貨/雙線捷運,中山區,Entire home/apt,"$8,633.00",72,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1653595096148542180,24423404,"Cozy loft style Apt near MRT Zhongshan Park,Eslite",中山區,Entire home/apt,"$1,681.39",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1654229366722293395,661767183,Stylish Home @ Zhongxiao Dunhua | Your Taipei Home,大安區,Entire home/apt,"$4,686.57",59,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1655720511239131507,525211117,近小巨蛋/大巨蛋松山區電梯公寓，近101，位于2樓也有電梯，交通方便,松山區,Entire home/apt,$906.20,7,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1657156111895982829,68309497,Room:102【 灰調光影 ‧ 靜謐棲所 】 捷運行天宮 出站及到家,中山區,Private room,"$1,370.12",32,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1657921537813525950,755599768,❮⓷免費接機＋行李寄存❯微甜奶油Loft｜步行可達在地夜市美食#대만감성#西門町#寧夏夜市#永康街,萬華區,Entire home/apt,"$4,856.00",58,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1658002260197182760,525211117,大稻埕霞海雅房，近迪化街，4樓老公寓，交通便利,大同區,Private room,,89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1658615843310139580,755599768,❮⓹免費接機＋行李寄存❯奶油風Loft｜溫暖質感生活宅#대만감성#西門町#寧夏夜市#永康街,萬華區,Entire home/apt,"$3,869.35",50,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1658637897369533648,755599768,❮⓸免費接機＋行李寄存❯包豪斯x多巴胺Loft設計宅｜步行可達美食夜市#대만감성#西門町#寧夏夜市,萬華區,Entire home/apt,"$3,949.06",52,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1658661050412970526,24423404,Brand New Stylish big apt nearMRT Dongmen/Yongkang,中正區,Entire home/apt,"$3,487.71",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1658673374948680034,755599768,❮⓺免費接機＋行李寄存❯Muji Loft｜Kids’ Secret Base#대만감성#西門町,萬華區,Entire home/apt,"$3,845.97",59,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1659437632931629761,177780056,近西門町台北車站/機場捷運線/安靜又方便/,中正區,Private room,"$1,974.33",83,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1660512336369250856,17231776,床位（only for women)- 5床,大安區,Shared room,$473.00,89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1660520788765431026,17231776,旅遊床位（only for women)-6床,大安區,Shared room,$411.00,87,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1660723211183510131,1660722852339241821,"21 Taipei station 1 min walk | 20m² | 50"" TV PCM",大同區,Private room,"$1,466.52",11,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1661780376443834523,119389761,象山溫馨小屋,信義區,Private room,"$1,661.00",87,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1662363601953713849,40608255,Cozy Corner • Ximen Stay,萬華區,Private room,"$1,573.00",72,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1662858769469155960,68309497,Room:101【守護剛好的溫度】 捷運行天宮出站及到家,中山區,Private room,,38,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1662887715811477141,669051181,恬靜暖光 #市府捷運3分鐘 #8ppl,信義區,Entire home/apt,"$5,956.81",72,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1662903351882275942,669051181,柔光灰居 #永春捷運3分鐘 #6人溫馨宅,信義區,Entire home/apt,"$4,850.00",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1662917871691987814,669051181,晴日暖居#信義商圈旁 #永春捷運3分鐘 #7ppl,信義區,Entire home/apt,"$5,758.83",70,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1663403396460934058,418983055,NEW Cozy Apt/ Gongguan MRT/Near NTU/ Sleep 8,中正區,Entire home/apt,"$7,102.69",39,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1663414376209810537,418983055,NEW Stylish Duplex near Guting MRT/10 ppl,中正區,Entire home/apt,"$5,851.05",62,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1663444401226808160,756779703,Sunlit Loft • High Ceiling • Minimal & Cozy,大安區,Entire home/apt,"$5,435.76",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1664279331405501393,29486486,明德捷運5分鐘 電梯兩房整層 舒適生活空間,北投區,Entire home/apt,"$2,840.66",59,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1664890604024657646,719634539,S2/都市現代10-12人房/三房二廳二衛/捷運南京復興5分鐘/小巨蛋/東區/微風sogo百貨,中山區,Entire home/apt,"$6,163.00",82,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1665963233160025608,719435145,XC01/捷運西門町站走路10分鐘/台北車站/夜市/101/洗衣機/兩房一廳/2-12人,萬華區,Entire home/apt,"$4,505.94",86,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1665996506359712975,719435145,XC02/捷運西門町站走路10分鐘/台北車站/夜市/101/洗衣機/兩房一廳/2-8人,萬華區,Entire home/apt,"$3,296.41",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1667819272164740870,750791422,Urban Student Hub | Long-Stay Bunk + MRT R403,大安區,Entire home/apt,"$1,442.00",45,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1667890173162510547,1667812373107668662,Ximen Collect2｜１至４人｜升降梯｜高樓層,萬華區,Entire home/apt,"$1,825.37",70,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1667917405820823272,1666714523519050093,月租-忠孝新生站步行3分鐘/ 三創/ 華山特區/ 電梯雙床大套房/ 小廚區/ 自用洗脫烘/ 大面採光,中正區,Entire home/apt,"$2,113.15",59,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1667933231450654862,1667812373107668662,Gongguan Collect2｜1~4人｜升降梯｜高樓層｜台大公館商圈,中正區,Entire home/apt,"$5,055.42",69,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1667945091232942885,1667812373107668662,Ximen Collect3｜１至６人｜升降梯｜高樓層,萬華區,Entire home/apt,"$3,446.99",75,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1667947993151580919,1667812373107668662,Ximen Collect4｜１至４人｜升降梯｜高樓層,萬華區,Entire home/apt,"$2,058.94",80,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1667954821545334681,1667812373107668662,Shida Collect2｜1~6人｜師大公館商圈,中正區,Entire home/apt,"$3,615.22",81,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1667965900431682430,1667812373107668662,Shida Collect1｜1~8人｜師大公館商圈,中正區,Entire home/apt,"$2,837.50",67,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1667970633589638844,1667812373107668662,Ximen Collect8｜１至５人｜升降梯｜高樓層,萬華區,Entire home/apt,"$4,899.00",76,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1667992890848746569,1667812373107668662,Ximen Collect6｜１至５人｜升降梯｜高樓層,萬華區,Entire home/apt,"$3,972.35",71,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1667996616306038827,1667812373107668662,Ximen Collect7｜１至５人｜升降梯｜高樓層,萬華區,Entire home/apt,"$2,579.46",76,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1668001899323294195,1667812373107668662,Ximen Collect5｜１至３人｜升降梯｜高樓層,萬華區,Entire home/apt,"$2,145.42",80,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1668059728790306686,729634442,小樹林C/MRT西門町/獨立套房/2人,萬華區,Private room,"$1,802.33",54,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1668197770027784150,729634442,窗邊小居C、D / MRT西門3分鐘 /2房2衛0廳/ 8人,萬華區,Private room,"$5,506.00",35,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1669255493605008113,729634442,都市小宅R/ MRT西門3分鐘 /獨立套房/3人,萬華區,Private room,"$3,019.00",40,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1670059019546181350,1666714523519050093,月租獨立雙人套房/ 近忠孝新生站/ 華山文創園區/ 台北科技大學/ 室外陽台/ 獨立洗烘衣機,中正區,Entire home/apt,,62,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1670241674645067562,729634442,都市小宅Y/ MRT西門3分鐘 /獨立套房/2人,萬華區,Private room,"$2,526.00",61,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1670723377996395049,1666714523519050093,月租忠孝新生站/ 華山藝文特區/ 三創/ 3人雙床套房/ 獨立洗脫烘/ 小廚區/ 電梯大樓,中正區,Entire home/apt,"$1,891.45",62,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1670749034087132952,1666714523519050093,月租忠孝新生雙人套房/ 大面採光/ 華山藝文園區/ 三創/ 獨立使用洗烘衣機,中正區,Entire home/apt,"$1,973.86",81,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1671078134809754157,568039622,Remix 小巨蛋站5min｜4房2衛｜直達西門&松山機場/中山/忠孝復興/饒河夜市&松山文創園,松山區,Entire home/apt,"$7,474.46",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1671542659611478270,1666714523519050093,月租信義區世貿中心/北醫/台北101站/雙人電梯套房/廚區/陽台/自用洗衣機/高速WIFI/聯網電視,信義區,Entire home/apt,"$1,783.75",65,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1671543339140333478,586772997,大安靜巷精品公寓｜韓風設計大房｜近捷運生活機能強,大安區,Private room,$185.39,28,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1671560739346597453,1666714523519050093,月租信義區世貿中心/北醫/台北101站/雙人電梯套房/廚區/陽台/自用洗衣機/高速WIFI/聯網電視,信義區,Entire home/apt,"$1,992.17",50,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1671565732729091611,1666714523519050093,月租信義區世貿中心/北醫/台北101站/雙人套房/廚區/陽台/自用洗衣機,信義區,Entire home/apt,"$1,786.39",59,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1671574836993239596,586772997,大安靜巷精品公寓｜時尚風格設計大房｜近捷運生活機能強,大安區,Private room,$970.67,62,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1671842507117914618,724168496,TaipeiMainStation/2Bedroom/8people/5minMRT/GYM,中山區,Entire home/apt,"$3,882.00",68,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1672962943579662593,671394928,Alive apt『台北101』『MRT』『GYM』『夜市』『24hrs 超市與超商』『象山』,信義區,Entire home/apt,"$4,164.14",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1673491463512285867,308888773,全新裝潢高質感溫馨日式風／Ximen西門站6分鐘／安靜隔音佳／獨立陽台洗衣晒衣／陽光廚房／可2-3人,萬華區,Entire home/apt,"$8,335.76",0,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1673768385078872462,1666714523519050093,月租信義區世貿中心/北醫/台北101站/雙人電梯套房/廚區/陽台/自用洗衣機/高速WIFI/聯網電視,信義區,Entire home/apt,"$1,742.60",59,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1674383668849060024,1667812373107668662,Ximen Collect9｜１至６人｜升降梯｜高樓層,萬華區,Entire home/apt,"$2,658.94",53,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1675452017674286041,745455109,Renovated Ensuite Room｜Near NTU｜Monthly Stay,中正區,Entire home/apt,"$1,106.68",31,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1675978163097708928,724168496,TaipeiMainStation/5minMRT/FreeGym/3Bed/6people,中山區,Entire home/apt,"$2,721.00",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1675984975432435004,724168496,LongshanTpl/2Bedroom/7people/5minMRT/Free Parking,萬華區,Entire home/apt,"$3,056.00",85,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1677619288759079749,339757265,(月租/年租) 城市旅居/慢靈魂 捷運五分鐘/獨立房間/分享客廳、浴室,信義區,Private room,"$1,621.00",71,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1678724795087527017,312451375,小窩/電梯/2床/4人/西門町/全新/Designer House/走路2MIN/MRT/家樂福,萬華區,Entire home/apt,"$1,752.62",66,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1679077639844278235,1666714523519050093,月租5mins 步行MRT 忠孝復興/台北市中心/電梯套房/自用洗衣機/高速wifi/聯網電視,大安區,Entire home/apt,"$1,479.21",67,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1679501847027856866,1666714523519050093,月租台北市市中心忠孝復興雙捷運/二張雙人床/四人套房/陽台/獨立使用洗衣機+烘衣機,大安區,Entire home/apt,"$1,705.98",63,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1681668435834162099,652128299,Ximen/MRT 1 min/5-10 people/Brand new decoration,萬華區,Entire home/apt,"$6,182.00",23,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1683189304876826107,56285095,Taipei Arena Spacious 4B Stay｜3 min to Mrt,松山區,Entire home/apt,"$12,096.50",72,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1683367732843011709,719435145,hl82/永春捷運站走路5分鐘/西門町8站/台北101/台北車站7站/兩房一廳/2雙人床1沙發床,信義區,Entire home/apt,"$3,526.45",83,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1683392740456573951,719435145,西門五房/捷運西門町站走路6分鐘/夜市/台北車站/電梯/紅樓/洗衣機/POPMART/住2-22人,萬華區,Entire home/apt,"$6,938.51",83,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1683876715258240813,1666714523519050093,月租近忠孝復興站/雙床四人套房獨立衛浴/洗衣機/聯網電視/高速wifi,大安區,Entire home/apt,"$1,593.45",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1683890000600932169,1666714523519050093,月租近忠孝復興站雙人套房/有陽台/獨立衛浴/洗烘衣機/聯網電視/高速wifi,大安區,Entire home/apt,,84,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1683897443888179646,1666714523519050093,月租近忠孝復興站/一房一廳/3人大套房/獨立陽台/洗烘衣機/聯網電視/高速WIFI,大安區,Entire home/apt,,47,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1685171147516552465,1685169915592290950,New近中山商圈眾多美食小店！超大空間整層出租,中山區,Entire home/apt,"$6,147.60",30,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1685525753446516120,38225876,J8156｜西門町2房2衛・6人入住｜步行8分到捷運｜Netflix・長住友善,萬華區,Entire home/apt,"$3,030.00",46,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1686118442297628676,1680868094897562737,T2白色空間8人房/二房二衛/電梯/捷運5分鐘/南西商圈/寧夏夜市5min,大同區,Entire home/apt,"$6,308.00",81,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1686137085932033842,1680868094897562737,T3沉靜空間8人房/二房二衛/電梯/台北車站/寧夏夜市/捷運中山站5min,大同區,Entire home/apt,"$6,308.00",76,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1686147206094593558,1680868094897562737,T4溫馨小巧5人房/二房二衛/寧夏夜市/捷運中山站5分鐘/新光三越/京站,大同區,Entire home/apt,"$4,508.00",76,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1686159232263831711,1680868094897562737,T5時尚優雅8-10人房/電梯/二房三衛/誠品/中山站/台北車站10分鐘,大同區,Entire home/apt,"$9,312.00",67,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1686248789234637717,719435145,HH西門町走路十分鐘Entire Spacious/BigGroup 7 Rooms/ 6-29人,萬華區,Entire home/apt,"$6,831.17",79,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1686723986174406054,671394928,Dark Roast II『台北101』『MRT』『GYM』『夜市』『24hrs 超市超商』『象山』,信義區,Entire home/apt,"$2,737.03",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1686798625951528149,12538962,適合商務、返台短期在台駐所！獨立門牌飯店式管理的高級大樓位於華泰飯店後方地鄰人捷非常方便,中山區,Private room,"$2,853.04",89,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1686854590031514430,12538962,Yi Dream中山,中山區,Private room,"$2,691.03",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1687390955138766596,1687390811025284314,天樞 Dubhe/MRT西門町商圈/靜謐溫暖/2房1衛/4F/4～6人,萬華區,Entire home/apt,"$3,629.00",41,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1687395886053809868,16908874,Relaxing Stay near Longshan Temple LS5,萬華區,Private room,,0,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1687416938609150569,16908874,Serene City Stay near Longshan Temple LS6,萬華區,Private room,$597.34,0,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1687454240961473497,16908874,Relaxing Room Facing Yongjing Park MQ2,中山區,Private room,$518.28,62,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1687491105684226715,16908874,Cozy Stay near DaQiaoTou DQT1,大同區,Private room,$488.18,56,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1687508940920005745,16908874,Comfortable Room in DaQiaoTou DQT2,大同區,Private room,,23,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1687528137590745244,16908874,Convenient Stay in DaQiaoTou DQT4,大同區,Private room,"$1,381.90",0,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1687537404845167619,16908874,Luxurious Stay near Taipei Medical University 101A,信義區,Private room,$632.26,62,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1687795752690579793,10593483,A Filmmaker's Creative Co-Living Home · Taipei 101,信義區,Private room,,0,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1688091211980615851,734858172,Newly Renovated 1BR Suite near Daan Forest Park,大安區,Entire home/apt,"$5,735.05",90,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1688275137716342481,16908874,Cozy Stay near Taipei Medical University 101B,信義區,Private room,"$1,396.10",0,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1688306270324767490,16908874,Serene Place near JianTan Station JT1,士林區,Private room,"$1,310.93",0,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1688323880782326127,16908874,Spacious Room near JianTan Station JT2,士林區,Private room,"$1,205.73",28,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1688337137049076279,16908874,Comfortable Stay near JianTan Station JT3,士林區,Private room,$733.77,62,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1688356172165994135,16908874,Relaxing Stay near JianTan Station JT4,士林區,Private room,"$1,271.80",0,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1688373531082361467,16908874,Spacious Room near Guting Station GT1,中正區,Private room,"$1,277.27",0,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
1688376424376123929,11758908,H.Liyal 月租,大同區,Private room,$427.04,59,2026年6/7月新上架房源，歷史資料(2025)中查無此 host_id 之 host_since 紀錄 (真實新房東/冷啟動)
